SOURCE,TARGET,SOURCE_NAME,SOURCE_TYPE,TARGET_NAME,TARGET_TYPE,SIZE_DISORDER,DISORDER_TYPE
44,42,Macular dystrophy,D,Cone dystrophy,D,15.860395,Ophthamological
44,959,Macular dystrophy,D,"Foveomacular dystrophy, adult-onset, with choroidal neovascularization",D,15.860395,Ophthamological
44,43,Macular dystrophy,D,Fundus albipunctatus,D,15.860395,Ophthamological
44,1091,Macular dystrophy,D,"Maculopathy, bull's-eye",D,15.860395,Ophthamological
44,45,Macular dystrophy,D,Retinitis pigmentosa,D,15.860395,Ophthamological
44,46,Macular dystrophy,D,Stargardt disease,D,15.860395,Ophthamological
44,1092,Macular dystrophy,D,Vitelliform macular dystrophy,D,15.860395,Ophthamological
215,45,Night blindness,D,Retinitis pigmentosa,D,15.860395,Ophthamological
42,43,Cone dystrophy,D,Fundus albipunctatus,D,19.15717,Ophthamological
42,324,Cone dystrophy,D,Leber congenital amaurosis,D,19.15717,Ophthamological
42,607,Cone dystrophy,D,Macular degeneration,D,19.15717,Ophthamological
42,44,Cone dystrophy,D,Macular dystrophy,D,19.15717,Ophthamological
42,45,Cone dystrophy,D,Retinitis pigmentosa,D,19.15717,Ophthamological
42,46,Cone dystrophy,D,Stargardt disease,D,19.15717,Ophthamological
122,120,Corneal dystrophy,D,Amyloidosis,D,19.15717,Ophthamological
122,121,Corneal dystrophy,D,Apolipoprotein deficiency,D,19.15717,Ophthamological
122,1227,Corneal dystrophy,D,"Craniofacial anomalies, empty sella turcica, corneal endothelial changes",D,19.15717,Ophthamological
122,305,Corneal dystrophy,D,Fuchs endothelial corneal dystrophy,D,19.15717,Ophthamological
122,123,Corneal dystrophy,D,Hypertriglyceridemia,D,19.15717,Ophthamological
122,124,Corneal dystrophy,D,Hypoalphalipoproteinemia,D,19.15717,Ophthamological
122,1228,Corneal dystrophy,D,Keratoconus,D,19.15717,Ophthamological
324,42,Leber congenital amaurosis,D,Cone dystrophy,D,19.15717,Ophthamological
324,1208,Leber congenital amaurosis,D,Pigmented paravenous chorioretinal atrophy,D,19.15717,Ophthamological
324,45,Leber congenital amaurosis,D,Retinitis pigmentosa,D,19.15717,Ophthamological
325,872,Cataract,D,"Aniridia, type II",D,35.824245,Ophthamological
325,441,Cataract,D,Anterior segment anomalies and cataract,D,35.824245,Ophthamological
325,873,Cataract,D,"Coloboma, ocular",D,35.824245,Ophthamological
325,454,Cataract,D,Ectopia,D,35.824245,Ophthamological
325,874,Cataract,D,Eye anomalies,D,35.824245,Ophthamological
325,875,Cataract,D,Foveal hypoplasia,D,35.824245,Ophthamological
325,876,Cataract,D,Keratitis,D,35.824245,Ophthamological
325,877,Cataract,D,Morning glory disc anomaly,D,35.824245,Ophthamological
325,53,Cataract,D,Myopathy,D,35.824245,Ophthamological
325,878,Cataract,D,Optic nerve hypoplasia/aplasia,D,35.824245,Ophthamological
325,341,Cataract,D,Peters anomaly,D,35.824245,Ophthamological
45,965,Retinitis pigmentosa,D,Bothnia retinal dystrophy,D,73.06316,Ophthamological
45,958,Retinitis pigmentosa,D,"Butterfly dystrophy, retinal",D,73.06316,Ophthamological
45,42,Retinitis pigmentosa,D,Cone dystrophy,D,73.06316,Ophthamological
45,1181,Retinitis pigmentosa,D,Enhanced S-cone syndrome,D,73.06316,Ophthamological
45,959,Retinitis pigmentosa,D,"Foveomacular dystrophy, adult-onset, with choroidal neovascularization",D,73.06316,Ophthamological
45,43,Retinitis pigmentosa,D,Fundus albipunctatus,D,73.06316,Ophthamological
45,123,Retinitis pigmentosa,D,Hypertriglyceridemia,D,73.06316,Ophthamological
45,324,Retinitis pigmentosa,D,Leber congenital amaurosis,D,73.06316,Ophthamological
45,607,Retinitis pigmentosa,D,Macular degeneration,D,73.06316,Ophthamological
45,44,Retinitis pigmentosa,D,Macular dystrophy,D,73.06316,Ophthamological
45,966,Retinitis pigmentosa,D,Newfoundland rod-cone dystrophy,D,73.06316,Ophthamological
45,215,Retinitis pigmentosa,D,Night blindness,D,73.06316,Ophthamological
45,1208,Retinitis pigmentosa,D,Pigmented paravenous chorioretinal atrophy,D,73.06316,Ophthamological
45,851,Retinitis pigmentosa,D,Retinal cone dsytrophy,D,73.06316,Ophthamological
45,46,Retinitis pigmentosa,D,Stargardt disease,D,73.06316,Ophthamological
45,822,Retinitis pigmentosa,D,Usher syndrome,D,73.06316,Ophthamological
1002,189,Anxiety-related personality traits,D,Obsessive-compulsive disorder,D,11.619047,Psychiatric
645,643,Seasonal affective disorder,D,Alcohol dependence,D,11.619047,Psychiatric
645,644,Seasonal affective disorder,D,Anorexia nervosa,D,11.619047,Psychiatric
645,189,Seasonal affective disorder,D,Obsessive-compulsive disorder,D,11.619047,Psychiatric
645,130,Seasonal affective disorder,D,Schizophrenia,D,11.619047,Psychiatric
1245,570,Asperger syndrome,D,Autism,D,12.187026,Psychiatric
1245,81,Asperger syndrome,D,Mental retardation,D,12.187026,Psychiatric
526,616,Insomnia,D,Creutzfeldt-Jakob disease,D,12.187026,Psychiatric
526,928,Insomnia,D,Gerstmann-Straussler disease,D,12.187026,Psychiatric
526,602,Insomnia,D,Huntington disease,D,12.187026,Psychiatric
526,929,Insomnia,D,Prion disease with protracted course,D,12.187026,Psychiatric
270,342,Nicotine addiction,D,Coumarin resistance,D,13.181497,Psychiatric
270,220,Nicotine addiction,D,Epilepsy,D,13.181497,Psychiatric
189,643,Obsessive-compulsive disorder,D,Alcohol dependence,D,13.181497,Psychiatric
189,644,Obsessive-compulsive disorder,D,Anorexia nervosa,D,13.181497,Psychiatric
189,1002,Obsessive-compulsive disorder,D,Anxiety-related personality traits,D,13.181497,Psychiatric
189,187,Obsessive-compulsive disorder,D,Central hypoventilation syndrome,D,13.181497,Psychiatric
189,188,Obsessive-compulsive disorder,D,Memory impairment,D,13.181497,Psychiatric
189,130,Obsessive-compulsive disorder,D,Schizophrenia,D,13.181497,Psychiatric
189,645,Obsessive-compulsive disorder,D,Seasonal affective disorder,D,13.181497,Psychiatric
570,765,Autism,D,Angelman syndrome,D,14.426924,Psychiatric
570,1245,Autism,D,Asperger syndrome,D,14.426924,Psychiatric
570,81,Autism,D,Mental retardation,D,14.426924,Psychiatric
570,766,Autism,D,PPM-X syndrome,D,14.426924,Psychiatric
570,767,Autism,D,Rett syndrome,D,14.426924,Psychiatric
130,643,Schizophrenia,D,Alcohol dependence,D,22.891994,Psychiatric
130,30,Schizophrenia,D,Alzheimer disease,D,22.891994,Psychiatric
130,120,Schizophrenia,D,Amyloidosis,D,22.891994,Psychiatric
130,644,Schizophrenia,D,Anorexia nervosa,D,22.891994,Psychiatric
130,930,Schizophrenia,D,Hyperprolinemia,D,22.891994,Psychiatric
130,189,Schizophrenia,D,Obsessive-compulsive disorder,D,22.891994,Psychiatric
130,645,Schizophrenia,D,Seasonal affective disorder,D,22.891994,Psychiatric
1099,1100,Denys-Drash syndrome,D,Frasier syndrome,D,11.619047,Renal
1099,1101,Denys-Drash syndrome,D,Mesangial sclerosis,D,11.619047,Renal
1099,1102,Denys-Drash syndrome,D,WAGR syndrome,D,11.619047,Renal
1099,203,Denys-Drash syndrome,D,Wilms tumor,D,11.619047,Renal
1040,87,"Glomerulocystic kidney disease, hypoplastic",D,Diabetes mellitus,D,11.619047,Renal
1040,541,"Glomerulocystic kidney disease, hypoplastic",D,MODY,D,11.619047,Renal
1101,1099,Mesangial sclerosis,D,Denys-Drash syndrome,D,11.619047,Renal
1101,1100,Mesangial sclerosis,D,Frasier syndrome,D,11.619047,Renal
1101,1102,Mesangial sclerosis,D,WAGR syndrome,D,11.619047,Renal
1101,203,Mesangial sclerosis,D,Wilms tumor,D,11.619047,Renal
608,448,Nephropathy-hypertension,D,Factor x deficiency,D,11.619047,Renal
608,606,Nephropathy-hypertension,D,Hemolytic-uremic syndrome,D,11.619047,Renal
608,607,Nephropathy-hypertension,D,Macular degeneration,D,11.619047,Renal
982,786,Liddle syndrome,D,Pseudohypoaldosteronism,D,12.187026,Renal
216,974,Hypokalemic periodic paralysis,D,"Cramps, potassium-aggravated",D,13.181497,Renal
216,975,Hypokalemic periodic paralysis,D,Hyperkalemic periodic paralysis,D,13.181497,Renal
216,217,Hypokalemic periodic paralysis,D,Malignant hyperthermia susceptibility,D,13.181497,Renal
216,266,Hypokalemic periodic paralysis,D,Myasthenic syndrome,D,13.181497,Renal
216,272,Hypokalemic periodic paralysis,D,Myotonia congenita,D,13.181497,Renal
216,976,Hypokalemic periodic paralysis,D,Paramyotonia congenita,D,13.181497,Renal
216,218,Hypokalemic periodic paralysis,D,Thyrotoxic periodic paralysis,D,13.181497,Renal
80,30,Renal tubular dysgenesis,D,Alzheimer disease,D,14.426924,Renal
80,365,Renal tubular dysgenesis,D,Angiotensin I-converting enzyme,D,14.426924,Renal
80,87,Renal tubular dysgenesis,D,Diabetes mellitus,D,14.426924,Renal
80,960,Renal tubular dysgenesis,D,Hyperproreninemia,D,14.426924,Renal
80,65,Renal tubular dysgenesis,D,Hypertension,D,14.426924,Renal
80,99,Renal tubular dysgenesis,D,Myocardial infarction,D,14.426924,Renal
80,79,Renal tubular dysgenesis,D,Preeclampsia,D,14.426924,Renal
80,366,Renal tubular dysgenesis,D,"SARS, progression of",D,14.426924,Renal
164,48,Renal tubular acidosis,D,Blood group,D,15.860395,Renal
164,429,Renal tubular acidosis,D,Elliptocytosis,D,15.860395,Renal
164,86,Renal tubular acidosis,D,Hemolytic anemia,D,15.860395,Renal
164,109,Renal tubular acidosis,D,Spherocytosis,D,15.860395,Renal
902,446,Emphysema,D,Hemorrhagic diathesis,D,11.619047,Respiratory
1307,1306,"Pneumothorax, primary spontaneous",D,Birt-Hogg-Dube syndrome,D,11.619047,Respiratory
1307,114,"Pneumothorax, primary spontaneous",D,Colon cancer,D,11.619047,Respiratory
1307,775,"Pneumothorax, primary spontaneous",D,Renal cell carcinoma,D,11.619047,Respiratory
187,961,Central hypoventilation syndrome,D,"Colonic aganglionosis, total, with small bowel involvement",D,15.860395,Respiratory
187,411,Central hypoventilation syndrome,D,Hirschsprung disease,D,15.860395,Respiratory
187,853,Central hypoventilation syndrome,D,Medullary thyroid carcinoma,D,15.860395,Respiratory
187,188,Central hypoventilation syndrome,D,Memory impairment,D,15.860395,Respiratory
187,772,Central hypoventilation syndrome,D,Multiple endocrine neoplasia,D,15.860395,Respiratory
187,838,Central hypoventilation syndrome,D,Neuroblastoma,D,15.860395,Respiratory
187,189,Central hypoventilation syndrome,D,Obsessive-compulsive disorder,D,15.860395,Respiratory
187,415,Central hypoventilation syndrome,D,Shah-Waardenburg syndrome,D,15.860395,Respiratory
68,664,Asthma,D,Allergic rhinitis,D,31.288366,Respiratory
68,98,Asthma,D,Atherosclerosis,D,31.288366,Respiratory
68,661,Asthma,D,Atopy,D,31.288366,Respiratory
68,69,Asthma,D,"Beta-2-adrenoreceptor agonist, reduced response to",D,31.288366,Respiratory
68,751,Asthma,D,Dementia,D,31.288366,Respiratory
68,1238,Asthma,D,IgE levels QTL,D,31.288366,Respiratory
68,245,Asthma,D,Malaria,D,31.288366,Respiratory
68,158,Asthma,D,Migraine,D,31.288366,Respiratory
68,70,Asthma,D,Obesity,D,31.288366,Respiratory
68,235,Asthma,D,Platelet defect/deficiency,D,31.288366,Respiratory
68,1061,Asthma,D,Sepsis,D,31.288366,Respiratory
473,474,Achondroplasia,D,Bladder cancer,D,11.619047,Skeletal
473,475,Achondroplasia,D,Cervical carcinoma,D,11.619047,Skeletal
473,114,Achondroplasia,D,Colon cancer,D,11.619047,Skeletal
473,476,Achondroplasia,D,Crouzon syndrome,D,11.619047,Skeletal
473,477,Achondroplasia,D,Hypochondroplasia,D,11.619047,Skeletal
473,478,Achondroplasia,D,Muenke syndrome,D,11.619047,Skeletal
473,479,Achondroplasia,D,"Thanatophoric dysplasia, types I and II",D,11.619047,Skeletal
409,407,Diastrophic dysplasia,D,Achondrogenesis Ib,D,11.619047,Skeletal
409,408,Diastrophic dysplasia,D,Atelosteogenesis,D,11.619047,Skeletal
409,306,Diastrophic dysplasia,D,Epiphyseal dysplasia,D,11.619047,Skeletal
477,473,Hypochondroplasia,D,Achondroplasia,D,11.619047,Skeletal
477,474,Hypochondroplasia,D,Bladder cancer,D,11.619047,Skeletal
477,475,Hypochondroplasia,D,Cervical carcinoma,D,11.619047,Skeletal
477,114,Hypochondroplasia,D,Colon cancer,D,11.619047,Skeletal
477,476,Hypochondroplasia,D,Crouzon syndrome,D,11.619047,Skeletal
477,478,Hypochondroplasia,D,Muenke syndrome,D,11.619047,Skeletal
477,479,Hypochondroplasia,D,"Thanatophoric dysplasia, types I and II",D,11.619047,Skeletal
289,288,Kniest dysplasia,D,"Achondrogenesis-hypochondrogenesis, type II",D,11.619047,Skeletal
289,290,Kniest dysplasia,D,Osteoarthritis,D,11.619047,Skeletal
289,291,Kniest dysplasia,D,SMED Strudwick type,D,11.619047,Skeletal
289,292,Kniest dysplasia,D,Stickler syndrome,D,11.619047,Skeletal
289,293,Kniest dysplasia,D,Wagner syndrome,D,11.619047,Skeletal
502,408,Larson syndrome,D,Atelosteogenesis,D,11.619047,Skeletal
502,503,Larson syndrome,D,Spondylocarpotarsal synostosis syndrome,D,11.619047,Skeletal
877,872,Morning glory disc anomaly,D,"Aniridia, type II",D,11.619047,Skeletal
877,325,Morning glory disc anomaly,D,Cataract,D,11.619047,Skeletal
877,873,Morning glory disc anomaly,D,"Coloboma, ocular",D,11.619047,Skeletal
877,454,Morning glory disc anomaly,D,Ectopia,D,11.619047,Skeletal
877,874,Morning glory disc anomaly,D,Eye anomalies,D,11.619047,Skeletal
877,875,Morning glory disc anomaly,D,Foveal hypoplasia,D,11.619047,Skeletal
877,876,Morning glory disc anomaly,D,Keratitis,D,11.619047,Skeletal
877,878,Morning glory disc anomaly,D,Optic nerve hypoplasia/aplasia,D,11.619047,Skeletal
877,341,Morning glory disc anomaly,D,Peters anomaly,D,11.619047,Skeletal
478,473,Muenke syndrome,D,Achondroplasia,D,11.619047,Skeletal
478,474,Muenke syndrome,D,Bladder cancer,D,11.619047,Skeletal
478,475,Muenke syndrome,D,Cervical carcinoma,D,11.619047,Skeletal
478,114,Muenke syndrome,D,Colon cancer,D,11.619047,Skeletal
478,476,Muenke syndrome,D,Crouzon syndrome,D,11.619047,Skeletal
478,477,Muenke syndrome,D,Hypochondroplasia,D,11.619047,Skeletal
478,479,Muenke syndrome,D,"Thanatophoric dysplasia, types I and II",D,11.619047,Skeletal
553,328,Oculodentodigital dysplasia,D,Atrioventricular block,D,11.619047,Skeletal
553,552,Oculodentodigital dysplasia,D,Hypoplastic left heart syndrome,D,11.619047,Skeletal
553,554,Oculodentodigital dysplasia,D,Syndactyly,D,11.619047,Skeletal
879,797,Oligodontia,D,Hypodontia,D,11.619047,Skeletal
313,306,Pseudoachondroplasia,D,Epiphyseal dysplasia,D,11.619047,Skeletal
291,288,SMED Strudwick type,D,"Achondrogenesis-hypochondrogenesis, type II",D,11.619047,Skeletal
291,289,SMED Strudwick type,D,Kniest dysplasia,D,11.619047,Skeletal
291,290,SMED Strudwick type,D,Osteoarthritis,D,11.619047,Skeletal
291,292,SMED Strudwick type,D,Stickler syndrome,D,11.619047,Skeletal
291,293,SMED Strudwick type,D,Wagner syndrome,D,11.619047,Skeletal
991,873,Solitary median maxillary central incisor,D,"Coloboma, ocular",D,11.619047,Skeletal
991,940,Solitary median maxillary central incisor,D,Holoprosencephaly,D,11.619047,Skeletal
503,408,Spondylocarpotarsal synostosis syndrome,D,Atelosteogenesis,D,11.619047,Skeletal
503,502,Spondylocarpotarsal synostosis syndrome,D,Larson syndrome,D,11.619047,Skeletal
554,328,Syndactyly,D,Atrioventricular block,D,11.619047,Skeletal
554,552,Syndactyly,D,Hypoplastic left heart syndrome,D,11.619047,Skeletal
554,553,Syndactyly,D,Oculodentodigital dysplasia,D,11.619047,Skeletal
479,473,"Thanatophoric dysplasia, types I and II",D,Achondroplasia,D,11.619047,Skeletal
479,474,"Thanatophoric dysplasia, types I and II",D,Bladder cancer,D,11.619047,Skeletal
479,475,"Thanatophoric dysplasia, types I and II",D,Cervical carcinoma,D,11.619047,Skeletal
479,114,"Thanatophoric dysplasia, types I and II",D,Colon cancer,D,11.619047,Skeletal
479,476,"Thanatophoric dysplasia, types I and II",D,Crouzon syndrome,D,11.619047,Skeletal
479,477,"Thanatophoric dysplasia, types I and II",D,Hypochondroplasia,D,11.619047,Skeletal
479,478,"Thanatophoric dysplasia, types I and II",D,Muenke syndrome,D,11.619047,Skeletal
627,390,Vertical talus,D,Charcot-Marie-Tooth disease,D,11.619047,Skeletal
483,480,Craniosynostosis,D,Apert syndrome,D,12.187026,Skeletal
483,481,Craniosynostosis,D,Beare-Stevenson cutis gyrata syndrome,D,12.187026,Skeletal
483,482,Craniosynostosis,D,Craniofacial-skeletal-dermatologic dysplasia,D,12.187026,Skeletal
483,476,Craniosynostosis,D,Crouzon syndrome,D,12.187026,Skeletal
483,117,Craniosynostosis,D,Gastric cancer,D,12.187026,Skeletal
483,470,Craniosynostosis,D,Jackson-Weiss syndrome,D,12.187026,Skeletal
483,799,Craniosynostosis,D,Parietal foramina,D,12.187026,Skeletal
483,472,Craniosynostosis,D,Pfeiffer syndrome,D,12.187026,Skeletal
483,484,Craniosynostosis,D,Saethre-Chotzen syndrome,D,12.187026,Skeletal
476,473,Crouzon syndrome,D,Achondroplasia,D,12.187026,Skeletal
476,480,Crouzon syndrome,D,Apert syndrome,D,12.187026,Skeletal
476,481,Crouzon syndrome,D,Beare-Stevenson cutis gyrata syndrome,D,12.187026,Skeletal
476,474,Crouzon syndrome,D,Bladder cancer,D,12.187026,Skeletal
476,475,Crouzon syndrome,D,Cervical carcinoma,D,12.187026,Skeletal
476,114,Crouzon syndrome,D,Colon cancer,D,12.187026,Skeletal
476,482,Crouzon syndrome,D,Craniofacial-skeletal-dermatologic dysplasia,D,12.187026,Skeletal
476,483,Crouzon syndrome,D,Craniosynostosis,D,12.187026,Skeletal
476,117,Crouzon syndrome,D,Gastric cancer,D,12.187026,Skeletal
476,477,Crouzon syndrome,D,Hypochondroplasia,D,12.187026,Skeletal
476,470,Crouzon syndrome,D,Jackson-Weiss syndrome,D,12.187026,Skeletal
476,478,Crouzon syndrome,D,Muenke syndrome,D,12.187026,Skeletal
476,472,Crouzon syndrome,D,Pfeiffer syndrome,D,12.187026,Skeletal
476,484,Crouzon syndrome,D,Saethre-Chotzen syndrome,D,12.187026,Skeletal
476,479,Crouzon syndrome,D,"Thanatophoric dysplasia, types I and II",D,12.187026,Skeletal
797,796,Hypodontia,D,Cleft palate,D,12.187026,Skeletal
797,879,Hypodontia,D,Oligodontia,D,12.187026,Skeletal
797,798,Hypodontia,D,Witkop syndrome,D,12.187026,Skeletal
470,480,Jackson-Weiss syndrome,D,Apert syndrome,D,12.187026,Skeletal
470,481,Jackson-Weiss syndrome,D,Beare-Stevenson cutis gyrata syndrome,D,12.187026,Skeletal
470,482,Jackson-Weiss syndrome,D,Craniofacial-skeletal-dermatologic dysplasia,D,12.187026,Skeletal
470,483,Jackson-Weiss syndrome,D,Craniosynostosis,D,12.187026,Skeletal
470,476,Jackson-Weiss syndrome,D,Crouzon syndrome,D,12.187026,Skeletal
470,117,Jackson-Weiss syndrome,D,Gastric cancer,D,12.187026,Skeletal
470,471,Jackson-Weiss syndrome,D,Kallmann syndrome,D,12.187026,Skeletal
470,472,Jackson-Weiss syndrome,D,Pfeiffer syndrome,D,12.187026,Skeletal
470,484,Jackson-Weiss syndrome,D,Saethre-Chotzen syndrome,D,12.187026,Skeletal
799,483,Parietal foramina,D,Craniosynostosis,D,12.187026,Skeletal
472,480,Pfeiffer syndrome,D,Apert syndrome,D,12.187026,Skeletal
472,481,Pfeiffer syndrome,D,Beare-Stevenson cutis gyrata syndrome,D,12.187026,Skeletal
472,482,Pfeiffer syndrome,D,Craniofacial-skeletal-dermatologic dysplasia,D,12.187026,Skeletal
472,483,Pfeiffer syndrome,D,Craniosynostosis,D,12.187026,Skeletal
472,476,Pfeiffer syndrome,D,Crouzon syndrome,D,12.187026,Skeletal
472,117,Pfeiffer syndrome,D,Gastric cancer,D,12.187026,Skeletal
472,470,Pfeiffer syndrome,D,Jackson-Weiss syndrome,D,12.187026,Skeletal
472,471,Pfeiffer syndrome,D,Kallmann syndrome,D,12.187026,Skeletal
472,484,Pfeiffer syndrome,D,Saethre-Chotzen syndrome,D,12.187026,Skeletal
74,1148,Spondyloepiphyseal dysplasia,D,Arthropathy,D,15.860395,Skeletal
74,306,Spondyloepiphyseal dysplasia,D,Epiphyseal dysplasia,D,15.860395,Skeletal
74,290,Spondyloepiphyseal dysplasia,D,Osteoarthritis,D,15.860395,Skeletal
643,644,Alcohol dependence,D,Anorexia nervosa,D,11.619047,Unclassified
643,189,Alcohol dependence,D,Obsessive-compulsive disorder,D,11.619047,Unclassified
643,130,Alcohol dependence,D,Schizophrenia,D,11.619047,Unclassified
643,645,Alcohol dependence,D,Seasonal affective disorder,D,11.619047,Unclassified
294,285,"Aneurysm, familial arterial",D,Ehlers-Danlos syndrome,D,11.619047,Unclassified
134,48,Aquaporin-1 deficiency,D,Blood group,D,11.619047,Unclassified
941,191,Bannayan-Riley-Ruvalcaba syndrome,D,Cowden disease,D,11.619047,Unclassified
941,248,Bannayan-Riley-Ruvalcaba syndrome,D,Endometrial carcinoma,D,11.619047,Unclassified
941,942,Bannayan-Riley-Ruvalcaba syndrome,D,Lhermitte-Duclos syndrome,D,11.619047,Unclassified
941,790,Bannayan-Riley-Ruvalcaba syndrome,D,Meningioma,D,11.619047,Unclassified
941,943,Bannayan-Riley-Ruvalcaba syndrome,D,Oligodendroglioma,D,11.619047,Unclassified
941,139,Bannayan-Riley-Ruvalcaba syndrome,D,Prostate cancer,D,11.619047,Unclassified
941,634,Bannayan-Riley-Ruvalcaba syndrome,D,Thyroid carcinoma,D,11.619047,Unclassified
941,944,Bannayan-Riley-Ruvalcaba syndrome,D,VATER association with hydrocephalus,D,11.619047,Unclassified
380,47,Benzene toxicity,D,Leukemia,D,11.619047,Unclassified
69,68,"Beta-2-adrenoreceptor agonist, reduced response to",D,Asthma,D,11.619047,Unclassified
69,70,"Beta-2-adrenoreceptor agonist, reduced response to",D,Obesity,D,11.619047,Unclassified
1081,1080,"Carpal tunnel syndrome, familial",D,Amyloid neuropathy,D,11.619047,Unclassified
1081,120,"Carpal tunnel syndrome, familial",D,Amyloidosis,D,11.619047,Unclassified
1081,1082,"Carpal tunnel syndrome, familial",D,Dystransthyretinemic hyperthyroxinemia,D,11.619047,Unclassified
842,30,Placental abruption,D,Alzheimer disease,D,11.619047,Unclassified
842,841,Placental abruption,D,Coronary spasms,D,11.619047,Unclassified
842,65,Placental abruption,D,Hypertension,D,11.619047,Unclassified
747,743,van Buchem disease,D,Bone mineral density variability,D,11.619047,Unclassified
747,744,van Buchem disease,D,Exudative vitreoretinopathy,D,11.619047,Unclassified
747,745,van Buchem disease,D,"Hyperostosis, endosteal",D,11.619047,Unclassified
747,277,van Buchem disease,D,Osteopetrosis,D,11.619047,Unclassified
747,222,van Buchem disease,D,Osteoporosis,D,11.619047,Unclassified
747,746,van Buchem disease,D,Osteoporosis-pseudoglioma syndrome,D,11.619047,Unclassified
311,3844,OSMED syndrome,D,COL11A2,G,11.619047,Bone
577,3609,Osseous heteroplasia,D,GNAS,G,11.619047,Bone
746,3805,Osteoporosis-pseudoglioma syndrome,D,LRP5,G,11.619047,Bone
286,3236,Osteogenesis imperfecta,D,COL1A1,G,12.187026,Bone
286,3237,Osteogenesis imperfecta,D,COL1A2,G,12.187026,Bone
277,3229,Osteopetrosis,D,CLCN7,G,14.426924,Bone
277,3805,Osteopetrosis,D,LRP5,G,14.426924,Bone
277,3232,Osteopetrosis,D,OSTM1,G,14.426924,Bone
277,3231,Osteopetrosis,D,TCIRG1,G,14.426924,Bone
222,3234,Osteoporosis,D,CALCA,G,17.445396,Bone
222,3235,Osteoporosis,D,CALCR,G,17.445396,Bone
222,3236,Osteoporosis,D,COL1A1,G,17.445396,Bone
222,3237,Osteoporosis,D,COL1A2,G,17.445396,Bone
222,3805,Osteoporosis,D,LRP5,G,17.445396,Bone
222,3794,Osteoporosis,D,SLC34A1,G,17.445396,Bone
769,3895,Adrenal adenoma,D,MEN1,G,11.619047,Cancer
1065,3957,Adrenal cortical carcinoma,D,TP53,G,11.619047,Cancer
771,3895,Carcinoid tumor of lung,D,MEN1,G,11.619047,Cancer
1068,3957,Multiple malignancy syndrome,D,TP53,G,11.619047,Cancer
1069,3957,Nasopharyngeal carcinoma,D,TP53,G,11.619047,Cancer
834,3839,Neurobromatosis-Noonan syndrome,D,NF1,G,11.619047,Cancer
833,3839,Neurofibromatosis,D,NF1,G,11.619047,Cancer
810,3393,Neurofibrosarcoma,D,MXI1,G,11.619047,Cancer
225,3159,Non-Hodgkin lymphoma,D,CASP10,G,11.619047,Cancer
943,3806,Oligodendroglioma,D,PTEN,G,11.619047,Cancer
1132,3204,Oligodontia-colorectal cancer syndrome,D,AXIN2,G,11.619047,Cancer
253,3268,Orolaryngeal cancer,D,CDKN2A,G,11.619047,Cancer
198,3278,Papillary serous carcinoma of the peritoneum,D,BRCA1,G,11.619047,Cancer
1025,3317,Peutz-Jeghers syndrome,D,STK11,G,11.619047,Cancer
925,3931,"Pigmented adrenocortical disease, primary isolated",D,PRKAR1A,G,11.619047,Cancer
334,3335,Pilomatricoma,D,CTNNB1,G,11.619047,Cancer
956,3485,Retinoblastoma,D,RB1,G,11.619047,Cancer
1120,3803,Salivary adenoma,D,HMGA2,G,11.619047,Cancer
836,3548,Schwannomatosis,D,NF2,G,11.619047,Cancer
1153,3580,Sezary syndrome,D,BCL10,G,11.619047,Cancer
701,3677,Stomach cancer,D,KRAS,G,11.619047,Cancer
1121,3803,Uterine leiomyoma,D,HMGA2,G,11.619047,Cancer
835,3839,Watson syndrome,D,NF1,G,11.619047,Cancer
853,3920,Medullary thyroid carcinoma,D,NTRK1,G,12.187026,Cancer
853,3921,Medullary thyroid carcinoma,D,RET,G,12.187026,Cancer
838,3119,Neuroblastoma,D,NME1,G,12.187026,Cancer
838,3120,Neuroblastoma,D,PHOX2B,G,12.187026,Cancer
1070,3397,Osteosarcoma,D,CHEK2,G,12.187026,Cancer
1070,3957,Osteosarcoma,D,TP53,G,12.187026,Cancer
773,3285,Parathyroid adenoma,D,CDC73,G,12.187026,Cancer
773,3895,Parathyroid adenoma,D,MEN1,G,12.187026,Cancer
192,3356,Polyposis,D,BMPR1A,G,12.187026,Cancer
192,3357,Polyposis,D,SMAD4,G,12.187026,Cancer
156,3708,T-cell lymphoblastic leukemia,D,ATM,G,12.187026,Cancer
156,3709,T-cell lymphoblastic leukemia,D,BAX,G,12.187026,Cancer
181,3823,von Hippel-Lindau syndrome,D,CCND1,G,12.187026,Cancer
181,3824,von Hippel-Lindau syndrome,D,VHL,G,12.187026,Cancer
795,3250,Neurofibromatosis,D,MSH2,G,13.181497,Cancer
795,3839,Neurofibromatosis,D,NF1,G,13.181497,Cancer
795,3548,Neurofibromatosis,D,NF2,G,13.181497,Cancer
201,3160,Nonsmall cell lung cancer,D,BRAF,G,13.181497,Cancer
201,3161,Nonsmall cell lung cancer,D,EGFR,G,13.181497,Cancer
201,3162,Nonsmall cell lung cancer,D,IRF1,G,13.181497,Cancer
984,3324,Paragangliomas,D,SDHB,G,13.181497,Cancer
984,3281,Paragangliomas,D,SDHC,G,13.181497,Cancer
984,3325,Paragangliomas,D,SDHD,G,13.181497,Cancer
985,3324,Pheochromocytoma,D,SDHB,G,13.181497,Cancer
985,3325,Pheochromocytoma,D,SDHD,G,13.181497,Cancer
985,3824,Pheochromocytoma,D,VHL,G,13.181497,Cancer
