"x","y","population"
46,138,0
46,139,0
47,0,0
47,1,0
47,2,0
47,3,0
47,4,0
47,5,0
47,6,0
47,7,0
47,8,0
47,9,0
47,10,0
47,11,0
47,12,0
47,13,0
47,14,0
47,15,0
47,16,0
47,17,0
47,18,0
47,19,0
47,20,0
47,21,20
47,22,506
47,23,793
47,24,1242
47,25,3483
47,26,1949
47,27,1612
47,28,2298
47,29,982
47,30,2492
47,31,1403
47,32,1922
47,33,1611
47,34,1949
47,35,2117
47,36,1891
47,37,3478
47,38,1303
47,39,2638
47,40,1096
47,41,2634
47,42,1249
47,43,4593
47,44,3074
47,45,3358
47,46,1250
47,47,3006
47,48,1284
47,49,3375
47,50,1430
47,51,2359
47,52,1713
47,53,2274
47,54,1797
47,55,1871
47,56,2096
47,57,2436
47,58,2058
47,59,2958
47,60,3991
47,61,1479
47,62,3872
47,63,1710
47,64,4405
47,65,1414
47,66,2025
47,67,1037
47,68,1349
47,69,1556
47,70,2402
47,71,1745
47,72,1505
47,73,1649
47,74,1627
47,75,5827
47,76,393
47,77,0
47,78,0
47,79,0
47,80,61
47,81,6829
47,82,9675
47,83,7212
47,84,4223
47,85,3342
47,86,4378
47,87,1702
47,88,3048
47,89,881
47,90,2555
47,91,1084
47,92,2507
47,93,1037
47,94,1836
47,95,728
47,96,1618
47,97,395
47,98,0
47,99,0
47,100,0
47,101,0
47,102,0
47,103,0
47,104,0
47,105,0
47,106,0
47,107,0
47,108,0
47,109,0
47,110,0
47,111,0
47,112,0
47,113,1598
47,114,4157
47,115,3955
47,116,3790
47,117,3466
47,118,792
47,119,2287
47,120,3162
47,121,2934
47,122,0
47,123,0
47,124,0
47,125,0
47,126,0
47,127,0
47,128,898
47,129,4533
47,130,7215
47,131,6525
47,132,9194
47,133,2974
47,134,1169
47,135,4
47,136,523
47,137,0
47,138,0
47,139,0
48,0,0
48,1,0
48,2,0
48,3,0
48,4,0
48,5,0
48,6,0
48,7,0
48,8,0
48,9,0
48,10,0
48,11,0
48,12,0
48,13,0
48,14,0
48,15,0
48,16,0
48,17,0
48,18,0
48,19,0
48,20,19
48,21,296
48,22,167
48,23,1188
48,24,1513
48,25,967
48,26,1363
48,27,638
48,28,2462
48,29,1741
48,30,1176
48,31,1667
48,32,822
48,33,2008
48,34,629
48,35,2316
48,36,809
48,37,3059
48,38,1044
48,39,1973
48,40,1043
48,41,2224
48,42,2577
48,43,3227
48,44,3207
48,45,1925
48,46,1262
48,47,2518
48,48,1391
48,49,2804
48,50,458
48,51,2351
48,52,670
48,53,1802
48,54,631
48,55,1625
48,56,1121
48,57,3348
48,58,1726
48,59,5413
48,60,2547
48,61,3064
48,62,1774
48,63,2751
48,64,2131
48,65,447
48,66,2720
48,67,718
48,68,2346
48,69,603
48,70,2620
48,71,1341
48,72,2223
48,73,1256
48,74,2800
48,75,2288
48,76,1724
48,77,4836
48,78,0
48,79,0
48,80,0
48,81,136
48,82,1890
48,83,12040
48,84,3516
48,85,5374
48,86,2248
48,87,4439
48,88,1794
48,89,2930
48,90,1609
48,91,4328
48,92,1965
48,93,2716
48,94,2040
48,95,3056
48,96,1642
48,97,0
48,98,0
48,99,0
48,100,0
48,101,0
48,102,0
48,103,0
48,104,0
48,105,0
48,106,0
48,107,0
48,108,0
48,109,0
48,110,0
48,111,0
48,112,0
48,113,181
48,114,5781
48,115,2802
48,116,2179
48,117,4486
48,118,1745
48,119,928
48,120,2735
48,121,309
48,122,0
48,123,0
48,124,0
48,125,0
48,126,0
48,127,0
48,128,1473
48,129,187
48,130,7147
48,131,3441
48,132,2587
48,133,5017
48,134,0
48,135,0
48,136,7051
48,137,0
48,138,0
48,139,0
49,0,0
49,1,0
49,2,0
49,3,0
49,4,0
49,5,0
49,6,0
49,7,0
49,8,0
49,9,0
49,10,0
49,11,0
49,12,0
49,13,0
49,14,1034
49,15,0
49,16,0
49,17,0
49,18,0
49,19,0
49,20,120
49,21,75
49,22,661
49,23,1018
49,24,741
49,25,1986
49,26,1016
49,27,1217
49,28,1892
49,29,1371
49,30,1632
49,31,1592
49,32,1606
49,33,1394
49,34,1764
49,35,1240
49,36,2140
49,37,1436
49,38,2180
49,39,1809
49,40,1963
49,41,2209
49,42,2199
49,43,2844
49,44,2751
49,45,2270
49,46,2061
49,47,2122
49,48,2169
49,49,1217
49,50,2020
49,51,1029
49,52,1288
49,53,722
49,54,1416
49,55,991
49,56,2462
49,57,2145
49,58,2801
49,59,4263
49,60,4866
49,61,2617
49,62,3158
49,63,3303
49,64,2905
49,65,1896
49,66,1733
49,67,2487
49,68,1970
49,69,1932
49,70,1845
49,71,1727
49,72,1548
49,73,2312
49,74,1596
49,75,2750
49,76,2994
49,77,3273
49,78,401
49,79,0
49,80,0
49,81,0
49,82,401
49,83,7039
49,84,9314
49,85,2205
49,86,5664
49,87,3664
49,88,5447
49,89,3693
49,90,5027
49,91,3408
49,92,3528
49,93,3532
49,94,2566
49,95,0
49,96,0
49,97,0
49,98,0
49,99,0
49,100,0
49,101,0
49,102,0
49,103,0
49,104,0
49,105,0
49,106,0
49,107,0
49,108,0
49,109,0
49,110,0
49,111,0
49,112,0
49,113,218
49,114,2413
49,115,3706
49,116,3582
49,117,2669
49,118,2811
49,119,754
49,120,197
49,121,0
49,122,0
49,123,0
49,124,0
49,125,0
49,126,0
49,127,0
49,128,0
49,129,46
49,130,861
49,131,3742
49,132,4050
49,133,3834
49,134,1765
49,135,0
49,136,5145
49,137,0
49,138,0
49,139,0
50,0,0
50,1,0
50,2,0
50,3,0
50,4,0
50,5,0
50,6,0
50,7,0
50,8,0
50,9,0
50,10,0
50,11,0
50,12,0
50,13,0
50,14,0
50,15,0
50,16,0
50,17,0
50,18,0
50,19,23
50,20,210
50,21,325
50,22,366
50,23,1147
50,24,953
50,25,1444
50,26,1190
50,27,1503
50,28,1803
50,29,1479
50,30,1609
50,31,1353
50,32,2159
50,33,1243
50,34,2052
50,35,1186
50,36,2027
50,37,1494
50,38,1910
50,39,2045
50,40,2226
50,41,2557
50,42,2547
50,43,2599
50,44,2436
50,45,2137
50,46,2132
50,47,1864
50,48,1435
50,49,1706
50,50,1589
50,51,1170
50,52,1687
50,53,1120
50,54,1782
50,55,1125
50,56,2557
50,57,1554
50,58,3584
50,59,3551
50,60,4789
50,61,2920
50,62,4601
50,63,3928
50,64,3528
50,65,2000
50,66,2001
50,67,2676
50,68,1783
50,69,2586
50,70,1260
50,71,2295
50,72,1913
50,73,2605
50,74,1707
50,75,2952
50,76,3287
50,77,6154
50,78,481
50,79,0
50,80,0
50,81,0
50,82,247
50,83,6181
50,84,6840
50,85,4357
50,86,5596
50,87,3297
50,88,5302
50,89,3754
50,90,4586
50,91,3350
50,92,1967
50,93,29
50,94,0
50,95,0
50,96,0
50,97,0
50,98,0
50,99,0
50,100,0
50,101,0
50,102,0
50,103,0
50,104,0
50,105,0
50,106,0
50,107,0
50,108,0
50,109,0
50,110,0
50,111,0
50,112,0
50,113,0
50,114,1149
50,115,4667
50,116,3401
50,117,2691
50,118,2684
50,119,517
50,120,17
50,121,0
50,122,0
50,123,0
50,124,0
50,125,0
50,126,0
50,127,0
50,128,0
50,129,19
50,130,49
50,131,4952
50,132,1840
50,133,2358
50,134,7702
50,135,7
50,136,3139
50,137,0
50,138,0
50,139,0
51,0,0
51,1,0
51,2,0
51,3,0
51,4,0
51,5,0
51,6,0
51,7,0
51,8,0
51,9,0
51,10,0
51,11,0
51,12,0
51,13,0
51,14,280
51,15,0
51,16,0
51,17,0
51,18,0
51,19,81
51,20,330
51,21,386
51,22,255
51,23,550
51,24,1138
51,25,805
51,26,2218
51,27,1430
51,28,1398
51,29,1607
51,30,885
51,31,2775
51,32,558
51,33,2252
51,34,806
51,35,1642
51,36,1509
51,37,1048
51,38,1482
51,39,1811
51,40,2285
51,41,1676
51,42,2415
51,43,1920
51,44,2304
51,45,1774
51,46,1499
51,47,1444
51,48,1686
51,49,1433
51,50,1717
51,51,1299
51,52,870
51,53,1698
51,54,312
51,55,2906
51,56,420
51,57,3870
51,58,1811
51,59,5023
51,60,2737
51,61,5562
51,62,2873
51,63,5836
51,64,2244
51,65,2650
51,66,2038
51,67,1051
51,68,3678
51,69,444
51,70,2459
51,71,1193
51,72,2758
51,73,1603
51,74,2868
51,75,2323
51,76,3870
51,77,4685
51,78,4262
51,79,228
51,80,13
51,81,0
51,82,0
51,83,8836
51,84,3640
51,85,8435
51,86,3683
51,87,7409
51,88,3966
51,89,6909
51,90,189
51,91,2593
51,92,0
51,93,0
51,94,0
51,95,0
51,96,0
51,97,0
51,98,0
51,99,0
51,100,0
51,101,0
51,102,0
51,103,0
51,104,0
51,105,0
51,106,0
51,107,0
51,108,0
51,109,0
51,110,0
51,111,0
51,112,0
51,113,0
51,114,0
51,115,3077
51,116,2377
51,117,3549
51,118,1940
51,119,991
51,120,0
51,121,0
51,122,0
51,123,0
51,124,0
51,125,0
51,126,0
51,127,0
51,128,0
51,129,0
51,130,0
51,131,2734
51,132,1200
51,133,2043
51,134,4887
51,135,2549
51,136,65
51,137,837
51,138,0
51,139,0
52,0,0
52,1,0
52,2,0
52,3,0
52,4,0
52,5,0
52,6,0
52,7,0
52,8,0
52,9,0
52,10,0
52,11,0
52,12,0
52,13,0
52,14,0
52,15,0
52,16,0
52,17,0
52,18,0
52,19,38
52,20,355
52,21,140
52,22,628
52,23,1032
52,24,660
52,25,2400
52,26,1743
52,27,1628
52,28,2218
52,29,823
52,30,2962
52,31,833
52,32,2864
52,33,1172
52,34,1683
52,35,1362
52,36,1032
52,37,1531
52,38,1373
52,39,1836
52,40,1662
52,41,2359
52,42,1712
52,43,2850
52,44,1964
52,45,2265
52,46,1407
52,47,1604
52,48,1197
52,49,1863
52,50,1335
52,51,1801
52,52,1154
52,53,1588
52,54,1715
52,55,363
52,56,3895
52,57,833
52,58,7699
52,59,1770
52,60,6920
52,61,3469
52,62,6096
52,63,2438
52,64,3349
52,65,2430
52,66,3290
52,67,2091
52,68,917
52,69,3300
52,70,392
52,71,3401
52,72,867
52,73,3577
52,74,1618
52,75,4491
52,76,4058
52,77,9021
52,78,8186
52,79,1206
52,80,509
52,81,0
52,82,34
52,83,545
52,84,16083
52,85,3997
52,86,9902
52,87,3431
52,88,1657
52,89,1946
52,90,0
52,91,0
52,92,0
52,93,0
52,94,0
52,95,0
52,96,0
52,97,0
52,98,0
52,99,0
52,100,0
52,101,0
52,102,0
52,103,0
52,104,0
52,105,0
52,106,0
52,107,0
52,108,0
52,109,0
52,110,0
52,111,0
52,112,0
52,113,0
52,114,0
52,115,1194
52,116,4266
52,117,1828
52,118,5003
52,119,1198
52,120,6
52,121,0
52,122,0
52,123,0
52,124,0
52,125,0
52,126,0
52,127,0
52,128,0
52,129,0
52,130,0
52,131,1285
52,132,735
52,133,2252
52,134,2116
52,135,4529
52,136,0
52,137,371
52,138,0
52,139,0
53,0,0
53,1,0
53,2,0
53,3,0
53,4,0
53,5,0
53,6,0
53,7,0
53,8,0
53,9,0
53,10,0
53,11,0
53,12,0
53,13,0
53,14,0
53,15,0
53,16,0
53,17,0
53,18,0
53,19,81
53,20,232
53,21,246
53,22,647
53,23,1114
53,24,1320
53,25,1717
53,26,2281
53,27,1570
53,28,1766
53,29,1448
53,30,1147
53,31,1812
53,32,1265
53,33,1845
53,34,1063
53,35,1555
53,36,981
53,37,1147
53,38,1263
53,39,1199
53,40,1620
53,41,2054
53,42,1814
53,43,2019
53,44,1473
53,45,1433
53,46,1669
53,47,1237
53,48,1134
53,49,1427
53,50,1178
53,51,1173
53,52,1194
53,53,1557
53,54,1407
53,55,1588
53,56,1835
53,57,3167
53,58,2494
53,59,4231
53,60,4362
53,61,4492
53,62,2691
53,63,2485
53,64,2500
53,65,2342
53,66,2483
53,67,2267
53,68,2048
53,69,1730
53,70,1962
53,71,1328
53,72,2162
53,73,1939
53,74,3284
53,75,3609
53,76,6553
53,77,7306
53,78,7810
53,79,3865
53,80,683
53,81,1342
53,82,21
53,83,1609
53,84,2856
53,85,3508
53,86,711
53,87,339
53,88,0
53,89,0
53,90,0
53,91,0
53,92,0
53,93,0
53,94,0
53,95,0
53,96,0
53,97,0
53,98,0
53,99,0
53,100,0
53,101,0
53,102,0
53,103,0
53,104,0
53,105,0
53,106,0
53,107,0
53,108,0
53,109,0
53,110,0
53,111,0
53,112,0
53,113,0
53,114,0
53,115,0
53,116,3255
53,117,4695
53,118,4865
53,119,2356
53,120,27
53,121,0
53,122,0
53,123,0
53,124,0
53,125,0
53,126,0
53,127,0
53,128,0
53,129,7
53,130,0
53,131,223
53,132,2006
53,133,858
53,134,739
53,135,3965
53,136,0
53,137,1151
53,138,0
53,139,0
54,0,0
54,1,0
54,2,0
54,3,0
54,4,0
54,5,0
54,6,0
54,7,0
54,8,0
54,9,0
54,10,0
54,11,0
54,12,0
54,13,0
54,14,0
54,15,0
54,16,0
54,17,0
54,18,0
54,19,152
54,20,91
54,21,475
54,22,1879
54,23,1194
54,24,2584
54,25,3023
54,26,770
54,27,2544
54,28,1029
54,29,2424
54,30,1414
54,31,1162
54,32,2461
54,33,307
54,34,2265
54,35,507
54,36,1658
54,37,648
54,38,1396
54,39,872
54,40,2007
54,41,1551
54,42,3144
54,43,1208
54,44,2153
54,45,1086
54,46,2033
54,47,964
54,48,1754
54,49,584
54,50,2035
54,51,302
54,52,2377
54,53,368
54,54,3164
54,55,452
54,56,3419
54,57,1048
54,58,3433
54,59,3081
54,60,1708
54,61,6750
54,62,1088
54,63,3495
54,64,1506
54,65,3241
54,66,559
54,67,4726
54,68,582
54,69,3466
54,70,804
54,71,1837
54,72,2301
54,73,1002
54,74,4368
54,75,3162
54,76,11350
54,77,4279
54,78,16208
54,79,1041
54,80,3350
54,81,101
54,82,1913
54,83,0
54,84,0
54,85,9
54,86,0
54,87,0
54,88,0
54,89,0
54,90,0
54,91,0
54,92,0
54,93,0
54,94,0
54,95,1002
54,96,0
54,97,0
54,98,0
54,99,0
54,100,0
54,101,0
54,102,0
54,103,0
54,104,0
54,105,0
54,106,0
54,107,0
54,108,0
54,109,0
54,110,0
54,111,0
54,112,0
54,113,0
54,114,0
54,115,0
54,116,1357
54,117,5986
54,118,6176
54,119,690
54,120,369
54,121,0
54,122,0
54,123,0
54,124,0
54,125,0
54,126,0
54,127,0
54,128,0
54,129,55
54,130,0
54,131,0
54,132,976
54,133,52
54,134,1652
54,135,4331
54,136,2283
54,137,0
54,138,0
54,139,0
55,0,0
55,1,0
55,2,0
55,3,0
55,4,0
55,5,0
55,6,0
55,7,0
55,8,0
55,9,0
55,10,0
55,11,0
55,12,0
55,13,0
55,14,0
55,15,0
55,16,0
55,17,0
55,18,0
55,19,55
55,20,146
55,21,1714
55,22,3715
55,23,2950
55,24,2950
55,25,1595
55,26,2206
55,27,1990
55,28,1376
55,29,2122
55,30,1252
55,31,1750
55,32,1266
55,33,1351
55,34,1228
55,35,1048
55,36,1303
55,37,1112
55,38,1119
55,39,1447
55,40,3184
55,41,1893
55,42,3181
55,43,1327
55,44,2526
55,45,1257
55,46,2003
55,47,1428
55,48,1302
55,49,1503
55,50,926
55,51,1619
55,52,1332
55,53,1513
55,54,1960
55,55,2288
55,56,1847
55,57,2503
55,58,1784
55,59,3967
55,60,1354
55,61,3434
55,62,1504
55,63,2344
55,64,1883
55,65,1569
55,66,2271
55,67,3338
55,68,2621
55,69,2408
55,70,1970
55,71,1451
55,72,2961
55,73,1699
55,74,4942
55,75,4635
55,76,10306
55,77,6630
55,78,10329
55,79,5474
55,80,2363
55,81,2117
55,82,1070
55,83,273
55,84,0
55,85,0
55,86,0
55,87,0
55,88,0
55,89,66
55,90,0
55,91,2065
55,92,486
55,93,0
55,94,0
55,95,0
55,96,0
55,97,0
55,98,0
55,99,0
55,100,0
55,101,0
55,102,0
55,103,0
55,104,0
55,105,0
55,106,0
55,107,0
55,108,0
55,109,0
55,110,0
55,111,0
55,112,0
55,113,0
55,114,0
55,115,0
55,116,25
55,117,4626
55,118,3237
55,119,1938
55,120,46
55,121,0
55,122,0
55,123,0
55,124,0
55,125,0
55,126,0
55,127,0
55,128,0
55,129,121
55,130,0
55,131,0
55,132,424
55,133,0
55,134,2060
55,135,2560
55,136,3191
55,137,0
55,138,0
55,139,0
56,0,0
56,1,0
56,2,0
56,3,0
56,4,0
56,5,0
56,6,0
56,7,0
56,8,0
56,9,0
56,10,0
56,11,0
56,12,0
56,13,0
56,14,0
56,15,0
56,16,0
56,17,0
56,18,0
56,19,0
56,20,286
56,21,2090
56,22,4984
56,23,1821
56,24,3200
56,25,2054
56,26,2204
56,27,1990
56,28,1273
56,29,2565
56,30,979
56,31,1702
56,32,1122
56,33,1413
56,34,683
56,35,1630
56,36,1462
56,37,1172
56,38,1003
56,39,1050
56,40,2834
56,41,1935
56,42,4097
56,43,2008
56,44,2941
56,45,1465
56,46,2800
56,47,1413
56,48,4015
56,49,1013
56,50,1264
56,51,1644
56,52,1384
56,53,1894
56,54,1366
56,55,1699
56,56,1706
56,57,2264
56,58,1412
56,59,3308
56,60,1546
56,61,2498
56,62,1358
56,63,2640
56,64,1273
56,65,1825
56,66,2341
56,67,2092
56,68,2080
56,69,1294
56,70,1984
56,71,1270
56,72,3895
56,73,1668
56,74,5933
56,75,4860
56,76,15082
56,77,5548
56,78,9859
56,79,6867
56,80,1965
56,81,2101
56,82,2939
56,83,1099
56,84,64
56,85,0
56,86,806
56,87,1174
56,88,3415
56,89,5504
56,90,1713
56,91,2915
56,92,105
56,93,0
56,94,0
56,95,0
56,96,0
56,97,0
56,98,0
56,99,0
56,100,0
56,101,0
56,102,0
56,103,0
56,104,0
56,105,0
56,106,0
56,107,0
56,108,0
56,109,0
56,110,0
56,111,0
56,112,0
56,113,0
56,114,0
56,115,0
56,116,0
56,117,429
56,118,1533
56,119,620
56,120,74
56,121,0
56,122,0
56,123,0
56,124,0
56,125,0
56,126,0
56,127,0
56,128,0
56,129,0
56,130,0
56,131,0
56,132,580
56,133,5
56,134,644
56,135,222
56,136,339
56,137,0
56,138,5
56,139,0
57,0,0
57,1,0
57,2,0
57,3,0
57,4,0
57,5,0
57,6,0
57,7,0
57,8,0
57,9,0
57,10,0
57,11,0
57,12,0
57,13,0
57,14,0
57,15,0
57,16,0
57,17,0
57,18,0
57,19,0
57,20,0
57,21,2533
57,22,1777
57,23,3741
57,24,2766
57,25,2637
57,26,3025
57,27,1165
57,28,2664
57,29,1485
57,30,1614
57,31,1702
57,32,978
57,33,987
57,34,688
57,35,2802
57,36,981
57,37,2205
57,38,554
57,39,1765
57,40,842
57,41,3692
57,42,2240
57,43,6649
57,44,1650
57,45,2597
57,46,835
57,47,2946
57,48,1867
57,49,2387
57,50,988
57,51,2385
57,52,1040
57,53,1823
57,54,1913
57,55,2003
57,56,1654
57,57,2202
57,58,1925
57,59,2757
57,60,2763
57,61,1566
57,62,3730
57,63,856
57,64,2923
57,65,1231
57,66,2826
57,67,1241
57,68,2089
57,69,1617
57,70,1968
57,71,1627
57,72,3001
57,73,8211
57,74,3138
57,75,8098
57,76,5502
57,77,14573
57,78,5162
57,79,6032
57,80,2878
57,81,4640
57,82,4125
57,83,6044
57,84,3505
57,85,3682
57,86,4472
57,87,2561
57,88,7165
57,89,3076
57,90,5087
57,91,765
57,92,315
57,93,0
57,94,0
57,95,0
57,96,0
57,97,0
57,98,0
57,99,0
57,100,0
57,101,0
57,102,0
57,103,0
57,104,0
57,105,0
57,106,0
57,107,0
57,108,0
57,109,0
57,110,0
57,111,0
57,112,0
57,113,0
57,114,0
57,115,0
57,116,0
57,117,14
57,118,4229
57,119,867
57,120,19
57,121,5
57,122,0
57,123,0
57,124,0
57,125,0
57,126,0
57,127,0
57,128,0
57,129,0
57,130,0
57,131,0
57,132,368
57,133,6
57,134,0
57,135,442
57,136,0
57,137,0
57,138,480
57,139,0
58,0,0
58,1,0
58,2,0
58,3,0
58,4,0
58,5,0
58,6,0
58,7,0
58,8,0
58,9,0
58,10,0
58,11,0
58,12,0
58,13,0
58,14,0
58,15,0
58,16,0
58,17,0
58,18,0
58,19,0
58,20,0
58,21,267
58,22,1341
58,23,2924
58,24,3735
58,25,2959
58,26,2139
58,27,1939
58,28,2063
58,29,1327
58,30,1515
58,31,1152
58,32,436
58,33,926
58,34,1218
58,35,1424
58,36,1613
58,37,2229
58,38,787
58,39,842
58,40,440
58,41,2837
58,42,1061
58,43,4554
58,44,540
58,45,1292
58,46,1069
58,47,1401
58,48,658
58,49,1518
58,50,2129
58,51,1590
58,52,2011
58,53,1460
58,54,1126
58,55,1961
58,56,1639
58,57,2343
58,58,2285
58,59,3307
58,60,2682
58,61,2117
58,62,3236
58,63,1444
58,64,2134
58,65,1630
58,66,1577
58,67,1579
58,68,1598
58,69,1600
58,70,1601
58,71,2025
58,72,2134
58,73,7249
58,74,5015
58,75,8696
58,76,6965
58,77,9836
58,78,10149
58,79,3344
58,80,5080
58,81,8624
58,82,5999
58,83,7164
58,84,4950
58,85,3944
58,86,4700
58,87,1405
58,88,4025
58,89,1766
58,90,3751
58,91,841
58,92,0
58,93,0
58,94,0
58,95,0
58,96,0
58,97,0
58,98,0
58,99,0
58,100,0
58,101,0
58,102,0
58,103,0
58,104,0
58,105,0
58,106,0
58,107,0
58,108,0
58,109,0
58,110,0
58,111,0
58,112,0
58,113,0
58,114,0
58,115,0
58,116,0
58,117,0
58,118,979
58,119,273
58,120,6
58,121,211
58,122,0
58,123,0
58,124,0
58,125,0
58,126,0
58,127,0
58,128,0
58,129,0
58,130,0
58,131,0
58,132,196
58,133,715
58,134,0
58,135,10
58,136,0
58,137,0
58,138,1304
58,139,0
59,0,0
59,1,0
59,2,0
59,3,0
59,4,0
59,5,0
59,6,0
59,7,0
59,8,0
59,9,0
59,10,0
59,11,0
59,12,0
59,13,0
59,14,0
59,15,0
59,16,0
59,17,0
59,18,0
59,19,0
59,20,0
59,21,221
59,22,1211
59,23,1979
59,24,2580
59,25,3935
59,26,1941
59,27,988
59,28,1728
59,29,899
59,30,1800
59,31,1029
59,32,584
59,33,461
59,34,1336
59,35,1185
59,36,864
59,37,1966
59,38,1151
59,39,2136
59,40,545
59,41,1324
59,42,617
59,43,851
59,44,369
59,45,1415
59,46,1977
59,47,2653
59,48,1077
59,49,2941
59,50,1402
59,51,1806
59,52,2089
59,53,1584
59,54,1590
59,55,2299
59,56,2153
59,57,2161
59,58,3189
59,59,3449
59,60,4112
59,61,3051
59,62,3225
59,63,1645
59,64,2814
59,65,1240
59,66,1592
59,67,1983
59,68,1614
59,69,1629
59,70,1216
59,71,1624
59,72,1683
59,73,7338
59,74,7354
59,75,8386
59,76,4723
59,77,12880
59,78,5236
59,79,8532
59,80,5595
59,81,6077
59,82,4298
59,83,3237
59,84,4798
59,85,3703
59,86,3778
59,87,2897
59,88,3544
59,89,2399
59,90,2109
59,91,305
59,92,0
59,93,0
59,94,0
59,95,0
59,96,0
59,97,0
59,98,0
59,99,0
59,100,0
59,101,0
59,102,0
59,103,0
59,104,0
59,105,0
59,106,0
59,107,0
59,108,0
59,109,0
59,110,0
59,111,0
59,112,0
59,113,0
59,114,0
59,115,0
59,116,0
59,117,0
59,118,1438
59,119,130
59,120,0
59,121,595
59,122,13
59,123,0
59,124,0
59,125,0
59,126,0
59,127,0
59,128,0
59,129,0
59,130,37
59,131,0
59,132,573
59,133,209
59,134,0
59,135,0
59,136,0
59,137,0
59,138,13
59,139,0
60,0,0
60,1,0
60,2,0
60,3,0
60,4,0
60,5,0
60,6,0
60,7,0
60,8,0
60,9,0
60,10,0
60,11,0
60,12,0
60,13,0
60,14,0
60,15,0
60,16,0
60,17,0
60,18,0
60,19,0
60,20,0
60,21,3
60,22,849
60,23,407
60,24,3068
60,25,3595
60,26,1456
60,27,2226
60,28,233
60,29,1859
60,30,1491
60,31,1423
60,32,807
60,33,498
60,34,1967
60,35,361
60,36,1152
60,37,368
60,38,2663
60,39,588
60,40,1341
60,41,81
60,42,1204
60,43,78
60,44,1773
60,45,237
60,46,9897
60,47,628
60,48,9381
60,49,2557
60,50,5485
60,51,1198
60,52,3631
60,53,883
60,54,2677
60,55,1897
60,56,3544
60,57,2629
60,58,2688
60,59,4089
60,60,0
60,61,7018
60,62,0
60,63,5321
60,64,577
60,65,3652
60,66,875
60,67,2438
60,68,1636
60,69,2489
60,70,1660
60,71,1679
60,72,2618
60,73,0
60,74,19876
60,75,0
60,76,15363
60,77,4872
60,78,22928
60,79,6103
60,80,8671
60,81,4232
60,82,4889
60,83,3438
60,84,3798
60,85,4892
60,86,531
60,87,4779
60,88,0
60,89,4227
60,90,0
60,91,0
60,92,0
60,93,0
60,94,0
60,95,0
60,96,0
60,97,0
60,98,0
60,99,0
60,100,0
60,101,0
60,102,0
60,103,0
60,104,0
60,105,0
60,106,0
60,107,0
60,108,0
60,109,0
60,110,0
60,111,0
60,112,0
60,113,0
60,114,0
60,115,0
60,116,0
60,117,0
60,118,0
60,119,0
60,120,0
60,121,3419
60,122,480
60,123,0
60,124,0
60,125,0
60,126,0
60,127,0
60,128,0
60,129,0
60,130,121
60,131,0
60,132,0
60,133,73
60,134,0
60,135,0
60,136,0
60,137,0
60,138,121
60,139,0
61,0,34
61,1,0
61,2,0
61,3,0
61,4,0
61,5,0
61,6,0
61,7,0
61,8,0
61,9,0
61,10,0
61,11,0
61,12,0
61,13,0
61,14,0
61,15,0
61,16,0
61,17,0
61,18,0
61,19,0
61,20,0
61,21,0
61,22,13
61,23,550
61,24,1317
61,25,1326
61,26,1375
61,27,1146
61,28,748
61,29,1103
61,30,933
61,31,1078
61,32,872
61,33,587
61,34,924
61,35,168
61,36,101
61,37,174
61,38,264
61,39,771
61,40,244
61,41,834
61,42,381
61,43,1289
61,44,4016
61,45,7461
61,46,3676
61,47,3850
61,48,4762
61,49,4219
61,50,3277
61,51,4157
61,52,1568
61,53,2543
61,54,2155
61,55,2099
61,56,2938
61,57,2537
61,58,3199
61,59,1832
61,60,2745
61,61,3218
61,62,2846
61,63,2462
61,64,2224
61,65,1572
61,66,2507
61,67,1780
61,68,2197
61,69,1688
61,70,1699
61,71,1672
61,72,1900
61,73,2756
61,74,5146
61,75,4847
61,76,4853
61,77,7268
61,78,7591
61,79,8598
61,80,5589
61,81,3999
61,82,1942
61,83,2017
61,84,3131
61,85,1683
61,86,1942
61,87,1776
61,88,1136
61,89,609
61,90,91
61,91,0
61,92,0
61,93,0
61,94,0
61,95,0
61,96,0
61,97,0
61,98,0
61,99,0
61,100,0
61,101,0
61,102,0
61,103,0
61,104,0
61,105,0
61,106,0
61,107,0
61,108,0
61,109,0
61,110,0
61,111,0
61,112,0
61,113,0
61,114,0
61,115,0
61,116,0
61,117,0
61,118,0
61,119,0
61,120,0
61,121,2403
61,122,334
61,123,0
61,124,0
61,125,0
61,126,0
61,127,0
61,128,0
61,129,0
61,130,0
61,131,0
61,132,0
61,133,8
61,134,1149
61,135,0
61,136,0
61,137,0
61,138,172
61,139,0
62,0,362
62,1,70
62,2,0
62,3,0
62,4,0
62,5,0
62,6,0
62,7,0
62,8,0
62,9,0
62,10,0
62,11,0
62,12,0
62,13,0
62,14,0
62,15,0
62,16,0
62,17,0
62,18,0
62,19,0
62,20,0
62,21,0
62,22,0
62,23,56
62,24,467
62,25,1307
62,26,1047
62,27,831
62,28,392
62,29,377
62,30,813
62,31,431
62,32,653
62,33,187
62,34,9
62,35,0
62,36,0
62,37,0
62,38,19
62,39,241
62,40,353
62,41,472
62,42,512
62,43,3751
62,44,3785
62,45,4544
62,46,3448
62,47,3690
62,48,2408
62,49,3525
62,50,3739
62,51,3209
62,52,3191
62,53,1831
62,54,2997
62,55,1442
62,56,3357
62,57,1724
62,58,2438
62,59,2986
62,60,2296
62,61,2473
62,62,3271
62,63,1957
