FID,the_geom,NAME,SOURCE,DATE_,Syn_name,POINT_X,POINT_Y,FID_1,STATE,Fmr_County,New_COUNTY,New_PAYAM,New_BOMA,VILLAGE,LAT,LON,Classifica,OBJECTID_1,OBJECTID_2,OBJECTID,HIC_PCODE,NAME2,NAME3,TYPE,NAME1,PCODE,LATITUDE,LONGITUDE,LOCALITY_C,SETTLEMENT,SETTLMENT_,LOCALITY,Long,SetType,AdminUnit,Id,Pop,Cluster,FID_1_1,EASTING,NORTHING,TILE,LCCODE,LOC_COUNT,X,Y,Con_Name,Con_ID,Con_Type,Time,TRMA_PCODE,X__DD_,Y__DD_,HIERARCHY
southernsudan_settlements_imwg_merged_agr.14028,POINT (33.63825590000005 9.919739800000059),,,,,0,0,8691,Upper Nile,Renk,Maban,BANECHOWA,Dangeji,Yenji,9.9197398,33.6382559,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14029,POINT (32.17537210000006 9.92542160000005),,,,,0,0,9094,Upper Nile,Fashoda,Baliet,AKOTWENG,PALDIARWAY,BAITHON,9.9254216,32.1753721,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14030,POINT (33.688779700000055 9.925969100000032),,,,,0,0,8690,Upper Nile,Renk,Maban,BANECHOWA,Leka,Bella,9.9259691,33.6887797,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14031,POINT (32.17807870000007 9.926405000000045),,,,,0,0,9093,Upper Nile,Fashoda,Baliet,AKOTWENG,PALDIARWAY,BAI ABA_,9.926405,32.1780787,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14032,POINT (32.181232600000044 9.927299000000062),,,,,0,0,9092,Upper Nile,Fashoda,Baliet,AKOTWENG,PALDIARWAY,AKOTDIT,9.927299,32.1812326,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14033,POINT (32.13799420000004 9.92821250000003),,,,,0,0,8600,Upper Nile,Fashoda,Fashoda,KODOK,GOOL,NYEKANG_,9.9282125,32.1379942,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14034,POINT (33.940000000000055 9.930000000000064),,,,,0,0,10532,Upper Nile,Renk,,,,Dima,9.93,33.94,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14035,POINT (32.119827900000075 9.933691000000067),,,,,0,0,8599,Upper Nile,Fashoda,Fashoda,KODOK,GOOL,ACHUEL-KOS_,9.933691,32.1198279,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14036,POINT (32.08962750000006 9.936585600000058),,,,,0,0,8579,Upper Nile,Fashoda,Fashoda,KODOK,KODOK,PAJOCK,9.9365856,32.0896275,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14037,POINT (32.03000000000003 9.940000000000055),,,,,0,0,10442,Upper Nile,Fashoda,,,,Achung,9.94,32.03,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14038,POINT (33.51631650000007 9.940228700000034),,,,,0,0,8704,Upper Nile,Renk,Maban,JINKUTA,KONGO,Kongo darjala,9.9402287,33.5163165,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14039,POINT (32.149653200000046 9.941663100000028),,,,,0,0,8593,Upper Nile,Fashoda,Fashoda,KODOK,GOOL,PERESKUR,9.9416631,32.1496532,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14040,POINT (33.50904450000007 9.945232300000043),,,,,0,0,8703,Upper Nile,Renk,Maban,JINKUTA,KONGO,Congo Mamur,9.9452323,33.5090445,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14041,POINT (32.14837550000004 9.948976200000061),,,,,0,0,8594,Upper Nile,Fashoda,Fashoda,KODOK,GOOL,AKONNE,9.9489762,32.1483755,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14042,POINT (32.11666670000005 9.950000000000045),,,,,0,0,10448,Upper Nile,Fashoda,,,,Golo,9.95,32.1166667,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14043,POINT (33.82000000000005 9.950000000000045),,,,,0,0,10533,Upper Nile,Renk,,,,Tumma,9.95,33.82,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14044,POINT (33.85000000000008 9.950000000000045),,,,,0,0,10534,Upper Nile,Renk,,,,Kannah,9.95,33.85,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14045,POINT (33.910000000000025 9.950000000000045),,,,,0,0,10535,Upper Nile,Renk,,,,Gumma Khadiga,9.95,33.91,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14046,POINT (33.97180000000003 9.950200000000052),,,,,0,0,14951,UPPER NILE,Renk,,,,Marinja,9.9502,33.9718,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14047,POINT (33.605593300000066 9.951738000000034),,,,,0,0,8692,Upper Nile,Renk,Maban,BANECHOWA,Dangeji,Gordon,9.951738,33.6055933,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14048,POINT (32.194271300000025 9.951748800000075),,,,,0,0,9090,Upper Nile,Sobat,Baliet,AKOTWENG,PALDIARWAY,PALDIARWEY CENTER,9.9517488,32.1942713,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14049,POINT (32.18803930000007 9.952348700000073),,,,,0,0,9091,Upper Nile,Fashoda,Baliet,AKOTWENG,PALDIARWAY,WILNYANG,9.9523487,32.1880393,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14050,POINT (32.061943100000065 9.959090700000047),,,,,0,0,8585,Upper Nile,Fashoda,Fashoda,KODOK,KODOK,NYECHIR,9.9590907,32.0619431,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14051,POINT (33.71892020000007 9.959995800000058),,,,,0,0,8717,Upper Nile,Renk,Maban,BOUNG,BOUNG,Banabow,9.9599958,33.7189202,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14052,POINT (32.00000000000006 9.960000000000036),,,,,0,0,10443,Upper Nile,Fashoda,,,,Tungia,9.96,32,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14053,POINT (32.60000000000008 9.960000000000036),,,,,0,0,10473,Upper Nile,Renk,,,,Gwatan,9.96,32.6,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14054,POINT (33.730000000000075 9.960000000000036),,,,,0,0,10536,Upper Nile,Renk,,,,Boing,9.96,33.73,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14055,POINT (32.153044100000045 9.960310700000036),,,,,0,0,8595,Upper Nile,Fashoda,Fashoda,KODOK,GOOL,NYEPAR,9.9603107,32.1530441,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14056,POINT (32.15222520000003 9.966566900000032),,,,,0,0,8596,Upper Nile,Fashoda,Fashoda,KODOK,GOOL,WUBUY_,9.9665669,32.1522252,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14057,POINT (31.741670000000056 9.96733000000006),,,,,0,0,10445,Upper Nile,Fashoda,,,,Maban,9.96733,31.74167,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14058,POINT (32.09000000000003 9.970000000000027),,,,,0,0,10421,Upper Nile,Fashoda,,,,Ayowangen,9.97,32.09,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14059,POINT (32.17000000000007 9.970000000000027),,,,,0,0,10444,Upper Nile,Fashoda,,,,Delal,9.97,32.17,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14060,POINT (32.22000000000003 9.970000000000027),,,,,0,0,13066,Upper Nile,Sobat,,,,Fadit,9.97,32.22,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14061,POINT (33.87000000000006 9.970000000000027),,,,,0,0,10537,Upper Nile,Renk,,,,Agyagya,9.97,33.87,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14062,POINT (33.73399610000007 9.970526200000052),,,,,0,0,8716,Upper Nile,Renk,Maban,BOUNG,BOUNG,Gulewiny,9.9705262,33.7339961,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14063,POINT (32.15597020000007 9.97182170000002),,,,,0,0,8597,Upper Nile,Fashoda,Fashoda,KODOK,GOOL,DILAL_,9.9718217,32.1559702,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14064,POINT (33.63807140000006 9.975090900000055),,,,,0,0,8702,Upper Nile,Renk,Maban,JINKUTA,Piekeji,Lien,9.9750909,33.6380714,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14065,POINT (32.076518700000065 9.97590690000004),,,,,0,0,8586,Upper Nile,Fashoda,Fashoda,KODOK,KODOK,PAAJING_,9.9759069,32.0765187,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14066,POINT (32.076573300000064 9.97594330000004),,,,,0,0,8587,Upper Nile,Fashoda,Fashoda,KODOK,KODOK,AYUONG-GAN,9.9759433,32.0765733,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14067,POINT (32.07299050000006 9.978311700000063),,,,,0,0,8583,Upper Nile,Fashoda,Fashoda,KODOK,KODOK,DUP,9.9783117,32.0729905,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14068,POINT (32.04455350000006 9.978855500000066),,,,,0,0,8588,Upper Nile,Fashoda,Fashoda,KODOK,KODOK,DEBOR-WUOK,9.9788555,32.0445535,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14069,POINT (33.79000000000008 9.980000000000075),,,,,0,0,10538,Upper Nile,Renk,,,,Bang,9.98,33.79,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14070,POINT (33.82000000000005 9.980000000000075),,,,,0,0,10539,Upper Nile,Renk,,,,Allah Jabu,9.98,33.82,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14071,POINT (32.15691440000006 9.980686800000058),,,,,0,0,8620,Upper Nile,Fashoda,Fashoda,DETHOK,ACHAK,PATHAA,9.9806868,32.1569144,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14072,POINT (32.15699650000005 9.980687000000046),,,,,0,0,8619,Upper Nile,Fashoda,Fashoda,DETHOK,ACHAK,ADOOT,9.980687,32.1569965,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14073,POINT (32.15249200000005 9.983361600000023),,,,,0,0,8618,Upper Nile,Fashoda,Fashoda,DETHOK,ACHAK,PADING,9.9833616,32.152492,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14074,POINT (32.16239150000007 9.986551900000052),,,,,0,0,8621,Upper Nile,Fashoda,Fashoda,DETHOK,KOMCHANG,KUCHANG CENTER_,9.9865519,32.1623915,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14075,POINT (33.70965460000008 9.986704200000077),,,,,0,0,8714,Upper Nile,Renk,Maban,BOUNG,THOOJI,Thuochji centre,9.9867042,33.7096546,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14076,POINT (32.16212230000008 9.988341900000023),,,,,0,0,8622,Upper Nile,Fashoda,Fashoda,DETHOK,KOMCHANG,PATHEP,9.9883419,32.1621223,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14077,POINT (32.05569770000005 9.992796000000055),,,,,0,0,8582,Upper Nile,Fashoda,Fashoda,KODOK,KODOK,NGANYNOM_,9.992796,32.0556977,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14078,POINT (32.16611810000006 9.995559700000058),,,,,0,0,8625,Upper Nile,Fashoda,Fashoda,DETHOK,ALEL,ALEEL CENTER,9.9955597,32.1661181,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14079,POINT (31.956111100000044 9.99750000000006),,,,,0,0,10446,Upper Nile,Fashoda,,,,Farit,9.9975,31.9561111,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14080,POINT (32.16476880000005 9.998775900000055),,,,,0,0,8624,Upper Nile,Fashoda,Fashoda,DETHOK,ALEL,PADENGDIT,9.9987759,32.1647688,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14081,POINT (32.18333330000007 10.000000000000057),,,,,0,0,14902,Upper Nile,Fashoda,,,,Fabiu,10,32.1833333,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14082,POINT (32.190000000000055 10.000000000000057),,,,,0,0,14901,Upper Nile,Fashoda,,,,Pabiiw,10,32.19,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14083,POINT (32.17303360000005 10.002820900000074),,,,,0,0,8516,Upper Nile,Fashoda,Fashoda,DETHOK,DETHOK,PAWUBAY_,10.0028209,32.1730336,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14084,POINT (32.07055810000003 10.002839900000026),,,,,0,0,8589,Upper Nile,Fashoda,Fashoda,KODOK,KODOK,ADOT_,10.0028399,32.0705581,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14085,POINT (32.07226810000003 10.004680500000063),,,,,0,0,8590,Upper Nile,Fashoda,Fashoda,KODOK,KODOK,ADOT-PACHOLBUNY,10.0046805,32.0722681,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14086,POINT (32.17537170000003 10.005449400000032),,,,,0,0,8514,Upper Nile,Fashoda,Fashoda,DETHOK,DETHOK,PARETHAWOBEK,10.0054494,32.1753717,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14087,POINT (32.18167900000003 10.007979100000057),,,,,0,0,8513,Upper Nile,Fashoda,Fashoda,DETHOK,DETHOK,DETHOK CENTER_,10.0079791,32.181679,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14088,POINT (32.18096680000008 10.008185400000059),,,,,0,0,8515,Upper Nile,Fashoda,Fashoda,DETHOK,DETHOK,PARETH ALONG_,10.0081854,32.1809668,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14089,POINT (32.076721200000065 10.008691800000065),,,,,0,0,9930,Upper Nile,Fashoda,,,,Nyerur,10.0086918,32.0767212,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14090,POINT (32.18287220000008 10.008796000000075),,,,,0,0,8628,Upper Nile,Fashoda,Fashoda,DETHOK,PABEW,OTHUCOGO,10.008796,32.1828722,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14091,POINT (31.980000000000075 10.010000000000048),,,,,0,0,9894,Upper Nile,Fashoda,,,,Fama,10.01,31.98,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14092,POINT (32.18218220000006 10.011073300000021),,,,,0,0,8517,Upper Nile,Fashoda,Fashoda,DETHOK,DETHOK,DETHOK,10.0110733,32.1821822,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14093,POINT (33.26322980000003 10.012740400000041),,,,,0,0,8708,Upper Nile,Renk,Maban,JINMEKDA,Kitwa,Makajiongo,10.0127404,33.2632298,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14094,POINT (32.19003260000005 10.01320880000003),,,,,0,0,8627,Upper Nile,Fashoda,Fashoda,DETHOK,PABEW,PABEW CENTER_,10.0132088,32.1900326,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14095,POINT (32.24617130000007 10.013838200000066),,,,,0,0,8676,Upper Nile,Fashoda,Melut,PANOMDIT,PANATHEY,LIET,10.0138382,32.2461713,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14096,POINT (32.24460170000003 10.013916000000052),,,,,0,0,8675,Upper Nile,Fashoda,Melut,PANOMDIT,PANATHEY,PANAMTHEY CENTRE,10.013916,32.2446017,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14097,POINT (32.06182000000007 10.017270000000053),,,,,0,0,9932,Upper Nile,Fashoda,,,,Nyeru,10.01727,32.06182,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14098,POINT (32.183360900000025 10.017687100000046),,,,,0,0,8626,Upper Nile,Fashoda,Fashoda,DETHOK,PABEW,ODIP,10.0176871,32.1833609,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14099,POINT (32.07000000000005 10.020000000000039),,,,,0,0,9895,Upper Nile,Fashoda,,,,Adaudo Nyerur,10.02,32.07,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14100,POINT (32.17000000000007 10.020000000000039),,,,,0,0,9896,Upper Nile,Fashoda,,,,Otichogo,10.02,32.17,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14101,POINT (32.200000000000045 10.020000000000039),,,,,0,0,9897,Upper Nile,Fashoda,,,,Burbok,10.02,32.2,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14102,POINT (33.51000000000005 10.020000000000039),,,,,0,0,10022,Upper Nile,Renk,,,,Yelqu,10.02,33.51,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14103,POINT (32.19068910000004 10.029196700000057),,,,,0,0,9929,Upper Nile,Fashoda,,,,Adaudo,10.0291967,32.1906891,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14104,POINT (33.660000000000025 10.03000000000003),,,,,0,0,10025,Upper Nile,Renk,,,,Feika,10.03,33.66,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14105,POINT (32.26307340000005 10.03214470000006),,,,,0,0,8677,Upper Nile,Fashoda,Melut,PANOMDIT,PANAMDIT,PANADIT CENTRE,10.0321447,32.2630734,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14106,POINT (32.073852000000045 10.038073300000065),,,,,0,0,8591,Upper Nile,Fashoda,Fashoda,KODOK,KODOK,0DAR,10.0380733,32.073852,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14107,POINT (32.07381550000002 10.038082200000076),,,,,0,0,8581,Upper Nile,Fashoda,Fashoda,KODOK,KODOK,WUDAR,10.0380822,32.0738155,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14108,POINT (32.26000000000005 10.04000000000002),,,,,0,0,9893,Upper Nile,Fashoda,,,,Fan Num Dit,10.04,32.26,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14109,POINT (33.58000000000004 10.04000000000002),,,,,0,0,10023,Upper Nile,Renk,,,,Yusuf Batil,10.04,33.58,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14110,POINT (33.63000000000005 10.04000000000002),,,,,0,0,10024,Upper Nile,Renk,,,,Tagga,10.04,33.63,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14111,POINT (32.05613650000004 10.042970100000048),,,,,0,0,8584,Upper Nile,Fashoda,Fashoda,KODOK,KODOK,AKUR,10.0429701,32.0561365,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14112,POINT (33.483786500000065 10.04512520000003),,,,,0,0,8701,Upper Nile,Renk,Maban,JINKUTA,Bunyken,Bunkenji centre,10.0451252,33.4837865,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14113,POINT (32.27332640000003 10.049884200000065),,,,,0,0,8679,Upper Nile,Fashoda,Melut,PANOMDIT,PANAMDIT,MADING,10.0498842,32.2733264,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14114,POINT (32.10000000000008 10.050000000000068),,,,,0,0,9898,Upper Nile,Fashoda,,,,Nyefino,10.05,32.1,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14115,POINT (33.35000000000008 10.050000000000068),,,,,0,0,10019,Upper Nile,Renk,,,,Ukka,10.05,33.35,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
southernsudan_settlements_imwg_merged_agr.14116,POINT (33.710000000000036 10.050000000000068),,,,,0,0,10020,Upper Nile,Renk,,,,Kanje,10.05,33.71,Village,0,0,0,,,,,,,0,0,,,,,0,,,0,0,,0,0,0,,,,0,0,,,,0,,0,0,0
