age,year,EDclass,yob,PSLrate
39,2015,3,1976,22.10196686
40,2015,0,1975,66.41769409
40,2015,1,1975,93.52093506
40,2015,3,1975,24.45827293
41,2015,0,1974,69.94338989
41,2015,1,1974,100.7208176
41,2015,3,1974,24.81865883
42,2015,0,1973,72.54788208
42,2015,1,1973,102.3089905
42,2015,3,1973,25.75198174
43,2015,0,1972,70.73775482
43,2015,1,1972,97.43453217
43,2015,3,1972,27.83370018
44,2015,0,1971,75.43797302
44,2015,1,1971,104.9388733
44,2015,3,1971,29.3204155
45,2015,0,1970,75.1153183
45,2015,1,1970,104.2046967
45,2015,3,1970,29.71953392
46,2015,0,1969,80.50693512
46,2015,1,1969,111.6800995
46,2015,3,1969,30.29318047
47,2015,0,1968,78.23472595
47,2015,1,1968,104.7239075
47,2015,3,1968,32.64362335
48,2015,0,1967,81.33930206
48,2015,1,1967,109.2308731
48,2015,3,1967,31.66452217
49,2015,0,1966,83.4756546
49,2015,1,1966,108.1658783
49,2015,3,1966,36.69953918
50,2015,0,1965,80.87804413
50,2015,1,1965,105.1638336
50,2015,3,1965,33.58224106
51,2015,0,1964,90.61460876
51,2015,1,1964,115.6543961
51,2015,3,1964,38.24532318
52,2015,0,1963,86.53277588
52,2015,1,1963,108.5533676
52,2015,3,1963,39.75535583
53,2015,0,1962,89.84642029
53,2015,1,1962,111.6717682
53,2015,3,1962,42.20728302
54,2015,0,1961,89.50936127
54,2015,1,1961,111.7372742
54,2015,3,1961,41.07858276
55,2015,0,1960,85.94490051
55,2015,1,1960,106.2270355
55,2015,3,1960,39.43907166
56,2015,0,1959,87.8985672
56,2015,1,1959,108.371048
56,2015,3,1959,41.4801178
57,2015,0,1958,83.17379761
57,2015,1,1958,103.3652267
57,2015,3,1958,37.98738861
58,2015,0,1957,79.66152191
58,2015,1,1957,97.68891907
58,2015,3,1957,39.70166016
59,2015,0,1956,76.23649597
59,2015,1,1956,91.47058105
59,2015,3,1956,43.54767227
60,2015,0,1955,65.37870789
60,2015,1,1955,79.20343018
60,2015,3,1955,35.822258
61,2015,0,1954,65.2252121
61,2015,1,1954,79.52307129
61,2015,3,1954,36.04530334
62,2015,0,1953,63.85625458
62,2015,1,1953,76.72797394
62,2015,3,1953,39.05428696
63,2015,0,1952,60.69769287
63,2015,1,1952,72.2315979
63,2015,3,1952,38.03199768
64,2015,0,1951,55.99635696
64,2015,1,1951,66.34144592
64,2015,3,1951,36.5814209
65,2015,0,1950,51.61894226
65,2015,1,1950,61.00563812
65,2015,3,1950,33.94097137
66,2015,0,1949,47.72897339
66,2015,1,1949,55.07516479
66,2015,3,1949,33.37437057
67,2015,0,1948,46.3253212
67,2015,1,1948,52.49203491
67,2015,3,1948,34.17106247
68,2015,0,1947,41.31814194
68,2015,1,1947,44.93788528
68,2015,3,1947,34.11568451
69,2015,0,1946,40.85567093
69,2015,1,1946,44.73713303
69,2015,3,1946,32.89776611
70,2015,0,1945,36.69208908
70,2015,1,1945,38.4138031
70,2015,3,1945,32.83546066
71,2015,0,1944,37.30604935
71,2015,1,1944,38.96228027
71,2015,3,1944,33.42690659
72,2015,0,1943,36.85229874
72,2015,1,1943,39.805233
72,2015,3,1943,29.85177231
73,2015,0,1942,36.87634659
73,2015,1,1942,39.78469849
73,2015,3,1942,29.75815392
74,2015,0,1941,35.87361908
74,2015,1,1941,38.56417847
74,2015,3,1941,28.65571404
25,2016,0,1991,62.78065491
25,2016,1,1991,91.99464417
25,2016,3,1991,14.16361618
26,2016,0,1990,67.76208496
26,2016,1,1990,101.8152847
26,2016,3,1990,15.0537672
27,2016,0,1989,71.2312088
27,2016,1,1989,106.0139847
27,2016,3,1989,18.72795677
28,2016,0,1988,74.33686829
28,2016,1,1988,111.8098221
28,2016,3,1988,19.44158936
29,2016,0,1987,73.600914
29,2016,1,1987,111.1674576
29,2016,3,1987,20.11040688
30,2016,0,1986,73.35953522
30,2016,1,1986,112.6249847
30,2016,3,1986,18.96142197
31,2016,0,1985,78.86284637
31,2016,1,1985,121.3187256
31,2016,3,1985,21.19921875
32,2016,0,1984,80.66885376
32,2016,1,1984,124.5419312
32,2016,3,1984,21.16250992
33,2016,0,1983,81.61133575
33,2016,1,1983,125.5678711
33,2016,3,1983,22.55405617
34,2016,0,1982,86.05073547
34,2016,1,1982,134.6772919
34,2016,3,1982,22.46227646
35,2016,0,1981,80.95297241
35,2016,1,1981,121.5557709
35,2016,3,1981,24.88101959
36,2016,0,1980,81.86219025
36,2016,1,1980,124.2231903
36,2016,3,1980,21.83976746
37,2016,0,1979,82.48358154
37,2016,1,1979,122.8472214
37,2016,3,1979,24.67487717
38,2016,0,1978,84.76834106
38,2016,1,1978,128.6018829
38,2016,3,1978,23.7068634
39,2016,0,1977,80.29212952
39,2016,1,1977,119.1760178
39,2016,3,1977,23.78685951
40,2016,0,1976,71.44182587
40,2016,1,1976,104.4753571
40,2016,3,1976,22.19802094
41,2016,0,1975,78.30453491
41,2016,1,1975,116.5863571
41,2016,3,1975,23.56895065
42,2016,0,1974,78.34615326
42,2016,1,1974,113.9823074
42,2016,3,1974,26.97739792
43,2016,0,1973,81.35372925
43,2016,1,1973,117.0051651
43,2016,3,1973,26.98483849
44,2016,0,1972,83.47359467
44,2016,1,1972,119.9323196
44,2016,3,1972,30.93158913
45,2016,0,1971,75.34207153
45,2016,1,1971,106.5830078
45,2016,3,1971,27.18958282
46,2016,0,1970,84.99707794
46,2016,1,1970,118.8676758
46,2016,3,1970,33.43306351
47,2016,0,1969,84.01965332
47,2016,1,1969,116.4869232
47,2016,3,1969,32.12018204
48,2016,0,1968,84.69721222
48,2016,1,1968,114.9236908
48,2016,3,1968,33.74533844
49,2016,0,1967,88.91698456
49,2016,1,1967,122.1500549
49,2016,3,1967,32.03377533
50,2016,0,1966,85.07376862
50,2016,1,1966,109.8556137
50,2016,3,1966,37.33955765
51,2016,0,1965,91.59296417
51,2016,1,1965,118.5509644
51,2016,3,1965,39.29026031
52,2016,0,1964,94.90689087
52,2016,1,1964,122.6264648
52,2016,3,1964,40.45062637
53,2016,0,1963,96.45173645
53,2016,1,1963,122.8974457
53,2016,3,1963,42.89353561
54,2016,0,1962,95.39471436
54,2016,1,1962,121.6885071
54,2016,3,1962,40.96576691
55,2016,0,1961,92.61235046
55,2016,1,1961,118.8345108
55,2016,3,1961,36.56484985
56,2016,0,1960,94.31858826
56,2016,1,1960,119.2752228
56,2016,3,1960,39.25893402
57,2016,0,1959,89.41555023
57,2016,1,1959,112.4613342
57,2016,3,1959,39.40115738
58,2016,0,1958,84.21598053
58,2016,1,1958,104.6954651
58,2016,3,1958,39.05963898
59,2016,0,1957,79.85019684
59,2016,1,1957,98.15227509
59,2016,3,1957,38.98220825
60,2016,0,1956,75.37083435
60,2016,1,1956,90.64208984
60,2016,3,1956,42.30875015
61,2016,0,1955,74.53634644
61,2016,1,1955,91.25611877
61,2016,3,1955,39.15261841
62,2016,0,1954,69.89815521
62,2016,1,1954,84.54217529
62,2016,3,1954,40.5316124
63,2016,0,1953,62.41327667
63,2016,1,1953,76.04702759
63,2016,3,1953,35.50230408
64,2016,0,1952,57.61422729
64,2016,1,1952,70.71062469
64,2016,3,1952,32.85892487
65,2016,0,1951,54.80551147
65,2016,1,1951,65.84100342
65,2016,3,1951,33.58047485
66,2016,0,1950,51.40077972
66,2016,1,1950,60.66804504
66,2016,3,1950,34.24379349
67,2016,0,1949,46.70885468
67,2016,1,1949,53.57870102
67,2016,3,1949,34.21566772
68,2016,0,1948,44.36804199
68,2016,1,1948,49.32840729
68,2016,3,1948,35.08594894
69,2016,0,1947,42.37824249
69,2016,1,1947,48.06573486
69,2016,3,1947,31.58597183
70,2016,0,1946,38.41519547
70,2016,1,1946,43.99464035
70,2016,3,1946,27.20168495
71,2016,0,1945,40.52760315
71,2016,1,1945,43.7336235
71,2016,3,1945,33.51345444
72,2016,0,1944,39.33124542
72,2016,1,1944,42.23049164
72,2016,3,1944,32.60873032
73,2016,0,1943,39.72505188
73,2016,1,1943,41.18766785
73,2016,3,1943,36.15919495
74,2016,0,1942,35.72422791
74,2016,1,1942,37.30286789
74,2016,3,1942,31.72074127
25,2017,0,1992,67.37326813
25,2017,1,1992,100.1119003
25,2017,3,1992,13.30427742
26,2017,0,1991,71.40099335
26,2017,1,1991,106.3223572
26,2017,3,1991,16.42325783
27,2017,0,1990,75.6618576
27,2017,1,1990,116.7925034
27,2017,3,1990,16.49463081
28,2017,0,1989,80.49363708
28,2017,1,1989,124.6159058
28,2017,3,1989,17.72454643
29,2017,0,1988,80.59004974
29,2017,1,1988,126.4098053
29,2017,3,1988,18.68844414
30,2017,0,1987,79.43071747
30,2017,1,1987,123.9902191
30,2017,3,1987,19.99874496
31,2017,0,1986,90.17352295
31,2017,1,1986,140.5179901
31,2017,3,1986,24.53105545
32,2017,0,1985,90.73586273
32,2017,1,1985,142.3635559
32,2017,3,1985,23.61478806
33,2017,0,1984,92.96876526
33,2017,1,1984,146.9017181
33,2017,3,1984,22.32571983
34,2017,0,1983,91.00206757
34,2017,1,1983,140.1640015
34,2017,3,1983,26.12326431
35,2017,0,1982,88.0263443
35,2017,1,1982,136.7172546
35,2017,3,1982,22.34749031
36,2017,0,1981,89.25138092
36,2017,1,1981,135.9407806
36,2017,3,1981,25.17192841
37,2017,0,1980,87.98100281
37,2017,1,1980,134.5522003
37,2017,3,1980,24.64919662
38,2017,0,1979,84.72951508
38,2017,1,1979,129.2788391
38,2017,3,1979,23.18592834
39,2017,0,1978,89.68179321
39,2017,1,1978,137.0819244
39,2017,3,1978,25.74230576
40,2017,0,1977,81.80029297
40,2017,1,1977,123.7936325
40,2017,3,1977,22.7237339
41,2017,0,1976,87.15723419
41,2017,1,1976,131.0336761
41,2017,3,1976,27.24936104
42,2017,0,1975,85.96932983
42,2017,1,1975,128.5005951
42,2017,3,1975,25.67170143
43,2017,0,1974,83.76260376
43,2017,1,1974,122.5340958
43,2017,3,1974,28.70402527
44,2017,0,1973,85.60002899
44,2017,1,1973,120.6884384
44,2017,3,1973,33.22798538
45,2017,0,1972,86.61784363
45,2017,1,1972,123.1051636
45,2017,3,1972,32.55351639
46,2017,0,1971,90.90699005
46,2017,1,1971,127.6496506
46,2017,3,1971,35.14162064
47,2017,0,1970,93.99858093
47,2017,1,1970,133.8572693
47,2017,3,1970,33.91062546
48,2017,0,1969,91.99329376
48,2017,1,1969,129.7669678
48,2017,3,1969,33.83972931
49,2017,0,1968,92.75366211
49,2017,1,1968,125.5859909
49,2017,3,1968,38.62495041
50,2017,0,1967,87.83737946
50,2017,1,1967,118.3007126
50,2017,3,1967,34.06532288
51,2017,0,1966,95.6394043
51,2017,1,1966,127.3119049
51,2017,3,1966,38.84199524
52,2017,0,1965,94.64405823
52,2017,1,1965,123.4689865
52,2017,3,1965,39.44676208
53,2017,0,1964,101.3646774
53,2017,1,1964,130.9001617
53,2017,3,1964,43.42267609
54,2017,0,1963,97.43746185
54,2017,1,1963,123.8209763
54,2017,3,1963,43.9102478
55,2017,0,1962,97.51337433
55,2017,1,1962,125.3569031
55,2017,3,1962,39.79837799
56,2017,0,1961,97.21575928
56,2017,1,1961,123.6586456
56,2017,3,1961,41.27406311
57,2017,0,1960,95.20367432
57,2017,1,1960,119.1796341
57,2017,3,1960,44.29172897
58,2017,0,1959,90.61418915
58,2017,1,1959,110.8328171
58,2017,3,1959,46.27403259
59,2017,0,1958,82.17527008
59,2017,1,1958,102.7428207
59,2017,3,1958,37.19950867
60,2017,0,1957,77.57086182
60,2017,1,1957,95.62559509
60,2017,3,1957,38.70680237
61,2017,0,1956,77.71862793
61,2017,1,1956,94.27859497
61,2017,3,1956,43.17098236
62,2017,0,1955,70.45023346
62,2017,1,1955,86.8338089
62,2017,3,1955,36.38743591
63,2017,0,1954,68.88491821
63,2017,1,1954,85.07697296
63,2017,3,1954,36.79350281
64,2017,0,1953,63.69660568
64,2017,1,1953,77.34928131
64,2017,3,1953,37.95505142
65,2017,0,1952,55.94135284
65,2017,1,1952,67.30450439
65,2017,3,1952,34.86781693
66,2017,0,1951,54.33470154
66,2017,1,1951,65.58213806
66,2017,3,1951,34.19804382
67,2017,0,1950,50.43796921
67,2017,1,1950,58.5743866
67,2017,3,1950,35.80997086
68,2017,0,1949,44.52278519
68,2017,1,1949,50.68527985
68,2017,3,1949,33.37092209
69,2017,0,1948,45.78749084
69,2017,1,1948,51.94792938
69,2017,3,1948,34.39113998
70,2017,0,1947,42.47409439
70,2017,1,1947,45.91691589
70,2017,3,1947,35.98809814
71,2017,0,1946,39.7871666
71,2017,1,1946,43.28786469
71,2017,3,1946,32.76830292
72,2017,0,1945,38.83691406
72,2017,1,1945,43.75362396
72,2017,3,1945,28.62735748
73,2017,0,1944,38.83143234
73,2017,1,1944,43.29797363
73,2017,3,1944,28.91843033
74,2017,0,1943,40.27047729
74,2017,1,1943,43.88957596
74,2017,3,1943,31.93230247
