Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2020,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,RU,BY,,,5,live,,B,C
2020,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,TH,DE,,,4,live,,T,C
2020,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,US,CZ,,,23,live,,T,C
2020,II,Epicrates cenchria,Reptilia,Serpentes,Boidae,Epicrates,US,DE,,,210,live,,T,C
2020,II,Epicrates cenchria cenchria,Reptilia,Serpentes,Boidae,Epicrates,NO,DK,,,2,live,,T,C
2020,II,Epicrates crassus,Reptilia,Serpentes,Boidae,Epicrates,JP,DE,,,9,live,,T,C
2020,II,Epicrates maurus,Reptilia,Serpentes,Boidae,Epicrates,JP,DE,,,32,live,,T,C
2020,II,Epicrates maurus,Reptilia,Serpentes,Boidae,Epicrates,US,CZ,,,10,live,,T,C
2020,II,Eryx jaculus,Reptilia,Serpentes,Boidae,Eryx,US,DE,,,21,live,,T,C
2020,II,Eryx jayakari,Reptilia,Serpentes,Boidae,Eryx,HU,AE,,4,,live,,T,C
2020,II,Eryx miliaris,Reptilia,Serpentes,Boidae,Eryx,CA,CZ,DE,,1,live,,T,C
2020,II,Eryx miliaris,Reptilia,Serpentes,Boidae,Eryx,CA,CZ,,,3,live,,T,C
2020,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,BE,CH,NL,1,,bodies,Number of specimens,E,C
2020,II,Eunectes murinus,Reptilia,Serpentes,Boidae,Eunectes,US,GB,XX,,1,bodies,Number of specimens,T,O
2020,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,CH,IT,AR,,200,leather products (small),,T,W
2020,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,CH,IT,PY,,2,leather products (small),,T,W
2020,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,DE,AR,,2827,,skins,,T,W
2020,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,IT,CH,AR,1,,leather products (small),,T,W
2020,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,JP,CZ,,,20,live,,T,C
2020,II,Eunectes notaeus,Reptilia,Serpentes,Boidae,Eunectes,RU,IT,AR,,1,leather products (large),,T,W
2020,II,Gongylophis colubrinus,Reptilia,Serpentes,Boidae,Gongylophis,JP,DE,US,,2,live,,T,C
2020,II,Gongylophis colubrinus,Reptilia,Serpentes,Boidae,Gongylophis,JP,DE,,,97,live,,T,C
2020,II,Gongylophis colubrinus,Reptilia,Serpentes,Boidae,Gongylophis,JP,NL,CA,,4,live,,T,C
2020,II,Gongylophis colubrinus,Reptilia,Serpentes,Boidae,Gongylophis,US,DE,,,77,live,,T,C
2020,II,Gongylophis conicus,Reptilia,Serpentes,Boidae,Gongylophis,US,DE,,,5,live,,T,C
2020,II,Gongylophis muelleri,Reptilia,Serpentes,Boidae,Gongylophis,GB,GH,TG,23,,live,Number of specimens,T,W
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,AT,ZA,,1,,trophies,,H,W
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,CZ,ZA,,2,,trophies,,H,F
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,DE,US,,1,,trophies,,H,F
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,DE,ZA,,3,,trophies,,H,F
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,DE,ZA,,1,,trophies,,H,W
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,DK,US,,1,,trophies,,H,F
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,ES,MK,,1,,trophies,,H,F
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,ES,ZA,,7,,trophies,,H,F
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,GB,TN,,15,,specimens,Number of specimens,S,F
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,GB,TN,,,15,specimens,,S,F
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,HU,ZA,,1,,trophies,,H,F
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,HU,ZA,,1,,trophies,,H,W
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,KW,ES,,,1,trophies,,H,F
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,NO,ES,,,1,trophies,,H,W
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,NO,NL,ES,,1,live,,Z,C
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,RU,ES,,,4,trophies,,H,W
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,SE,ZA,,1,,trophies,,H,F
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,TR,ES,,,1,trophies,,H,W
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,UA,EE,,,18,live,,Z,F
2020,II,Ammotragus lervia,Mammalia,Artiodactyla,Bovidae,Ammotragus,US,ES,,,2,trophies,,H,W
2020,II,Budorcas taxicolor,Mammalia,Artiodactyla,Bovidae,Budorcas,BT,DE,BT,,1,skins,,E,C
2020,II,Budorcas taxicolor,Mammalia,Artiodactyla,Bovidae,Budorcas,RU,DE,,,2,live,,Z,C
2020,II,Capra spp.,Mammalia,Artiodactyla,Bovidae,Capra,AT,AZ,,1,,trophies,,H,W
2020,II,Capra spp.,Mammalia,Artiodactyla,Bovidae,Capra,AT,RU,,5,,trophies,,H,W
2020,II,Capra caucasica,Mammalia,Artiodactyla,Bovidae,Capra,DE,AZ,,4,,trophies,,H,W
2020,II,Capra caucasica,Mammalia,Artiodactyla,Bovidae,Capra,DE,RU,,2,,trophies,,H,W
2020,II,Capra caucasica,Mammalia,Artiodactyla,Bovidae,Capra,DK,AZ,,9,,trophies,,H,W
2020,II,Capra caucasica,Mammalia,Artiodactyla,Bovidae,Capra,ES,AZ,,8,,trophies,,H,W
2020,II,Capra caucasica,Mammalia,Artiodactyla,Bovidae,Capra,ES,RU,,14,,trophies,,H,W
2020,II,Capra caucasica,Mammalia,Artiodactyla,Bovidae,Capra,GE,DE,,,2,live,,Z,C
2020,II,Capra caucasica,Mammalia,Artiodactyla,Bovidae,Capra,HU,AZ,,7,,trophies,,H,W
2020,II,Capra caucasica,Mammalia,Artiodactyla,Bovidae,Capra,LB,ES,RU,,2,trophies,,H,W
2020,II,Cephalophus dorsalis,Mammalia,Artiodactyla,Bovidae,Cephalophus,AT,CM,,1,,trophies,,H,W
2020,II,Cephalophus dorsalis,Mammalia,Artiodactyla,Bovidae,Cephalophus,BE,CM,,2,,trophies,Number of specimens,H,W
2020,II,Cephalophus dorsalis,Mammalia,Artiodactyla,Bovidae,Cephalophus,US,CM,,,2,trophies,,H,W
2020,II,Cephalophus dorsalis,Mammalia,Artiodactyla,Bovidae,Cephalophus,ZA,CM,,,1,trophies,,H,W
2020,II,Cephalophus ogilbyi,Mammalia,Artiodactyla,Bovidae,Cephalophus,DE,GA,,10,,specimens,,S,W
2020,II,Cephalophus silvicultor,Mammalia,Artiodactyla,Bovidae,Cephalophus,DE,US,,1,,live,,B,F
2020,II,Cephalophus silvicultor,Mammalia,Artiodactyla,Bovidae,Cephalophus,DK,CM,,1,,trophies,,H,W
2020,II,Cephalophus silvicultor,Mammalia,Artiodactyla,Bovidae,Cephalophus,RU,CM,,,1,trophies,,H,W
2020,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DK,ZA,,2,,trophies,,H,W
2020,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,ES,ZA,,1,,trophies,,H,W
2020,II,Damaliscus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,ML,ZA,,60,,unspecified,,,
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,AT,ZA,,1,,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,CZ,ZA,,1,,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DE,ZA,,1,,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,DK,ZA,,4,,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,ES,ZA,,1,,trophies,,H,F
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,ES,ZA,,6,,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,HU,ZA,,2,,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,SE,ZA,,3,,trophies,,H,W
2020,II,Damaliscus pygargus pygargus,Mammalia,Artiodactyla,Bovidae,Damaliscus,SK,ZA,,1,,trophies,,H,W
2020,II,Kobus spp.,Mammalia,Artiodactyla,Bovidae,Kobus,AT,ZW,,1,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AT,NA,,1,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AT,ZA,,3,,trophies,,H,F
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AT,ZA,,4,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,AT,ZM,,1,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,BE,ZA,,1,,skins,Number of specimens,H,F
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,BE,ZA,,1,,trophies,Number of specimens,H,F
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,BG,NA,,1,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,CZ,ZA,,6,,trophies,,H,F
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,NA,,2,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,4,,skins,,H,F
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,3,,skins,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,1,,skulls,,H,F
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,2,,skulls,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,3,,trophies,,H,F
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZA,,1,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DE,ZM,,2,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DK,ZA,,10,,trophies,,H,F
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DK,ZA,,3,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,DK,ZA,,1,,trophies,,,F
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,ES,NA,,6,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,ES,ZA,,51,,trophies,,H,F
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,FI,ZA,,2,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,HU,ZA,,1,,trophies,,H,C
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,HU,ZA,,4,,trophies,,H,F
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,HU,ZA,,1,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,NL,ZA,,2,,trophies,,P,F
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,PE,ES,ZA,,1,trophies,,H,F
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,RO,NA,,2,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,SE,NA,,1,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,SE,ZA,,2,,trophies,,H,F
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,SE,ZA,,1,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,SK,NA,,1,,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,SK,ZA,,1,,trophies,,H,F
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,UA,HU,NA,,1,trophies,,H,W
2020,II,Kobus leche,Mammalia,Artiodactyla,Bovidae,Kobus,UA,SK,,,4,live,,T,C
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,AT,KG,,,1,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,BE,KG,,2,,trophies,Number of specimens,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,BE,KG,,,2,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,CA,KG,,,1,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,CH,KG,,,2,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,DE,KG,,,1,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,DE,MN,,3,,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,DK,KG,,5,3,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,DK,TJ,,2,,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,ES,KG,,8,10,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,GB,KG,,,1,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,HU,KG,,,2,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,ID,KG,,,1,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,KW,ES,TJ,,1,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,MX,KG,,,3,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,NZ,KG,,,1,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,PL,KG,,,2,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,RU,KG,,,3,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,SK,KG,,,1,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,US,KG,,,22,trophies,,H,W
2020,II,Ovis ammon,Mammalia,Artiodactyla,Bovidae,Ovis,ZA,KG,,,3,trophies,,H,W
2020,II,Ovis cycloceros cycloceros,Mammalia,Artiodactyla,Bovidae,Ovis,AT,PK,,,1,trophies,,H,W
2020,II,Ovis cycloceros cycloceros,Mammalia,Artiodactyla,Bovidae,Ovis,DE,PK,,,1,trophies,,H,W
2020,II,Ovis cycloceros cycloceros,Mammalia,Artiodactyla,Bovidae,Ovis,SE,PK,,,1,trophies,,H,W
2020,II,Ovis cycloceros cycloceros,Mammalia,Artiodactyla,Bovidae,Ovis,US,PK,,,3,trophies,,H,W
2020,II,Ovis darwini,Mammalia,Artiodactyla,Bovidae,Ovis,DE,MN,,2,,trophies,,H,W
2020,II,Ovis polii,Mammalia,Artiodactyla,Bovidae,Ovis,AT,KG,,2,,trophies,,H,W
2020,II,Ovis polii,Mammalia,Artiodactyla,Bovidae,Ovis,CH,AT,KG,,1,trophies,,P,W
2020,II,Ovis polii,Mammalia,Artiodactyla,Bovidae,Ovis,CZ,TJ,,1,,trophies,,H,W
2020,II,Ovis polii,Mammalia,Artiodactyla,Bovidae,Ovis,DE,KG,,5,,trophies,,H,W
2020,II,Ovis polii,Mammalia,Artiodactyla,Bovidae,Ovis,DE,TJ,,2,,trophies,,H,W
2020,II,Ovis polii,Mammalia,Artiodactyla,Bovidae,Ovis,DK,TJ,,2,,trophies,,H,W
2020,II,Ovis polii,Mammalia,Artiodactyla,Bovidae,Ovis,ES,KG,,3,,trophies,,H,W
2020,II,Ovis polii,Mammalia,Artiodactyla,Bovidae,Ovis,GB,KG,,1,,trophies,Number of specimens,H,W
2020,II,Ovis polii,Mammalia,Artiodactyla,Bovidae,Ovis,HU,KG,,3,,trophies,,H,W
2020,II,Ovis polii,Mammalia,Artiodactyla,Bovidae,Ovis,IT,KG,,1,,trophies,,H,W
2020,II,Ovis polii,Mammalia,Artiodactyla,Bovidae,Ovis,PL,KG,,2,,skins,,P,W
2020,II,Ovis polii,Mammalia,Artiodactyla,Bovidae,Ovis,PL,KG,,1,,skulls,,P,W
2020,II,Ovis polii,Mammalia,Artiodactyla,Bovidae,Ovis,RO,TJ,,2,,trophies,,H,W
2020,II,Ovis punjabiensis,Mammalia,Artiodactyla,Bovidae,Ovis,AT,PK,,,1,trophies,,H,W
2020,II,Ovis punjabiensis,Mammalia,Artiodactyla,Bovidae,Ovis,DE,PK,,,1,trophies,,H,W
2020,II,Ovis punjabiensis,Mammalia,Artiodactyla,Bovidae,Ovis,ES,PK,,,3,trophies,,H,W
2020,II,Ovis punjabiensis,Mammalia,Artiodactyla,Bovidae,Ovis,IT,PK,,,2,trophies,,H,W
2020,II,Ovis punjabiensis,Mammalia,Artiodactyla,Bovidae,Ovis,RU,PK,,,3,trophies,,H,W
2020,II,Ovis punjabiensis,Mammalia,Artiodactyla,Bovidae,Ovis,US,PK,,,5,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,BE,CM,,2,,trophies,Number of specimens,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,DE,GA,,38,,specimens,,S,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,DE,ZA,,1,,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,DK,ZA,,5,,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,ES,CM,,2,1,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,ES,ZA,,7,,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,FI,ZA,,1,,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,MX,CM,,,1,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,RU,CM,,,1,skulls,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,RU,CM,,,1,trophies,,H,W
2020,II,Philantomba monticola,Mammalia,Artiodactyla,Bovidae,Philantomba,US,CM,,,1,trophies,,H,W
2020,II,Tillandsia harrisii,,Bromeliales,Bromeliaceae,Tillandsia,ES,GT,,400,,live,,T,A
2020,II,Tillandsia harrisii,,Bromeliales,Bromeliaceae,Tillandsia,NL,GT,,49900,,live,,T,A
2020,II,Tillandsia harrisii,,Bromeliales,Bromeliaceae,Tillandsia,PL,GT,,300,,live,,T,A
2020,II,Tillandsia xerographica,,Bromeliales,Bromeliaceae,Tillandsia,CH,NL,GT,,678,live,,T,A
2020,II,Tillandsia xerographica,,Bromeliales,Bromeliaceae,Tillandsia,ES,GT,,4560,,live,,T,A
