ID,REEF,LOCATION,CNTRY_ID,COUNTRY,LAT,LON,YEAR,DISEASE,SPECIES,SCALE,NOTES,REMARKS,INFO,SOURCE
2260.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Yellow band disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
2261.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Yellow band disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
2262.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Yellow band disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
2263.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Yellow band disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
2264.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Yellow band disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
2265.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2266.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2267.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2268.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2269.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2270.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2271.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2272.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2273.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2274.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2275.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2276.00000,Westpunt,Curacao,ANT,Netherlands Antilles,12.36033,-69.16169,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2223.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
2224.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Yellow band disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
2225.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Yellow band disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
2226.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Yellow band disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
2227.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Yellow band disease,Montastraea franksi,no record,no record,AGGRA,,ReefBase
2228.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2229.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2230.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2231.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2232.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2233.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2234.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2235.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2236.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2237.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2238.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2239.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2240.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2241.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2242.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2243.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2244.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2245.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2246.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2247.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2248.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2249.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2250.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2251.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2252.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2253.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2254.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2255.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2256.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
2257.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,2000.00000,Disease unspecified,,no record,no record,AGGRA,,ReefBase
30975.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,Black-band Disease,Agaricia agaricites,no record,no record,AGGRA,,ReefBase
30976.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,White plague,Agaricia agaricites,no record,no record,AGGRA,,ReefBase
30977.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,White plague,Meandrina maeandrites,no record,no record,AGGRA,,ReefBase
30978.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30979.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30980.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30981.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,Yellow band disease,Montastraea annularis,no record,no record,AGGRA,,ReefBase
30982.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,Black-band Disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
30983.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,Yellow band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
30984.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,White plague,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
30985.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,Yellow band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
30986.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,White plague,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
30987.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,White plague,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
30988.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,Yellow band disease,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
30989.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,White plague,Montastraea faveolata,no record,no record,AGGRA,,ReefBase
30990.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
30991.00000,Kalki,Curacao,ANT,Netherlands Antilles,12.37536,-69.15828,1998.00000,Dark-spot disease,Stephanocoenia intersepta,no record,no record,AGGRA,,ReefBase
2439.00000,Watamula Reef,"Curacao, Westpunt",ANT,Netherlands Antilles,12.38483,-69.16003,2000.00000,Yellow band disease,Montastraea annularis,Few (2-50) colonies,no record,"Source: Reef Check, 2005; General Comments: depth was 12m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
3446.00000,Watamula Reef,"Curacao, Westpunt",ANT,Netherlands Antilles,12.38483,-69.16003,2003.00000,White plague,,Few (2-50) colonies,no record,"Source: Reef Check, 2005; General Comments: depth was 13m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
1656.00000,,,ANT,Netherlands Antilles,12.39000,-69.16500,1996.00000,Yellow band disease,Montastrea annularis,no record,no record,From: The decline of the coral reef - coral bleaching and diseases with Dr. Garriet W. Smith (http://www.gene.com/AE/LC/ST/st6bg.html).,,ReefBase
1990.00000,,,ANT,Netherlands Antilles,12.39000,-69.16500,0.00000,White-band disease,Acropora palmata,no record,no record,"Ramcharan, pers. comm., cited in Davies et al. 1986","ST. THOMAS, WEST INDIES LAB. USVI NATIONAL PARK (VIRMC Report #6).
",ReefBase
2085.00000,,,ANT,Netherlands Antilles,12.39000,-69.16500,0.00000,Yellow band disease,Montastrea annularis,no record,no record,,"OCEAN REALM, Vol.42, pp.33-35.",ReefBase
31551.00000,Baby Beach Reef,Seroe Colorado,ABW,Aruba,12.42000,-69.88000,2007.00000,Unknown,No data,No data,No data,Reef Check submitted by Susan Hieter. Reef ID : 69.53.0365W.12.25.1036N,,ReefBase
31552.00000,Baby Beach Reef,Seroe Colorado,ABW,Aruba,12.42000,-69.88000,2007.00000,Unknown,No data,No data,No data,Reef Check Submitted by Susan Hieter. Reef ID 69.53.0365W.12.25.1036N,,ReefBase
29856.00000,Courtown Keys,,COL,Colombia,12.43333,-81.45000,1994.00000,White-band disease,Acropora cervicornis,no record,no record,,Hydrobiologia 460 (1-3): 65-69,ReefBase
29857.00000,Courtown Keys,,COL,Colombia,12.43333,-81.45000,1994.00000,Dark-spot disease,Colpophyllia natans,no record,no record,,Hydrobiologia 460 (1-3): 65-69,ReefBase
29858.00000,Courtown Keys,,COL,Colombia,12.43333,-81.45000,1994.00000,Black-band Disease,Diploria labyrinthiformis,no record,no record,,Hydrobiologia 460 (1-3): 65-69,ReefBase
29859.00000,Courtown Keys,,COL,Colombia,12.43333,-81.45000,1994.00000,Black-band Disease,Diploria strigosa,no record,no record,,Hydrobiologia 460 (1-3): 65-69,ReefBase
29860.00000,Courtown Keys,,COL,Colombia,12.43333,-81.45000,1994.00000,Dark-spot disease,Montastraea annularis,no record,no record,,Hydrobiologia 460 (1-3): 65-69,ReefBase
29861.00000,Courtown Keys,,COL,Colombia,12.43333,-81.45000,1994.00000,Dark-spot disease,Montastraea cavernosa,no record,no record,,Hydrobiologia 460 (1-3): 65-69,ReefBase
29862.00000,Courtown Keys,,COL,Colombia,12.43333,-81.45000,1994.00000,Dark-spot disease,Montastraea faveolata,no record,no record,,Hydrobiologia 460 (1-3): 65-69,ReefBase
29863.00000,Courtown Keys,,COL,Colombia,12.43333,-81.45000,1994.00000,Dark-spot disease,Siderastrea siderea,no record,no record,,Hydrobiologia 460 (1-3): 65-69,ReefBase
31553.00000,Rocky Beach,Pos Chiquito,ABW,Aruba,12.46000,-69.97000,2007.00000,Unknown,No data,No data,No data,Reef Check submitted by Susan Hieter Reef ID: 69.58.0078W.12.27.7575N,,ReefBase
31554.00000,Rocky Beach,Pos Chiquito,ABW,Aruba,12.46000,-69.97000,2007.00000,Unknown,No data,No data,No data,Reef Check submitted  by Susan Hieter Reef ID : 69.58.0078W.12.27.7575N,,ReefBase
31555.00000,Mangel Halto,Pos Chiquito,ABW,Aruba,12.46000,-69.97000,2007.00000,Unknown,No data,No data,No data,Reef Check Submitted by Susan Hieter. Reef ID :  69.58.11W.12.27.8731N,,ReefBase
31556.00000,Mangel Halto,Pos Chiquito,ABW,Aruba,12.46000,-69.97000,2007.00000,Unknown,No data,No data,No data,Reef Check submitted by Susan Hieter. Reef ID:  69.58.11W.12.27.8731N,,ReefBase
2098.00000,San Andres Island,,COL,Colombia,12.47000,-81.71000,0.00000,Black-band Disease,Colpophyllia natans,Many (50+) colonies,Severe (>50%) mortality,,"p. 247-253. In: R.N. Ginsburg  (compiler) Proceedings of the Colloquium on Global Aspects of Coral Reefs: Health, Hazards and History 1993.  University of Miami, Florida.",ReefBase
2099.00000,San Andres Island,,COL,Colombia,12.47000,-81.71000,0.00000,Black-band Disease,Siderastrea siderea,Many (50+) colonies,Severe (>50%) mortality,,"p. 247-253. In: R.N. Ginsburg  (compiler) Proceedings of the Colloquium on Global Aspects of Coral Reefs: Health, Hazards and History 1993.  University of Miami, Florida.",ReefBase
2100.00000,San Andres Island,,COL,Colombia,12.47000,-81.71000,0.00000,Black-band Disease,Montastrea annularis,Many (50+) colonies,Severe (>50%) mortality,,"p. 247-253. In: R.N. Ginsburg  (compiler) Proceedings of the Colloquium on Global Aspects of Coral Reefs: Health, Hazards and History 1993.  University of Miami, Florida.",ReefBase
2101.00000,San Andres Island,,COL,Colombia,12.47000,-81.71000,0.00000,Black-band Disease,Diploria strigosa,Many (50+) colonies,Severe (>50%) mortality,,"p. 247-253. In: R.N. Ginsburg  (compiler) Proceedings of the Colloquium on Global Aspects of Coral Reefs: Health, Hazards and History 1993.  University of Miami, Florida.",ReefBase
2102.00000,San Andres Island,,COL,Colombia,12.47000,-81.71000,0.00000,Black-band Disease,Stephanocoenia intersepta,Many (50+) colonies,Severe (>50%) mortality,,"p. 247-253. In: R.N. Ginsburg  (compiler) Proceedings of the Colloquium on Global Aspects of Coral Reefs: Health, Hazards and History 1993.  University of Miami, Florida.",ReefBase
29491.00000,,San Andres 2,COL,Colombia,12.50083,-81.72433,1999.00000,Yellow band disease,,Few (2-50) colonies,no record,1.5-5m depth,,ReefBase
29492.00000,,San Andres 2,COL,Colombia,12.50083,-81.72433,1999.00000,White plague,,Few (2-50) colonies,no record,1.5-5m depth,,ReefBase
29493.00000,,San Andres 2,COL,Colombia,12.50083,-81.72433,1999.00000,Dark-spot disease,,Few (2-50) colonies,no record,1.5-5m depth,,ReefBase
29494.00000,,San Andres 2,COL,Colombia,12.50083,-81.72433,1999.00000,White-band disease,,Few (2-50) colonies,no record,1.5-5m depth,,ReefBase
31357.00000,Nirvana,"West coast of San Andres Island,",COL,Colombia,12.50217,-81.73319,1998.00000,Black-band Disease,,no record,no record,"Source: Reef Check, 2005; General Comments: depth was 8m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
31358.00000,Nirvana,"West coast of San Andres Island,",COL,Colombia,12.50217,-81.73319,1998.00000,Dark-spot disease,,no record,no record,"Source: Reef Check, 2005; General Comments: depth was 8m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
31359.00000,Nirvana,"West coast of San Andres Island,",COL,Colombia,12.50217,-81.73319,1998.00000,Yellow band disease,,no record,no record,"Source: Reef Check, 2005; General Comments: depth was 8m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
31360.00000,Nirvana,"West coast of San Andres Island,",COL,Colombia,12.50217,-81.73319,1998.00000,Black-band Disease,,no record,no record,"Source: Reef Check, 2005; General Comments: depth was 16m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
31361.00000,Nirvana,"West coast of San Andres Island,",COL,Colombia,12.50217,-81.73319,1998.00000,Dark-spot disease,,no record,no record,"Source: Reef Check, 2005; General Comments: depth was 16m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
3176.00000,Nirvana Fisher Rock,"Fisher Rock, Nirvana",COL,Colombia,12.50333,-81.72617,2002.00000,Disease unspecified,Siderastrea siderea,Few (2-50) colonies,no record,"Source: Reef Check, 2005; General Comments: depth was 10m, % incidence averaged from four consecutive 20m transect sections",,ReefBase
29487.00000,,San Andres 1,COL,Colombia,12.51300,-81.72433,1999.00000,Yellow band disease,,Few (2-50) colonies,no record,1.5-5m depth,,ReefBase
29488.00000,,San Andres 1,COL,Colombia,12.51300,-81.72433,1999.00000,White plague,,Few (2-50) colonies,no record,1.5-5m depth,,ReefBase
29489.00000,,San Andres 1,COL,Colombia,12.51300,-81.72433,1999.00000,Dark-spot disease,,Few (2-50) colonies,no record,1.5-5m depth,,ReefBase
29490.00000,,San Andres 1,COL,Colombia,12.51300,-81.72433,1999.00000,Black-band Disease,,Few (2-50) colonies,no record,1.5-5m depth,,ReefBase
2048.00000,Nirvana,,COL,Colombia,12.52000,-81.72000,1998.00000,Black-band Disease,,no record,no record,"Reef Check, 1998",,ReefBase
2049.00000,Nirvana,,COL,Colombia,12.52000,-81.72000,1998.00000,Dark-spot disease,,no record,no record,"Reef Check, 1998",,ReefBase
2050.00000,Nirvana,,COL,Colombia,12.52000,-81.72000,1998.00000,Yellow band disease,,no record,no record,"Reef Check, 1998",,ReefBase
