"Date","Close","Volumne","Open","High","Low","Close(-1)","return","R1","R2","R3","R4","R5","R6","R7","R8","Mean(return)","Standard deviation(return)"
"2018-02-05",73.325,17989,73.65,73.975,72.275,73.55,-0.0030591434398367684,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-06",71.425,25685,72.775,72.825,70.6,73.325,-0.025912035458574914,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-07",69.225,28461,70.7,70.825,68.875,71.425,-0.03080154007700389,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-08",69.45,21714,69.175,69.65,68.75,69.225,0.0032502708559047824,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-09",68.85,18068,69.45,69.875,68.825,69.45,-0.008639308855291699,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-12",70.525,24164,68.7,70.725,68.55,68.85,0.024328249818446064,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-13",69.425,19268,70.325,70.425,69.3,70.525,-0.015597305919886685,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-14",70.65,19569,69.65,71.275,69.075,69.425,0.017644940583363466,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-15",69.725,18418,70.725,71.25,69.625,70.65,-0.013092710544940003,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-16",68.15,22014,69.425,69.45,68.025,69.725,-0.02258874148440285,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-20",69.2,23397,68.475,70.025,68.3,68.15,0.015407190022010228,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-21",69.9,17251,69.875,70.55,69.125,69.2,0.010115606936416225,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-22",71.275,20060,69.825,71.55,69.475,69.9,0.019670958512160226,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-23",71.375,13546,71.3,71.775,70.875,71.275,0.001403016485443624,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-26",69.95,20873,71.15,71.95,69.9,71.375,-0.019964973730297684,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-27",69.95,19447,70.075,70.675,69.8,69.95,0,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-02-28",67.225,37169,69.4,69.5,67.125,69.95,-0.0389563974267335,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-01",66.975,20470,67.5,67.825,66.875,67.225,-0.0037188545927854225,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-02",67.575,20529,67.45,68,66.9,66.975,0.008958566629339434,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-05",68.8,17180,67.925,69.1,67.65,67.575,0.018128005919348787,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-06",68.2,20456,69.275,69.325,68.125,68.8,-0.008720930232558058,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-07",67.8,31193,68.075,68.325,66.425,68.2,-0.005865102639296271,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-08",68.075,31233,67.175,68.175,66.625,67.8,0.004056047197640202,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-09",77.675,27223,67.75,68.3,67,68.075,0.14102093279471162,1,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-12",77.05,18628,77.525,77.525,76.525,77.675,-0.00804634695848085,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-13",77.475,23098,77.2,78.125,77.025,77.05,0.005515898767034356,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-14",78.35,14489,77.3,78.55,77,77.475,0.011293965795417877,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-15",79.175,16147,78,79.375,77.725,78.35,0.01052967453733252,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-16",79.125,19084,78.925,79.6,77.775,79.175,-0.0006315124723712934,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-19",76.825,17271,78.8,78.8,76.7,79.125,-0.0290679304897314,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-20",76.75,16484,76.9,77.1,76.15,76.825,-0.0009762447120078469,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-21",77.225,19288,76.7,77.625,76.15,76.75,0.006188925081433151,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-22",75.475,19748,76.825,77.15,74.9,77.225,-0.022661055357720946,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-23",74.15,26247,74.325,75.575,73.225,75.475,-0.01755548194766464,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-26",74.1,17420,74.35,75.725,74.025,74.15,-0.0006743088334458714,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-27",73.825,,74.15,74.75,73.725,74.1,-0.0037112010796220177,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-03-29",76.55,21198,76.4,76.75,75.475,73.825,0.03691161530646792,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-02",73.55,13297,75.025,75.35,73.55,76.55,-0.039190071848465055,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-03",71.65,28438,73.35,73.55,70.9,73.55,-0.025832766825288803,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-04",73.275,26044,71.225,73.775,70.25,71.65,0.022679692951849264,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-05",73.825,16928,73.15,74.25,73.025,73.275,0.007505970658478296,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-06",73.275,19906,73.3,73.75,72.35,73.825,-0.007450050795800842,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-09",75.875,23933,72.975,76.275,72.7,73.275,0.035482770385533866,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-10",75.05,23496,76,77,74.925,75.875,-0.010873146622734798,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-11",75.775,14621,74.9,76.65,74.9,75.05,0.009660226515656343,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-12",77.25,21993,75.9,77.5,75.25,75.775,0.019465522929726087,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-13",77.65,15583,77.775,78.1,76.9,77.25,0.005177993527508164,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-16",76.8,14925,77.4,78.075,76.4,77.65,-0.010946555054732885,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-17",76.75,14459,77.1,77.425,76.3,76.8,-0.0006510416666666297,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-18",78.525,22822,76.8,78.95,76.775,76.75,0.023127035830618967,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-19",78.075,18559,78.8,79.1,77.5,78.525,-0.005730659025788001,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-20",77.55,13870,78,78.5,77.325,78.075,-0.006724303554274808,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-23",76.375,17982,76.75,77.3,76.1,77.55,-0.015151515151515116,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-24",74.825,22488,76.25,76.425,74.75,76.375,-0.020294599018003238,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-25",75.35,21266,74.725,75.6,73.95,74.825,0.007016371533578235,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-26",74,18738,74.8,74.875,73.775,75.35,-0.017916390179163827,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-27",72.625,17717,73.775,74.325,72.475,74,-0.018581081081081082,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-04-30",72.7,20474,72.75,73.6,72.2,72.625,0.0010327022375215538,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-01",73.9,21631,73.3,74.275,72.975,72.7,0.016506189821182984,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-02",73.5,18905,74.1,74.725,73.175,73.9,-0.005412719891745679,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-03",73.5,23329,73.8,75.425,73.425,73.5,0,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-04",73.525,18376,73.575,74.05,72.75,73.5,0.00034013605442184604,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-07",74.175,19430,73.525,74.875,73.075,73.525,0.008840530431825793,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-08",76.3,27994,75.025,76.475,74.725,74.175,0.028648466464442197,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-09",76.575,28707,76.625,77.25,75.825,76.3,0.003604193971166523,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-10",77.325,24938,76.3,77.45,76.075,76.575,0.00979431929480901,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-11",75.1,26701,77.35,77.475,74.9,77.325,-0.028774652440995908,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-14",76.15,16828,75.525,76.5,75.35,75.1,0.013981358189081378,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-15",77.7,16649,78.825,78.85,76.575,76.15,0.02035456336178591,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-16",78.725,14340,78,78.875,77.45,77.7,0.013191763191763082,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-17",78.2,19603,78.3,78.55,77.825,78.725,-0.00666878374087001,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-18",77.25,14631,78.2,78.625,76.375,78.2,-0.012148337595907964,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-21",76.85,15387,77.775,78.1,75.35,77.25,-0.005177993527508164,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-22",75.125,13580,76.175,76.25,74.975,76.85,-0.022446324007807345,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-23",76.225,20185,75.2,77.25,75.175,75.125,0.014642262895174634,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-24",76.775,14513,76.125,76.95,75.25,76.225,0.0072154804854052,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-25",77.55,13492,76.75,78.075,76.425,76.775,0.010094431781178657,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-29",78.85,21908,77.85,79.525,77.675,77.55,0.016763378465506087,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-30",80.125,17641,79.075,80.25,78.825,78.85,0.016169942929613264,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-05-31",78.05,27064,79.625,80.05,77.35,80.125,-0.02589703588143529,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-06-01",78.8,21401,78.475,79.125,77.525,78.05,0.009609224855861628,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-06-04",77.925,20435,78.725,79,76.275,78.8,-0.011104060913705584,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-06-05",77.025,23793,76.525,77.175,75.2,77.925,-0.01154956689124147,0,0,0,0,0,0,1,0,0.0005481472586105693,0.029618346155110366
"2018-06-06",79.95,26746,77.075,80.025,77.05,77.025,0.03797468354430376,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-07",79.45,25252,79.95,79.975,79.025,79.95,-0.006253908692933083,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-08",80.725,22862,80.525,80.95,80.075,79.45,0.01604782882315911,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-11",79.4,25566,81,81.625,78.625,80.725,-0.016413750387116614,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-12",77.525,25621,75.75,77.675,75.1,79.4,-0.02361460957178841,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-13",79.65,29242,77.625,79.75,77.6,77.525,0.027410512737826506,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-14",78.6,20198,79.7,80,78.05,79.65,-0.013182674199623493,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-15",78.25,18620,78.05,79.5,77.35,78.6,-0.004452926208651327,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-18",79.425,18511,78.425,79.475,78,78.25,0.015015974440894532,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-19",77.725,23968,78.2,78.575,76.875,79.425,-0.02140384010072399,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-20",75.15,23367,77.5,77.8,74.725,77.725,-0.033129623673206675,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-21",75.725,20958,74.7,75.825,74.15,75.15,0.007651363938788937,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-22",75.375,14386,75.475,75.475,74.525,75.725,-0.0046219874546054055,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-25",73.6,17426,75,75,73.275,75.375,-0.023548922056384817,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-26",74.75,21653,73.6,75.65,73.6,73.6,0.01562500000000008,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-27",75.05,14662,74.825,75.25,74.3,74.75,0.004013377926421367,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-28",75.725,14929,74.825,76.25,74.65,75.05,0.008994003997335073,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-06-29",76.45,25358,74.675,76.925,74.4,75.725,0.009574116870254322,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-02",74.375,31674,76.3,77.175,73.825,76.45,-0.0271419228253761,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-03",76,20427,74.9,76.575,74.3,74.375,0.021848739495798318,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-05",59.55,12669,59.9,60.2,59.15,76,-0.21644736842105267,1,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-06",58.55,14309,59.175,60.2,58.275,59.55,-0.016792611251049538,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-09",56.125,20942,58.775,58.925,55.75,58.55,-0.04141759180187869,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-10",53.775,35128,56.475,56.525,53.35,56.125,-0.04187082405345214,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-11",52.025,32038,54.175,54.4,51.825,53.775,-0.032543003254300325,0,0,0,0,0,1,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-12",53.95,24554,52.575,54.175,52.4,52.025,0.037001441614608443,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-13",55.3,25643,53.75,55.675,53.75,53.95,0.025023169601482747,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-16",54,18960,55,55.375,53.85,55.3,-0.023508137432188016,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-17",52.2,20208,54.25,54.325,51.9,54,-0.03333333333333328,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-18",51.925,22569,52.45,52.45,51.325,52.2,-0.005268199233716584,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-19",52.225,22028,52.05,53.55,51.475,51.925,0.0057775637939336405,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-20",51.275,14210,51.65,52,50.725,52.225,-0.018190521780756398,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-23",52.625,19850,51.4,53.325,51.1,51.275,0.026328620185275504,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-24",52.525,20052,52.45,54.25,51.95,52.625,-0.0019002375296912385,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-25",53.925,14194,53.025,54.1,52.625,52.525,0.02665397429795333,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-26",52.25,26034,53.75,55.975,52.15,53.925,-0.031061659712563694,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-27",50.875,17734,51.75,52.075,50.475,52.25,-0.02631578947368421,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-30",51.225,12176,51.175,51.95,50.575,50.875,0.006879606879606907,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-07-31",50.725,19979,51,51.55,50.125,51.225,-0.009760858955588092,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-01",50.775,24980,50.3,52.225,49.925,50.725,0.0009857072449481943,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-02",49.65,19313,50.3,50.45,49.6,50.775,-0.022156573116691287,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-03",50.775,25335,49.725,52.15,49.35,49.65,0.022658610271903325,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-06",50.225,18151,51,51.975,50,50.775,-0.010832102412604572,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-07",49.975,23059,50.325,51.225,49.875,50.225,-0.004977600796416127,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-08",48.4,22077,49.425,49.65,48.05,49.975,-0.031515757878939524,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-09",51.4,29770,47.85,51.4,47.825,48.4,0.06198347107438017,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-10",51.175,32386,51.35,54.075,50.75,51.4,-0.004377431906614814,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-13",51.65,21548,51.15,53.775,50.8,51.175,0.009281875915974624,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-14",51.85,17069,51.65,52.925,51.5,51.65,0.0038722168441433272,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-15",52.475,14115,51.825,52.75,51.25,51.85,0.012054001928640309,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-16",55.475,21469,53.55,55.475,53.55,52.475,0.05717008099094807,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-17",58.6,32743,56.375,58.85,55.7,55.475,0.05633168093735917,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-20",56.475,29211,59.15,59.5,55.975,58.6,-0.036262798634812285,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-21",56.225,19471,56.55,57.325,55.675,56.475,-0.004426737494466578,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-22",53.6,22162,55.1,55.3,53.4,56.225,-0.04668741662961316,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-23",51.175,20615,53.1,53.475,51,53.6,-0.04524253731343291,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-24",51.775,20583,50.65,52.25,50.175,51.175,0.011724474841231099,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-27",54.775,23412,51.775,54.775,51.675,51.775,0.05794302269435056,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-28",52,27194,55.6,55.65,51.65,54.775,-0.05066179826563211,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-29",51.55,24517,51.75,53.3,51.25,52,-0.008653846153846208,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-30",49.125,24581,51.35,52.125,48.925,51.55,-0.047041707080504314,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-08-31",50.425,26543,49.8,51.825,49.7,49.125,0.026463104325699687,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-04",51.075,31125,51.65,51.95,50.15,50.425,0.01289043133366397,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-05",51.975,24327,51.55,52.575,50.275,51.075,0.01762114537444931,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-06",54.975,22795,53.275,54.975,52.825,51.975,0.05772005772005772,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-07",55.65,28692,55.125,55.8,53.825,54.975,0.012278308321964478,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-10",55.95,33402,56.4,57.25,55.85,55.65,0.005390835579514901,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-11",54.475,30955,56.575,56.575,54.025,55.95,-0.02636282394995534,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-12",55.625,27906,54.375,56.075,53.975,54.475,0.021110601193207866,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-13",55.925,23969,55.7,56.175,54.5,55.625,0.005393258426966241,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-14",56.65,27761,56.425,57.475,56.1,55.925,0.012963790791238291,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-17",55.375,32164,56.725,56.775,53.825,56.65,-0.02250661959399821,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-18",57.975,24458,56.025,58.075,55.95,55.375,0.04695259593679461,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-19",57.9,23597,58.25,58.45,56.525,57.975,-0.0012936610608021188,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-20",58.275,23341,57.825,58.65,57.35,57.9,0.006476683937823835,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-21",57.4,18164,58.2,58.45,56.7,58.275,-0.015015015015015015,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-24",56.975,19156,57.4,58.35,56.55,57.4,-0.00740418118466894,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-25",57.75,17211,57.2,57.8,56.325,56.975,0.01360245721807808,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-26",57.225,16832,57.8,57.825,56.45,57.75,-0.009090909090909066,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-27",55.475,21040,56.8,56.95,54.525,57.225,-0.03058103975535168,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-09-28",57.925,32580,56,58.45,55.55,55.475,0.04416403785488951,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-01",59.85,28277,58.475,59.95,58.375,57.925,0.03323262839879162,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-02",59.15,22429,59.5,59.625,58.5,59.85,-0.011695906432748586,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-03",57.15,23339,59.1,59.25,56.475,59.15,-0.0338123415046492,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-04",55.325,20454,56.45,56.875,55.175,57.15,-0.031933508311460995,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-05",57.55,25130,55.5,58,55.225,55.325,0.04021690013556248,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-08",57.55,17633,57.6,58.325,57.3,57.55,0,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-09",56.575,22937,56.825,57.1,55.575,57.55,-0.01694178974804508,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-10",55.95,19843,56.725,57.95,55.775,56.575,-0.01104728236853734,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-11",54.425,25569,55.975,55.975,53.85,55.95,-0.027256478999106444,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-12",55,22224,54.6,56.675,54.275,54.425,0.010564997703261421,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-15",56.75,21154,55.25,57.6,55.25,55,0.031818181818181815,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-16",56.875,24802,56.8,58.325,56.65,56.75,0.0022026431718061676,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-17",54.7,25628,56.15,56.75,54.55,56.875,-0.03824175824175819,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-18",52.3,24539,54.375,54.375,52,54.7,-0.04387568555758694,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-19",51.6,22372,52.9,53.95,51.5,52.3,-0.013384321223709288,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-22",53.175,19353,52.2,53.925,51.275,51.6,0.030523255813953404,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-23",54.525,19769,53.75,55.4,53.375,53.175,0.025387870239774357,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-24",57.525,21934,55.1,57.525,55.1,54.525,0.05502063273727648,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-25",56.775,27298,57.925,58.45,56.35,57.525,-0.01303780964797914,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-26",57.925,16924,56.925,58.075,56.775,56.775,0.020255394099515607,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
"2018-10-29",58.85,21456,58.5,59.45,58.2,57.925,0.01596892533448432,0,0,0,0,0,0,0,0,0.0005481472586105693,0.029618346155110366
