id,relid,year,start_year,end_year,active_year,code_status,type_of_violence,conflict_dset_id,conflict_new_id,conflict_name,dyad_dset_id,dyad_new_id,dyad_name,side_a_dset_id,side_a_new_id,side_a,side_b_dset_id,side_b_new_id,side_b,number_of_sources,source_article,source_office,source_date,source_headline,source_original,where_prec,where_coordinates,where_description,adm_1,adm_2,latitude,iso3,longitude,geom_wkt,priogrid_gid,country,country_id,region,event_clarity,date_prec,date_start,date_end,deaths_a,deaths_b,deaths_civilians,deaths_unknown,best,high,low,gwnoa,gwnob
156075,SSD-2014-3-12414-25,2014,2014,2014,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""United Nations Mission in the Republic of South Sudan (UNMISS),2014-05-08,Conflict in South Sudan: A Human Rights Report""",United Nations Mission in the Republic of South Sudan (UNMISS),2014-05-08,Conflict in South Sudan: A Human Rights Report,"source
UN report",1,Malakal town,"Malakal, on the way from the church to the UN PoC site",Upper Nile state,Malakal county,9.533420,SSD,31.660480,POINT (31.660480 9.533420),143704,South Sudan,626,Africa,1,1,2014-02-22 00:00:00.000,2014-02-22 00:00:00.000,0,0,3,0,3,3,3,,
151456,SSD-2014-3-12414-5,2014,2014,2014,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,5,"""All Africa,2014-04-18,Hundreds Feared Dead in Bentiu Massacres, South Sudan"";""Agence France Presse,2014-04-21,S.Sudan rebels slaughter 'hundreds' in ethnic massacres: UN"";""All Africa,2014-04-22,Death Toll 406 - Condemnation Rises in Massacre of Darfuris in Bentiu"";""Agence France Presse,2015-01-09,UN confirms hundreds slaughtered in S.Sudan atrocities"";""United Nations Mission in the Republic of South Sudan,2015-01-09,Attacks on Civilians in Bentiu & Bor April 2014""",All Africa;Agence France Presse;All Africa;Agence France Presse;United Nations Mission in the Republic of South Sudan,2014-04-18;2014-04-21;2014-04-22;2015-01-09;2015-01-09,"Hundreds Feared Dead in Bentiu Massacres, South Sudan;S.Sudan rebels slaughter 'hundreds' in ethnic massacres: UN;Death Toll 406 - Condemnation Rises in Massacre of Darfuris in Bentiu;UN confirms hundreds slaughtered in S.Sudan atrocities;Attacks on Civilians in Bentiu & Bor April 2014","UN investigators
A trader from Darfur, Adam Al Nibeiga
State Security Advisor John Malok (gov.)
the UN
sources",1,Bentiu town,Bentiu town in Unity State,Unity state,Rubkona county,9.233333,SSD,29.833333,POINT (29.833333 9.233333),142980,South Sudan,626,Africa,2,2,2014-04-15 00:00:00.000,2014-04-16 00:00:00.000,0,0,336,0,336,406,336,,
152600,SSD-2014-3-12414-13,2014,2014,2014,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,4,"""All Africa,2014-07-19,New Violence Rattles Nation"";""BBC Monitoring Africa,2014-07-20,Paramount Chief in South Sudan's Jonglei State killed in rebel attack"";""Radio Tamazuj,2014-07-17,Unknown gunmen carry out attack in Pigi County"";""BBC Monitoring Africa,2014-09-20,South Sudan rebels besiege Jonglei State county - official""",All Africa;BBC Monitoring Africa;Radio Tamazuj;BBC Monitoring Africa,2014-07-19;2014-07-20;2014-07-17;2014-09-20,New Violence Rattles Nation;Paramount Chief in South Sudan's Jonglei State killed in rebel attack;Unknown gunmen carry out attack in Pigi County;South Sudan rebels besiege Jonglei State county - official,"Jody Jonglei, State Information Minister
Hon Wilson Awol Gai-jang, who is an area legislator in the Jonglei State Assembly",2,Atar village,"Atar area, in Pigi County 
Jonglei state",Jonglei state,Pigi county,9.336170,SSD,31.404380,POINT (31.404380 9.336170),142983,South Sudan,626,Africa,1,1,2014-07-16 00:00:00.000,2014-07-16 00:00:00.000,0,0,17,0,17,17,17,,
153447,SSD-2014-3-12414-12,2014,2014,2014,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""BBC Monitoring Africa,2014-09-04,South Sudan army, rebels clash in border state - residents""",BBC Monitoring Africa,2014-09-04,"South Sudan army, rebels clash in border state - residents","The deputy governor, Hon Awer Dau Agany",2,Nasir town,villages surrounding Nasir,Upper Nile state,Luakpiny/Nasir county,8.617000,SSD,33.074410,POINT (33.074410 8.617000),142267,South Sudan,626,Africa,2,4,2014-08-25 00:00:00.000,2014-09-03 00:00:00.000,0,0,0,0,0,2,0,,
213245,SSD-2014-3-12414-29.1,2014,2014,2014,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""United Nations Mission in South Sudan,2015-12-04,The State of Human Rights in the Protracted Conflict in South Sudan""",United Nations Mission in South Sudan,2015-12-04,The State of Human Rights in the Protracted Conflict in South Sudan,UNMISS,1,Dug dug village,"Dug Dug villages, Upper Nile State",Upper Nile state,Renk county,12.037500,SSD,33.031100,POINT (33.031100 12.037500),147307,South Sudan,626,Africa,2,2,2014-09-20 00:00:00.000,2014-09-22 00:00:00.000,0,0,12,0,12,11,12,,
213386,SSD-2014-3-12414-29.2,2014,2014,2014,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""United Nations Mission in South Sudan,2015-12-04,The State of Human Rights in the Protracted Conflict in South Sudan""",United Nations Mission in South Sudan,2015-12-04,The State of Human Rights in the Protracted Conflict in South Sudan,UNMISS,1,Girbanat town,"Gosfamy villages, Upper Nile State",Upper Nile state,Renk county,12.000000,SSD,33.100000,POINT (33.100000 12.000000),147307,South Sudan,626,Africa,2,2,2014-09-20 00:00:00.000,2014-09-22 00:00:00.000,0,0,12,0,12,11,11,,
213387,SSD-2014-3-12414-29.3,2014,2014,2014,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""United Nations Mission in South Sudan,2015-12-04,The State of Human Rights in the Protracted Conflict in South Sudan""",United Nations Mission in South Sudan,2015-12-04,The State of Human Rights in the Protracted Conflict in South Sudan,UNMISS,1,Gosfamy village,"Gosfamy villages, Upper Nile State",Upper Nile state,Renk county,11.928900,SSD,32.891000,POINT (32.891000 11.928900),146586,South Sudan,626,Africa,2,2,2014-09-20 00:00:00.000,2014-09-22 00:00:00.000,0,0,11,0,11,12,11,,
213388,SSD-2014-3-12414-29.4,2014,2014,2014,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""United Nations Mission in South Sudan,2015-12-04,The State of Human Rights in the Protracted Conflict in South Sudan""",United Nations Mission in South Sudan,2015-12-04,The State of Human Rights in the Protracted Conflict in South Sudan,UNMISS,4,Upper Nile state,"Gongbar, Upper Nile State",Upper Nile state,,10.000000,SSD,32.700000,POINT (32.700000 10.000000),144426,South Sudan,626,Africa,2,2,2014-09-20 00:00:00.000,2014-09-22 00:00:00.000,0,0,11,0,11,12,11,,
213389,SSD-2014-3-12414-29.5,2014,2014,2014,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""United Nations Mission in South Sudan,2015-12-04,The State of Human Rights in the Protracted Conflict in South Sudan""",United Nations Mission in South Sudan,2015-12-04,The State of Human Rights in the Protracted Conflict in South Sudan,UNMISS,4,Upper Nile state,"Amduluz villages, Upper Nile State",Upper Nile state,,10.000000,SSD,32.700000,POINT (32.700000 10.000000),144426,South Sudan,626,Africa,2,2,2014-09-20 00:00:00.000,2014-09-22 00:00:00.000,0,0,11,0,11,11,12,,
153511,SSD-2014-3-12414-14,2014,2014,2014,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""BBC Monitoring Africa,2014-09-23,Dozens of civilians reportedly killed in villages near South Sudan's Renk""",BBC Monitoring Africa,2014-09-23,Dozens of civilians reportedly killed in villages near South Sudan's Renk,"the Commissioner, Hon Lual Deng Chol",3,Renk county,"areas of Daba, Chambor and Majak
35 km, south of Renk town
Renk County",Upper Nile state,Renk county,11.830000,SSD,32.800000,POINT (32.800000 11.830000),146586,South Sudan,626,Africa,1,1,2014-09-20 00:00:00.000,2014-09-20 00:00:00.000,0,0,26,0,26,26,26,,
154316,SSD-2014-3-12414-15,2014,2014,2014,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,2,"""Agence France Presse,2014-12-20,UN reports October atrocities by South Sudan rebels"";""United Nations Mission in the Republic of South Sudan,2014-12-19,Special Report: Attack on Bentiu, Unity State 29 October 2014""",Agence France Presse;United Nations Mission in the Republic of South Sudan,2014-12-20;2014-12-19,"UN reports October atrocities by South Sudan rebels;Special Report: Attack on Bentiu, Unity State 29 October 2014",the United Nations,1,Bentiu town,town of Bentiu,Unity state,Rubkona county,9.233333,SSD,29.833333,POINT (29.833333 9.233333),142980,South Sudan,626,Africa,1,1,2014-10-29 00:00:00.000,2014-10-29 00:00:00.000,0,0,11,0,11,11,11,,
196251,SSD-2015-3-12414-0,2015,2015,2015,0,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""Xinhua News Agency,2015-07-02,2nd LD Writethru: UN chief slams attack on South Sudanese civilians in UN Mission site""",Xinhua News Agency,2015-07-02,2nd LD Writethru: UN chief slams attack on South Sudanese civilians in UN Mission site,UN spokesman,2,Malakal town,(UNMISS) protection-of-civilians site outside Malakal,Upper Nile state,Malakal county,9.533420,SSD,31.660480,POINT (31.660480 9.533420),143704,South Sudan,626,Africa,1,1,2015-07-01 00:00:00.000,2015-07-01 00:00:00.000,0,0,1,0,1,1,1,,
229267,SSD-2016-3-12414-1,2016,2016,2016,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""All Africa,2016-09-27,4 Ugandans Still Missing in South Sudan""",All Africa,2016-09-27,4 Ugandans Still Missing in South Sudan,South Sudan police and national security services,2,Konyi village,at Konyi village 70km from Nimule border post,Central Equatoria state,Juba county,4.222610,SSD,32.001765,POINT (32.001765 4.222610),135785,South Sudan,626,Africa,1,1,2016-09-03 00:00:00.000,2016-09-03 00:00:00.000,0,0,1,0,1,1,1,,
229266,SSD-2016-3-12414-0,2016,2016,2016,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""All Africa,2016-09-27,4 Ugandans Still Missing in South Sudan""",All Africa,2016-09-27,4 Ugandans Still Missing in South Sudan,South Sudan police and national security services,5,Highway between Juba and Nimule,Madi corridor area along Juba-Nimule highway,,,4.224200,SSD,31.999000,POINT (31.999000 4.224200),135784,South Sudan,626,Africa,1,2,2016-09-08 00:00:00.000,2016-09-12 00:00:00.000,0,0,9,0,9,9,9,,
232183,SSD-2016-3-12414-2,2016,2016,2016,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,4,"""Reuters News,2016-10-10,South Sudan says rebels kill 21 civilians in ambush"";""Agence France Presse,2016-10-10,S.Sudan weekend road ambush leaves 21 dead: police"";""All Africa,2016-11-23,New Abuse of Civilians by Both Sides [analysis]"";""International Crisis Group,2017-01-31,Crisis Watch: South Sudan""",Reuters News;Agence France Presse;All Africa;International Crisis Group,2016-10-10;2016-10-10;2016-11-23;2017-01-31,South Sudan says rebels kill 21 civilians in ambush;S.Sudan weekend road ambush leaves 21 dead: police;New Abuse of Civilians by Both Sides [analysis];Crisis Watch: South Sudan,"Jacob Lem Chan, a local government official
HRW, ICG",5,Road between Juba and Yei,"a road connecting Yei town, in Central Equatorial State, to the capital Juba 
Central Equatorial state",Central Equatoria state,,4.362500,SSD,31.109100,POINT (31.109100 4.362500),135783,South Sudan,626,Africa,1,2,2016-10-08 00:00:00.000,2016-10-09 00:00:00.000,0,0,31,0,31,31,31,,
250083,SSD-2017-3-12414-3,2017,2017,2017,0,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""Amnesty International,2017-06-18,UGANDA: ""HELP HAS NOT REACHED ME HERE"" - DONORS MUST STEP UP SUPPORT FOR SOUTH SUDANESE REFUGEES IN UGANDA""",Amnesty International,2017-06-18,"UGANDA: ""HELP HAS NOT REACHED ME HERE"" - DONORS MUST STEP UP SUPPORT FOR SOUTH SUDANESE REFUGEES IN UGANDA",wife/witness,1,Nimule town,Nimule,East Equatoria state,Magwi County,3.599910,SSD,32.055290,POINT (32.055290 3.599910),135065,South Sudan,626,Africa,1,4,2017-01-01 00:00:00.000,2017-01-31 00:00:00.000,0,0,0,1,1,1,1,,
240982,SSD-2017-3-12414-2,2017,2017,2017,0,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""Amnesty International ,2017-07-04,SOUTH SUDAN - ""IF MEN ARE CAUGHT, THEY ARE KILLED, IF WOMEN ARE CAUGHT, THEY ARE RAPED"" - ATROCITIES IN EQUATORIA REGION TURN COUNTRY'S BREADBASKET INTO A KILLING FIELD""",Amnesty International,2017-07-04,"SOUTH SUDAN - ""IF MEN ARE CAUGHT, THEY ARE KILLED, IF WOMEN ARE CAUGHT, THEY ARE RAPED"" - ATROCITIES IN EQUATORIA REGION TURN COUNTRY'S BREADBASKET INTO A KILLING FIELD",Refugee survivor,2,Nyori village,"In the bushes of the refugee camp in Nyori, south of Yei town",Central Equatoria state,Yei county,3.940071,SSD,30.421345,POINT (30.421345 3.940071),135061,South Sudan,626,Africa,1,4,2017-03-01 00:00:00.000,2017-03-31 00:00:00.000,0,0,5,0,5,5,5,,
237862,SSD-2017-3-12414-0,2017,2017,2017,0,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""BBC Monitoring Africa,2017-04-11,Death toll from South Sudan cattle raid rises to 16""",BBC Monitoring Africa,2017-04-11,Death toll from South Sudan cattle raid rises to 16,"Police commissioner, eyewitness",5,Eastern part of Lakes state,Eastern Lakes State,Lakes state,,6.421200,SSD,30.887600,POINT (30.887600 6.421200),138662,South Sudan,626,Africa,1,1,2017-04-09 00:00:00.000,2017-04-09 00:00:00.000,0,0,0,16,16,16,16,,
237867,SSD-2017-3-12414-1.1,2017,2017,2017,0,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""Xinhua News Agency,2017-04-20,At least 55 civilians killed, scores injured in South Sudan""",Xinhua News Agency,2017-04-20,"At least 55 civilians killed, scores injured in South Sudan","John Achon, Boma State Minister of Information",2,Kongor town,areas of Kongor,Jonglei state,Twic East county,7.155330,SSD,31.355190,POINT (31.355190 7.155330),140103,South Sudan,626,Africa,2,2,2017-04-14 00:00:00.000,2017-04-18 00:00:00.000,0,0,0,0,0,19,0,,
237876,SSD-2017-3-12414-1.2,2017,2017,2017,0,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""Xinhua News Agency,2017-04-20,At least 55 civilians killed, scores injured in South Sudan""",Xinhua News Agency,2017-04-20,"At least 55 civilians killed, scores injured in South Sudan","John Achon, Boma State Minister of Information",2,Likuangole town,"areas of Lukongole, Boma state",Jonglei state,Pibor county,7.049000,SSD,33.000000,POINT (33.000000 7.049000),140107,South Sudan,626,Africa,2,2,2017-04-14 00:00:00.000,2017-04-18 00:00:00.000,0,0,0,0,0,18,0,,
237877,SSD-2017-3-12414-1.3,2017,2017,2017,0,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""Xinhua News Agency,2017-04-20,At least 55 civilians killed, scores injured in South Sudan""",Xinhua News Agency,2017-04-20,"At least 55 civilians killed, scores injured in South Sudan","John Achon, Boma State Minister of Information",4,Jonglei state,"areas of Nanam,",Jonglei state,,7.400000,SSD,32.400000,POINT (32.400000 7.400000),140105,South Sudan,626,Africa,2,2,2017-04-14 00:00:00.000,2017-04-18 00:00:00.000,0,0,0,0,0,18,0,,
240801,SSD-2017-3-12414-4,2017,2017,2017,0,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,3,"""AllAfrica,2017-08-03,Attack on Bus Convoy Kills 6"";""Ceasefire and Transitional Security Arrangements Monitoring Mechanism,2017-08-22,CTSAMM REPORT 049 – REPORT INTO AMBUSHES IN EASTERN EQUATORIA STATE"";""Rdio Tamazuj,2017-08-02,At least 4 civilians killed in deadly convoy attack on Juba-Nimule highway""",AllAfrica;Ceasefire and Transitional Security Arrangements Monitoring Mechanism;Rdio Tamazuj,2017-08-03;2017-08-22;2017-08-02,Attack on Bus Convoy Kills 6;CTSAMM REPORT 049 – REPORT INTO AMBUSHES IN EASTERN EQUATORIA STATE;At least 4 civilians killed in deadly convoy attack on Juba-Nimule highway,"Witnesses and military officials; SPLA spokesman, Brigadier General Lul Ruai Koang; deputy military spokesman ror SPLA-IO, Colonel Lam Paul Gabriel,",2,Moli town,"Juba-Nimule road, 
(near) Moli town in Eastern Equatoria province",East Equatoria state,Magwi County,4.033048,SSD,31.950092,POINT (31.950092 4.033048),135784,South Sudan,626,Africa,1,1,2017-08-02 00:00:00.000,2017-08-02 00:00:00.000,0,0,0,0,0,6,0,,
260407,SSD-2017-3-12414-5,2017,2017,2017,0,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""Africa Centre for Justice and Peace Studies,2018-05-23,South Sudan Human Rights Monitor: November 1, 2017 to January 30, 2018""",Africa Centre for Justice and Peace Studies,2018-05-23,"South Sudan Human Rights Monitor: November 1, 2017 to January 30, 2018",ACJPS,2,Jalei town,road	 between	 Jale	 in	 South	 Sudan	 and	 Afoji	 in	Uganda.,Central Equatoria state,Kajo Keji county,3.718306,SSD,31.659343,POINT (31.659343 3.718306),135064,South Sudan,626,Africa,1,1,2017-11-24 00:00:00.000,2017-11-24 00:00:00.000,0,0,2,0,2,2,0,,
266656,SSD-2018-3-12414-1,2018,2018,2018,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""Sudan Tribune,2018-01-18,South Sudan army denies report on ceasefire violation""",Sudan Tribune,2018-01-18,South Sudan army denies report on ceasefire violation,CTSAMM peace monitors; witnesses; a rebel commander,1,Koch town,village of Koch in the former Unity State,Unity state,Koch county,8.595520,SSD,29.992760,POINT (29.992760 8.595520),142260,South Sudan,626,Africa,1,2,2018-01-14 00:00:00.000,2018-01-16 00:00:00.000,0,0,3,0,3,3,3,,
260468,SSD-2018-3-12414-0,2018,2018,2018,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,2,"""Africa Centre for Justice and Peace Studies,2018-06-01,SOUTH SUDAN HUMAN RIGHTS MONITOR: February 1, 2018 to May 31, 2018 "";""Africa Centre for Justice and Peace Studies,2018-06-01,SOUTH SUDAN HUMAN RIGHTS MONITOR: February 1, 2018 to May 31, 2018 """,Africa Centre for Justice and Peace Studies;Africa Centre for Justice and Peace Studies,2018-06-01;2018-06-01,"SOUTH SUDAN HUMAN RIGHTS MONITOR: February 1, 2018 to May 31, 2018 ;SOUTH SUDAN HUMAN RIGHTS MONITOR: February 1, 2018 to May 31, 2018",ACJPS,3,Yei county,Western Yei River STate,Central Equatoria state,Yei county,4.239040,SSD,30.350080,POINT (30.350080 4.239040),135781,South Sudan,626,Africa,1,1,2018-01-18 00:00:00.000,2018-01-18 00:00:00.000,0,0,2,0,2,2,2,,
274791,SSD-2018-3-12414-5,2018,2018,2018,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""UNMISS & OHCHR,2018-10-18,VIOLATIONS AND ABUSES AGAINST CIVILIANS IN GBUDUE AND TAMBURA STATES (WESTERN EQUATORIA) APRIL-AUGUST 2018""",UNMISS & OHCHR,2018-10-18,VIOLATIONS AND ABUSES AGAINST CIVILIANS IN GBUDUE AND TAMBURA STATES (WESTERN EQUATORIA) APRIL-AUGUST 2018,UNMISS & OHCHR,4,West Equatoria state,"Makpandu, Rimenze and Bazumburu

in Western Equatoria,",West Equatoria state,,5.400000,SSD,28.400000,POINT (28.400000 5.400000),137217,South Sudan,626,Africa,2,5,2018-04-01 00:00:00.000,2018-08-31 00:00:00.000,0,0,9,0,9,9,9,,
258707,SSD-2018-3-12414-3,2018,2018,2018,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,2,"""LRA Crisis Tracker,2018-07-09,UAG Attack May 13, 2018 | Yangiri, Western Equatoria, S Sudan"";""Ceasefire & Transitional Security Arrangements Monitoring Mechanism,2018-07-26,CTSAMM REPORT 2018/29 - VIOLATIONS IN WESTERN EQUATORIA STATE""",LRA Crisis Tracker;Ceasefire & Transitional Security Arrangements Monitoring Mechanism,2018-07-09;2018-07-26,"UAG Attack May 13, 2018 | Yangiri, Western Equatoria, S Sudan;CTSAMM REPORT 2018/29 - VIOLATIONS IN WESTERN EQUATORIA STATE",LRA Crisis Tracker; witnesses,2,Yangiri town,"near Yangiri, 
Western Equatoria, S Sudan",West Equatoria state,Tambura county,5.179411,SSD,27.953705,POINT (27.953705 5.179411),137216,South Sudan,626,Africa,1,1,2018-05-13 00:00:00.000,2018-05-13 00:00:00.000,0,0,2,0,2,2,2,,
265764,SSD-2018-3-12414-4,2018,2018,2018,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""UN Security Council,2018-09-11,Report of the Secretary-General on South Sudan (covering the period from 4 June to 1 September 2018) """,UN Security Council,2018-09-11,Report of the Secretary-General on South Sudan (covering the period from 4 June to 1 September 2018),UN SG report; witnesses,1,Bazingua town,"Bazungua village,",West Equatoria state,Nzara county,4.720278,SSD,28.206667,POINT (28.206667 4.720278),136497,South Sudan,626,Africa,1,1,2018-06-10 00:00:00.000,2018-06-10 00:00:00.000,0,0,2,0,2,2,2,,
265450,SSD-2018-3-12414-2,2018,2018,2018,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,2,"""BBC Monitoring Africa,2018-09-04,One killed by 'rebel' in South Sudan's capital"";""Sudan Tribune,2017-11-17,South Sudan rebels welcome defected army officers’ unit""",BBC Monitoring Africa;Sudan Tribune,2018-09-04;2017-11-17,One killed by 'rebel' in South Sudan's capital;South Sudan rebels welcome defected army officers’ unit,"national police spokesperson, Daniel Justin",1,Juba city,"Joppa neighbourhood, near Gudele-two area in Juba,",Central Equatoria state,Juba county,4.850000,SSD,31.616667,POINT (31.616667 4.850000),136504,South Sudan,626,Africa,1,1,2018-09-04 00:00:00.000,2018-09-04 00:00:00.000,0,0,1,0,1,1,1,,
279513,SSD-2018-3-12414-6,2018,2018,2018,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,2,"""OHCHR/UN Commission on Human Rights,2019-02-20,Report of the Commission on Human Rights in South Sudan*"";""Human Rights Watch,2019-06-04,South Sudan: Government Forces Abusing Civilians""",OHCHR/UN Commission on Human Rights;Human Rights Watch,2019-02-20;2019-06-04,Report of the Commission on Human Rights in South Sudan*;South Sudan: Government Forces Abusing Civilians,witness; HRW,2,Yari village,Mugwo payam in Yei County.,Central Equatoria state,Yei county,3.863033,SSD,30.755691,POINT (30.755691 3.863033),135062,South Sudan,626,Africa,2,2,2018-10-15 00:00:00.000,2018-10-20 00:00:00.000,0,0,0,0,0,17,0,,
287047,SSD-2018-3-12414-9,2018,2018,2018,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""Human Rights Watch,2019-06-04,South Sudan: Government Forces Abusing Civilians""",Human Rights Watch,2019-06-04,South Sudan: Government Forces Abusing Civilians,Credible sources (HRW),3,Yei county,Kenyira market,Central Equatoria state,Yei county,4.239040,SSD,30.350080,POINT (30.350080 4.239040),135781,South Sudan,626,Africa,1,1,2018-10-23 00:00:00.000,2018-10-23 00:00:00.000,0,0,7,0,7,7,7,,
290621,SSD-2018-3-12414-10,2018,2018,2018,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""UNMISS,2019-07-03,CONFLICT-RELATED VIOLATIONS AND ABUSES IN CENTRAL EQUATORIA: September 2018—April 2019""",UNMISS,2019-07-03,CONFLICT-RELATED VIOLATIONS AND ABUSES IN CENTRAL EQUATORIA: September 2018—April 2019,UNMISS,2,Yari village,in Mugwo payam,Central Equatoria state,Yei county,3.863033,SSD,30.755691,POINT (30.755691 3.863033),135062,South Sudan,626,Africa,1,4,2018-11-01 00:00:00.000,2018-11-30 00:00:00.000,0,0,1,0,1,1,1,,
322748,SSD-2019-3-12414-4,2019,2019,2019,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""CTSAMVM,2019-10-31,Technical Committee Outcomes 2019-10 Report""",CTSAMVM,2019-10-31,Technical Committee Outcomes 2019-10 Report,senior representative of the SSOA,2,Lul village,"Lul area in Fashoda State
Upper Nile",Upper Nile state,Fashoda county,9.768890,SSD,31.938060,POINT (31.938060 9.768890),143704,South Sudan,626,Africa,1,1,2019-03-20 00:00:00.000,2019-03-20 00:00:00.000,0,0,0,0,0,1,0,,
293602,SSD-2019-3-12414-0,2019,2019,2019,1,Clear,3,4226,11732,SPLM/A - IO - Civilians,4226,12414,SPLM/A - IO - Civilians,4226,4226,SPLM/A - IO,9999,1,Civilians,1,"""UN Security Council,2019-06-14,Situation in South Sudan Report of the Secretary-General - S/2019/491""",UN Security Council,2019-06-14,Situation in South Sudan Report of the Secretary-General - S/2019/491,UNSG,3,Tonj North county,"Pagol County,",Warap state,Tonj North county,8.212464,SSD,28.858307,POINT (28.858307 8.212464),141538,South Sudan,626,Africa,1,1,2019-04-25 00:00:00.000,2019-04-25 00:00:00.000,0,0,0,7,7,7,0,,
