ISO3,Country,Indicator_Id,Indicator,2018
SVK,Slovak Republic,41922,Freedom of discussion for women ,0.735570088
SVK,Slovak Republic,41923,Freedom of domestic movement for men ,0.853471772
SVK,Slovak Republic,41924,Freedom of domestic movement for women ,0.835251439
SVK,Slovak Republic,41925,Freedom of expression ,0.720363067
SVK,Slovak Republic,41926,Freedom of foreign movement ,0.890006988
SVK,Slovak Republic,41927,Freedom of movement ,0.883420814
SVK,Slovak Republic,41928,Freedom of movement and residence ,1
SVK,Slovak Republic,41929,Freedom of opinion and expression ,0.666666667
SVK,Slovak Republic,41930,Freedom of religion ,0.725801311
SVK,Slovak Republic,41931,"Freedom of thought, conscience and religion ",0.666666667
SVK,Slovak Republic,41932,Fundamental rights ,0.717690968
SVK,Slovak Republic,41933,Gender equality ,0.65035293
SVK,Slovak Republic,41938,Harassment of journalists ,0.580941609
SVK,Slovak Republic,41939,Health equality ,0.736842105
SVK,Slovak Republic,41940,High Court independence ,0.789473684
SVK,Slovak Republic,41943,Human rights protection scores ,1
SVK,Slovak Republic,41944,Impartial administration ,0.606330003
SVK,Slovak Republic,41945,Inclusive  Suffrage ,0.953940635
SVK,Slovak Republic,41946,Inclusive suffrage ,1
SVK,Slovak Republic,41949,Infant mortality rate ,0.947368421
SVK,Slovak Republic,41950,Internal conflict ,0.777777778
SVK,Slovak Republic,41951,Judicial accountability ,0.342844405
SVK,Slovak Republic,41952,Judicial corruption decision ,0.60694485
SVK,Slovak Republic,41953,Judicial independence ,0.61090569
SVK,Slovak Republic,41954,Kilocalories per person per day ,0.684210526
SVK,Slovak Republic,41955,Law  and order ,0.666666667
SVK,Slovak Republic,41956,Legislature investigates in practice ,0.8
SVK,Slovak Republic,41957,Legislature opposition parties ,0.7
SVK,Slovak Republic,41958,Legislature questions officials in practice ,0.85
SVK,Slovak Republic,41977,Life expectancy ,0.894736842
SVK,Slovak Republic,41979,Local  Democracy ,0.780170671
SVK,Slovak Republic,41980,Local government index ,0.991975928
SVK,Slovak Republic,41981,Lower chamber female legislators ,0.736842105
SVK,Slovak Republic,41982,Lower court independence ,0.578947368
SVK,Slovak Republic,41983,Mean years of schooling ,0.947368421
SVK,Slovak Republic,41984,Media bias ,0.749214159
SVK,Slovak Republic,41985,Media corrupt ,0.80331575
SVK,Slovak Republic,41986,Media freedom ,1
SVK,Slovak Republic,41987,Media integrity ,0.820096422
SVK,Slovak Republic,41988,Media self-censorship ,0.729758796
SVK,Slovak Republic,41989,Multiparty elections ,1
SVK,Slovak Republic,42006,Openness of executive recruitment ,1
SVK,Slovak Republic,42007,Opposition parties  autonomy ,0.842105263
SVK,Slovak Republic,42008,Party ban ,0.736842105
SVK,Slovak Republic,42019,Personal integrity and security ,0.637508506
SVK,Slovak Republic,42024,Power distributed by gender ,0.789473684
SVK,Slovak Republic,42025,Power distributed by social group ,0.631578947
SVK,Slovak Republic,42026,Power distributed by socio-economic position ,0.684210526
SVK,Slovak Republic,42031,Predictable enforcement ,0.596961312
SVK,Slovak Republic,42032,Print / broadcast media perspectives ,0.845908946
SVK,Slovak Republic,42033,Print/broadcast censorship effort ,0.665855513
SVK,Slovak Republic,42048,Public sector corrupt exchanges ,0.736842105
SVK,Slovak Republic,42049,Public sector theft ,0.684210526
SVK,Slovak Republic,42054,Religious  Tensions / Ethnic Tensions ,0.666666667
SVK,Slovak Republic,42055,Religious organization repression ,0.787467885
SVK,Slovak Republic,42056,Representation of disadvantaged social groups ,0.421052632
SVK,Slovak Republic,42057,Representative government ,0.797078503
SVK,Slovak Republic,42084,Rigorous and impartial public administration ,0.736842105
SVK,Slovak Republic,42087,Social class equality in respect for civil liberties ,0.578947368
SVK,Slovak Republic,42088,Social group equality ,0.543916678
SVK,Slovak Republic,42089,Social group equality in respect for civil liberties ,0.684210526
SVK,Slovak Republic,42090,Social rights and equality ,0.613600657
SVK,Slovak Republic,42171,Subnational elections free and fair ,0.786481455
SVK,Slovak Republic,42250,Transparent laws with predictable enforcement ,0.684210526
SVN,Slovenia,41794,Absence of corruption (Global States of Democracy),0.690832161
SVN,Slovenia,41795,Access to justice ,0.877354788
SVN,Slovenia,41796,Access to justice for men ,0.860915493
SVN,Slovenia,41797,Access to justice for women ,0.900467775
SVN,Slovenia,41798,Barriers to parties ,0.789473684
SVN,Slovenia,41799,Basic welfare ,0.893694849
SVN,Slovenia,41814,Bureaucratic quality ,0.875
SVN,Slovenia,41825,Checks on government ,0.77019962
SVN,Slovenia,41826,Civil liberties ,0.828898173
SVN,Slovenia,41827,Civil society participation ,0.720904944
SVN,Slovenia,41828,Clean Elections ,0.821762885
SVN,Slovenia,41841,Competition ,1
SVN,Slovenia,41842,Competitiveness of executive recruitment ,1
SVN,Slovenia,41843,Competitiveness of participation ,1
SVN,Slovenia,41844,Compliance with High Court ,0.894736842
SVN,Slovenia,41845,Compliance with judiciary ,0.894736842
SVN,Slovenia,41854,Corruption ,0.583333333
SVN,Slovenia,41855,Critical Print / broadcast media ,0.662035027
SVN,Slovenia,41856,CSO  participatory environment ,0.685179308
SVN,Slovenia,41857,CSO entry and exit ,0.783289046
SVN,Slovenia,41858,CSO participatory environment ,0.708756439
SVN,Slovenia,41859,CSO repression ,0.814997186
SVN,Slovenia,41860,CSO women s participation ,0.842105263
SVN,Slovenia,41865,Direct  Democracy ,0.496798976
SVN,Slovenia,41866,Direct democracy ,0.496798976
SVN,Slovenia,41867,Educational equality ,0.947368421
SVN,Slovenia,41868,Effective parliament ,0.804087484
SVN,Slovenia,41869,Elected executive index ,1
SVN,Slovenia,41870,Elected Government ,1
SVN,Slovenia,41871,Election free and fair ,0.785793739
SVN,Slovenia,41872,Election government intimidation ,0.789093825
SVN,Slovenia,41873,Election other voting irregularities ,0.888368336
SVN,Slovenia,41874,Election voter registry ,0.880976751
SVN,Slovenia,41875,Election women in the cabinet ,0.470588235
SVN,Slovenia,41876,Elections multiparty ,0.9
SVN,Slovenia,41877,Electoral,1
SVN,Slovenia,41878,Electoral participation ,0.5458
SVN,Slovenia,41879,EMB autonomy ,0.679876161
SVN,Slovenia,41880,EMB capacity ,0.704627404
SVN,Slovenia,41881,Engaged society ,0.685323931
SVN,Slovenia,41882,Executive bribery and corrupt exchanges ,0.789473684
SVN,Slovenia,41883,Executive constraints ,1
SVN,Slovenia,41884,Executive embezzlement and theft ,0.842105263
SVN,Slovenia,41885,Executive oversight ,0.95
SVN,Slovenia,41886,Executive respects constitution ,0.789473684
SVN,Slovenia,41895,Fair trial ,1
SVN,Slovenia,41896,Female vs. male mean years of schooling ,0.842105263
SVN,Slovenia,41913,Free Political Parties ,0.697872079
SVN,Slovenia,41914,Freedom from forced labour for men ,0.842105263
SVN,Slovenia,41915,Freedom from forced labour for women ,0.894736842
SVN,Slovenia,41916,Freedom from political killings ,0.842105263
SVN,Slovenia,41917,Freedom from torture ,0.947368421
SVN,Slovenia,41918,Freedom of academic and cultural expression ,0.778066813
SVN,Slovenia,41919,Freedom of assembly and association ,1
SVN,Slovenia,41920,Freedom of association and assembly ,0.846800918
SVN,Slovenia,41921,Freedom of discussion for men ,0.783709698
SVN,Slovenia,41922,Freedom of discussion for women ,0.791299403
SVN,Slovenia,41923,Freedom of domestic movement for men ,0.865022713
SVN,Slovenia,41924,Freedom of domestic movement for women ,0.809732299
SVN,Slovenia,41925,Freedom of expression ,0.780041548
SVN,Slovenia,41926,Freedom of foreign movement ,0.88665269
SVN,Slovenia,41927,Freedom of movement ,0.881538462
SVN,Slovenia,41928,Freedom of movement and residence ,1
SVN,Slovenia,41929,Freedom of opinion and expression ,0.666666667
SVN,Slovenia,41930,Freedom of religion ,0.906510323
SVN,Slovenia,41931,"Freedom of thought, conscience and religion ",1
SVN,Slovenia,41932,Fundamental rights ,0.843875951
SVN,Slovenia,41933,Gender equality ,0.682893564
SVN,Slovenia,41938,Harassment of journalists ,0.634384278
SVN,Slovenia,41939,Health equality ,0.684210526
SVN,Slovenia,41940,High Court independence ,0.947368421
SVN,Slovenia,41943,Human rights protection scores ,1
SVN,Slovenia,41944,Impartial administration ,0.7181653
SVN,Slovenia,41945,Inclusive  Suffrage ,0.960325584
SVN,Slovenia,41946,Inclusive suffrage ,1
SVN,Slovenia,41949,Infant mortality rate ,1
SVN,Slovenia,41950,Internal conflict ,0.666666667
SVN,Slovenia,41951,Judicial accountability ,0.64645564
SVN,Slovenia,41952,Judicial corruption decision ,0.713014298
SVN,Slovenia,41953,Judicial independence ,0.792830956
SVN,Slovenia,41954,Kilocalories per person per day ,0.789473684
SVN,Slovenia,41955,Law  and order ,0.75
SVN,Slovenia,41956,Legislature investigates in practice ,0.95
SVN,Slovenia,41957,Legislature opposition parties ,0.85
SVN,Slovenia,41958,Legislature questions officials in practice ,0.8
SVN,Slovenia,41977,Life expectancy ,1
SVN,Slovenia,41978,Literacy,1
SVN,Slovenia,41979,Local  Democracy ,0.758378817
SVN,Slovenia,41980,Local government index ,0.990972919
SVN,Slovenia,41981,Lower chamber female legislators ,0.842105263
SVN,Slovenia,41982,Lower court independence ,0.947368421
SVN,Slovenia,41983,Mean years of schooling ,0.947368421
SVN,Slovenia,41984,Media bias ,0.688260216
SVN,Slovenia,41985,Media corrupt ,0.592464205
SVN,Slovenia,41986,Media freedom ,1
SVN,Slovenia,41987,Media integrity ,0.676909414
SVN,Slovenia,41988,Media self-censorship ,0.741281303
SVN,Slovenia,41989,Multiparty elections ,1
SVN,Slovenia,42006,Openness of executive recruitment ,1
SVN,Slovenia,42007,Opposition parties  autonomy ,0.684210526
SVN,Slovenia,42008,Party ban ,0.736842105
SVN,Slovenia,42019,Personal integrity and security ,0.745164619
SVN,Slovenia,42024,Power distributed by gender ,0.842105263
SVN,Slovenia,42025,Power distributed by social group ,0.894736842
SVN,Slovenia,42026,Power distributed by socio-economic position ,0.842105263
SVN,Slovenia,42031,Predictable enforcement ,0.693425957
SVN,Slovenia,42032,Print / broadcast media perspectives ,0.663005412
SVN,Slovenia,42033,Print/broadcast censorship effort ,0.720608365
SVN,Slovenia,42048,Public sector corrupt exchanges ,0.894736842
SVN,Slovenia,42049,Public sector theft ,0.842105263
SVN,Slovenia,42054,Religious  Tensions / Ethnic Tensions ,0.916666667
SVN,Slovenia,42055,Religious organization repression ,0.893091636
SVN,Slovenia,42056,Representation of disadvantaged social groups ,0.894736842
SVN,Slovenia,42057,Representative government ,0.779067737
SVN,Slovenia,42084,Rigorous and impartial public administration ,0.894736842
SVN,Slovenia,42087,Social class equality in respect for civil liberties ,0.947368421
SVN,Slovenia,42088,Social group equality ,0.763151936
SVN,Slovenia,42089,Social group equality in respect for civil liberties ,0.842105263
SVN,Slovenia,42090,Social rights and equality ,0.723118808
SVN,Slovenia,42171,Subnational elections free and fair ,0.765287126
SVN,Slovenia,42250,Transparent laws with predictable enforcement ,0.789473684
SWE,Sweden,41794,Absence of corruption (Global States of Democracy),0.886423267
SWE,Sweden,41795,Access to justice ,0.882064364
SWE,Sweden,41796,Access to justice for men ,0.848717304
SWE,Sweden,41797,Access to justice for women ,0.912551975
SWE,Sweden,41798,Barriers to parties ,0.842105263
SWE,Sweden,41799,Basic welfare ,0.889310886
SWE,Sweden,41814,Bureaucratic quality ,1
SWE,Sweden,41825,Checks on government ,0.883792776
SWE,Sweden,41826,Civil liberties ,0.870442359
SWE,Sweden,41827,Civil society participation ,0.833403042
SWE,Sweden,41828,Clean Elections ,0.901332535
SWE,Sweden,41841,Competition ,1
SWE,Sweden,41842,Competitiveness of executive recruitment ,1
SWE,Sweden,41843,Competitiveness of participation ,1
SWE,Sweden,41844,Compliance with High Court ,0.947368421
SWE,Sweden,41845,Compliance with judiciary ,0.947368421
SWE,Sweden,41854,Corruption ,0.916666667
SWE,Sweden,41855,Critical Print / broadcast media ,0.85569547
SWE,Sweden,41856,CSO  participatory environment ,0.676927959
SWE,Sweden,41857,CSO entry and exit ,0.859610275
SWE,Sweden,41858,CSO participatory environment ,0.865047829
SWE,Sweden,41859,CSO repression ,0.862830613
SWE,Sweden,41860,CSO women s participation ,0.789473684
SWE,Sweden,41865,Direct  Democracy ,0.035851472
SWE,Sweden,41866,Direct democracy ,0.035851472
SWE,Sweden,41867,Educational equality ,0.684210526
SWE,Sweden,41868,Effective parliament ,0.870522904
SWE,Sweden,41869,Elected executive index ,1
SWE,Sweden,41870,Elected Government ,1
SWE,Sweden,41871,Election free and fair ,0.888765295
SWE,Sweden,41872,Election government intimidation ,0.803929431
SWE,Sweden,41873,Election other voting irregularities ,0.704684976
SWE,Sweden,41874,Election voter registry ,0.89442901
SWE,Sweden,41875,Election women in the cabinet ,1
SWE,Sweden,41876,Elections multiparty ,0.85
SWE,Sweden,41877,Electoral,1
SWE,Sweden,41878,Electoral participation ,0.8208
SWE,Sweden,41879,EMB autonomy ,0.919504644
SWE,Sweden,41880,EMB capacity ,0.839092548
SWE,Sweden,41881,Engaged society ,0.853092405
SWE,Sweden,41882,Executive bribery and corrupt exchanges ,1
SWE,Sweden,41883,Executive constraints ,1
SWE,Sweden,41884,Executive embezzlement and theft ,0.947368421
SWE,Sweden,41885,Executive oversight ,1
SWE,Sweden,41886,Executive respects constitution ,0.894736842
SWE,Sweden,41895,Fair trial ,1
SWE,Sweden,41896,Female vs. male mean years of schooling ,1
SWE,Sweden,41913,Free Political Parties ,0.763677522
SWE,Sweden,41914,Freedom from forced labour for men ,1
SWE,Sweden,41915,Freedom from forced labour for women ,1
SWE,Sweden,41916,Freedom from political killings ,1
SWE,Sweden,41917,Freedom from torture ,0.947368421
SWE,Sweden,41918,Freedom of academic and cultural expression ,0.873220153
SWE,Sweden,41919,Freedom of assembly and association ,1
SWE,Sweden,41920,Freedom of association and assembly ,0.909253123
SWE,Sweden,41921,Freedom of discussion for men ,0.672758126
SWE,Sweden,41922,Freedom of discussion for women ,0.745095252
SWE,Sweden,41923,Freedom of domestic movement for men ,0.816742375
SWE,Sweden,41924,Freedom of domestic movement for women ,0.803477608
SWE,Sweden,41925,Freedom of expression ,0.818881957
SWE,Sweden,41926,Freedom of foreign movement ,0.823899371
SWE,Sweden,41927,Freedom of movement ,0.843728507
SWE,Sweden,41928,Freedom of movement and residence ,1
SWE,Sweden,41929,Freedom of opinion and expression ,1
SWE,Sweden,41930,Freedom of religion ,0.899392006
SWE,Sweden,41931,"Freedom of thought, conscience and religion ",1
SWE,Sweden,41932,Fundamental rights ,0.89082251
SWE,Sweden,41933,Gender equality ,0.91797852
SWE,Sweden,41938,Harassment of journalists ,0.768697865
SWE,Sweden,41939,Health equality ,0.789473684
SWE,Sweden,41940,High Court independence ,1
SWE,Sweden,41943,Human rights protection scores ,1
SWE,Sweden,41944,Impartial administration ,0.914053455
SWE,Sweden,41945,Inclusive  Suffrage ,0.96480967
SWE,Sweden,41946,Inclusive suffrage ,1
SWE,Sweden,41949,Infant mortality rate ,1
SWE,Sweden,41950,Internal conflict ,0.722222222
SWE,Sweden,41951,Judicial accountability ,0.785257839
SWE,Sweden,41952,Judicial corruption decision ,0.891012547
SWE,Sweden,41953,Judicial independence ,0.859388852
SWE,Sweden,41954,Kilocalories per person per day ,0.789473684
SWE,Sweden,41955,Law  and order ,0.923611111
SWE,Sweden,41956,Legislature investigates in practice ,0.95
SWE,Sweden,41957,Legislature opposition parties ,0.95
SWE,Sweden,41958,Legislature questions officials in practice ,0.95
SWE,Sweden,41977,Life expectancy ,1
SWE,Sweden,41979,Local  Democracy ,0.84806733
SWE,Sweden,41980,Local government index ,0.998996991
SWE,Sweden,41981,Lower chamber female legislators ,1
SWE,Sweden,41982,Lower court independence ,0.947368421
SWE,Sweden,41983,Mean years of schooling ,1
SWE,Sweden,41984,Media bias ,0.799644663
SWE,Sweden,41985,Media corrupt ,0.892539563
SWE,Sweden,41986,Media freedom ,1
SWE,Sweden,41987,Media integrity ,0.854351687
SWE,Sweden,41988,Media self-censorship ,0.802888308
SWE,Sweden,41989,Multiparty elections ,1
SWE,Sweden,42006,Openness of executive recruitment ,1
SWE,Sweden,42007,Opposition parties  autonomy ,0.894736842
SWE,Sweden,42008,Party ban ,0.894736842
SWE,Sweden,42019,Personal integrity and security ,0.876254932
SWE,Sweden,42024,Power distributed by gender ,1
SWE,Sweden,42025,Power distributed by social group ,0.894736842
SWE,Sweden,42026,Power distributed by socio-economic position ,0.789473684
SWE,Sweden,42031,Predictable enforcement ,0.877548067
SWE,Sweden,42032,Print / broadcast media perspectives ,0.814071952
SWE,Sweden,42033,Print/broadcast censorship effort ,0.901292776
SWE,Sweden,42048,Public sector corrupt exchanges ,1
SWE,Sweden,42049,Public sector theft ,0.947368421
SWE,Sweden,42054,Religious  Tensions / Ethnic Tensions ,1
SWE,Sweden,42055,Religious organization repression ,0.867684842
SWE,Sweden,42056,Representation of disadvantaged social groups ,0.578947368
SWE,Sweden,42057,Representative government ,0.83514937
SWE,Sweden,42084,Rigorous and impartial public administration ,0.947368421
SWE,Sweden,42087,Social class equality in respect for civil liberties ,1
SWE,Sweden,42088,Social group equality ,0.812547854
SWE,Sweden,42089,Social group equality in respect for civil liberties ,0.947368421
SWE,Sweden,42090,Social rights and equality ,0.88081408
SWE,Sweden,42171,Subnational elections free and fair ,0.848918803
SWE,Sweden,42250,Transparent laws with predictable enforcement ,1
SWZ,Swaziland,41794,Absence of corruption (Global States of Democracy),0.314706975
SWZ,Swaziland,41795,Access to justice ,0.645015699
SWZ,Swaziland,41796,Access to justice for men ,0.704602616
SWZ,Swaziland,41797,Access to justice for women ,0.593295218
SWZ,Swaziland,41798,Barriers to parties ,0.052631579
SWZ,Swaziland,41799,Basic welfare ,0.437899896
SWZ,Swaziland,41825,Checks on government ,0.381178707
SWZ,Swaziland,41826,Civil liberties ,0.4690109
SWZ,Swaziland,41827,Civil society participation ,0.434604036
SWZ,Swaziland,41828,Clean Elections ,0.444187182
SWZ,Swaziland,41841,Competition ,0
SWZ,Swaziland,41842,Competitiveness of executive recruitment ,0
SWZ,Swaziland,41843,Competitiveness of participation ,0.2
SWZ,Swaziland,41844,Compliance with High Court ,0.421052632
SWZ,Swaziland,41845,Compliance with judiciary ,0.578947368
SWZ,Swaziland,41855,Critical Print / broadcast media ,0.369952236
SWZ,Swaziland,41856,CSO  participatory environment ,0.438432244
SWZ,Swaziland,41857,CSO entry and exit ,0.309123118
SWZ,Swaziland,41858,CSO participatory environment ,0.45209713
SWZ,Swaziland,41859,CSO repression ,0.362127181
SWZ,Swaziland,41860,CSO women s participation ,0.263157895
SWZ,Swaziland,41865,Direct  Democracy ,0.011096884
SWZ,Swaziland,41866,Direct democracy ,0.016645327
SWZ,Swaziland,41867,Educational equality ,0.263157895
SWZ,Swaziland,41868,Effective parliament ,0.467213382
SWZ,Swaziland,41869,Elected executive index ,0
SWZ,Swaziland,41870,Elected Government ,0.33535252
SWZ,Swaziland,41871,Election free and fair ,0.416494518
SWZ,Swaziland,41872,Election government intimidation ,0.541299118
SWZ,Swaziland,41873,Election other voting irregularities ,0.429725363
SWZ,Swaziland,41874,Election voter registry ,0.660622898
SWZ,Swaziland,41875,Election women in the cabinet ,0.176470588
SWZ,Swaziland,41876,Elections multiparty ,0.05
SWZ,Swaziland,41877,Electoral,0.666666667
SWZ,Swaziland,41878,Electoral participation ,
SWZ,Swaziland,41879,EMB autonomy ,0.263622291
SWZ,Swaziland,41880,EMB capacity ,0.481520433
SWZ,Swaziland,41881,Engaged society ,0.411341266
SWZ,Swaziland,41882,Executive bribery and corrupt exchanges ,0.473684211
SWZ,Swaziland,41883,Executive constraints ,0.166666667
SWZ,Swaziland,41884,Executive embezzlement and theft ,0.473684211
SWZ,Swaziland,41885,Executive oversight ,0.25
SWZ,Swaziland,41886,Executive respects constitution ,0.105263158
SWZ,Swaziland,41895,Fair trial ,0.333333333
SWZ,Swaziland,41896,Female vs. male mean years of schooling ,0.684210526
SWZ,Swaziland,41913,Free Political Parties ,0.154732551
SWZ,Swaziland,41914,Freedom from forced labour for men ,0.052631579
SWZ,Swaziland,41915,Freedom from forced labour for women ,0.052631579
SWZ,Swaziland,41916,Freedom from political killings ,0.631578947
SWZ,Swaziland,41917,Freedom from torture ,0.631578947
SWZ,Swaziland,41918,Freedom of academic and cultural expression ,0.529709748
SWZ,Swaziland,41919,Freedom of assembly and association ,0.333333333
SWZ,Swaziland,41920,Freedom of association and assembly ,0.329390772
SWZ,Swaziland,41921,Freedom of discussion for men ,0.496279859
SWZ,Swaziland,41922,Freedom of discussion for women ,0.535115155
SWZ,Swaziland,41923,Freedom of domestic movement for men ,0.876443868
SWZ,Swaziland,41924,Freedom of domestic movement for women ,0.572554416
SWZ,Swaziland,41925,Freedom of expression ,0.444419734
SWZ,Swaziland,41926,Freedom of foreign movement ,0.527463312
SWZ,Swaziland,41927,Freedom of movement ,0.704760181
SWZ,Swaziland,41928,Freedom of movement and residence ,0.666666667
SWZ,Swaziland,41929,Freedom of opinion and expression ,0.333333333
SWZ,Swaziland,41930,Freedom of religion ,0.542162831
SWZ,Swaziland,41931,"Freedom of thought, conscience and religion ",0.666666667
SWZ,Swaziland,41932,Fundamental rights ,0.530250647
SWZ,Swaziland,41933,Gender equality ,0.380294761
SWZ,Swaziland,41938,Harassment of journalists ,0.311324756
SWZ,Swaziland,41939,Health equality ,0.368421053
SWZ,Swaziland,41940,High Court independence ,0.263157895
SWZ,Swaziland,41943,Human rights protection scores ,0.75
SWZ,Swaziland,41944,Impartial administration ,0.402940958
SWZ,Swaziland,41945,Inclusive  Suffrage ,0.886874299
SWZ,Swaziland,41946,Inclusive suffrage ,1
SWZ,Swaziland,41949,Infant mortality rate ,0.421052632
SWZ,Swaziland,41951,Judicial accountability ,0.662505573
SWZ,Swaziland,41952,Judicial corruption decision ,0.655383718
SWZ,Swaziland,41953,Judicial independence ,0.35425552
SWZ,Swaziland,41954,Kilocalories per person per day ,0.315789474
SWZ,Swaziland,41956,Legislature investigates in practice ,0.55
SWZ,Swaziland,41957,Legislature opposition parties ,0.35
SWZ,Swaziland,41958,Legislature questions officials in practice ,0.65
SWZ,Swaziland,41977,Life expectancy ,0.263157895
SWZ,Swaziland,41978,Literacy,0.473684211
SWZ,Swaziland,41979,Local  Democracy ,0.513486902
SWZ,Swaziland,41980,Local government index ,0.720160481
SWZ,Swaziland,41981,Lower chamber female legislators ,0.315789474
SWZ,Swaziland,41982,Lower court independence ,0.210526316
SWZ,Swaziland,41983,Mean years of schooling ,0.631578947
SWZ,Swaziland,41984,Media bias ,0.348093481
SWZ,Swaziland,41985,Media corrupt ,0.522532027
SWZ,Swaziland,41986,Media freedom ,0
SWZ,Swaziland,41987,Media integrity ,0.346054301
SWZ,Swaziland,41988,Media self-censorship ,0.331694577
SWZ,Swaziland,41989,Multiparty elections ,0
SWZ,Swaziland,42006,Openness of executive recruitment ,0
SWZ,Swaziland,42007,Opposition parties  autonomy ,0.157894737
SWZ,Swaziland,42008,Party ban ,0.157894737
SWZ,Swaziland,42019,Personal integrity and security ,0.500747438
SWZ,Swaziland,42024,Power distributed by gender ,0.263157895
SWZ,Swaziland,42025,Power distributed by social group ,0
SWZ,Swaziland,42026,Power distributed by socio-economic position ,0.526315789
SWZ,Swaziland,42031,Predictable enforcement ,0.44938046
SWZ,Swaziland,42032,Print / broadcast media perspectives ,0.313435212
SWZ,Swaziland,42033,Print/broadcast censorship effort ,0.300076046
SWZ,Swaziland,42048,Public sector corrupt exchanges ,0.157894737
SWZ,Swaziland,42049,Public sector theft ,0.210526316
SWZ,Swaziland,42055,Religious organization repression ,0.680987725
SWZ,Swaziland,42056,Representation of disadvantaged social groups ,0.210526316
SWZ,Swaziland,42057,Representative government ,0.260514783
SWZ,Swaziland,42084,Rigorous and impartial public administration ,0.578947368
SWZ,Swaziland,42087,Social class equality in respect for civil liberties ,0.157894737
SWZ,Swaziland,42088,Social group equality ,0.35108531
SWZ,Swaziland,42089,Social group equality in respect for civil liberties ,0.789473684
SWZ,Swaziland,42090,Social rights and equality ,0.310783418
SWZ,Swaziland,42171,Subnational elections free and fair ,0.713017328
SWZ,Swaziland,42250,Transparent laws with predictable enforcement ,0.526315789
SYR,Syrian Arab Republic,41794,Absence of corruption (Global States of Democracy),0.215268988
SYR,Syrian Arab Republic,41795,Access to justice ,0.20133438
SYR,Syrian Arab Republic,41796,Access to justice for men ,0.230508048
SYR,Syrian Arab Republic,41797,Access to justice for women ,0.202442827
SYR,Syrian Arab Republic,41798,Barriers to parties ,0.210526316
SYR,Syrian Arab Republic,41799,Basic welfare ,0.605215047
SYR,Syrian Arab Republic,41814,Bureaucratic quality ,0.375
SYR,Syrian Arab Republic,41825,Checks on government ,0.214591255
SYR,Syrian Arab Republic,41826,Civil liberties ,0.229887351
SYR,Syrian Arab Republic,41827,Civil society participation ,0.150486615
SYR,Syrian Arab Republic,41828,Clean Elections ,0
SYR,Syrian Arab Republic,41841,Competition ,0
SYR,Syrian Arab Republic,41842,Competitiveness of executive recruitment ,0
SYR,Syrian Arab Republic,41843,Competitiveness of participation ,0.2
SYR,Syrian Arab Republic,41844,Compliance with High Court ,0.052631579
SYR,Syrian Arab Republic,41845,Compliance with judiciary ,0
SYR,Syrian Arab Republic,41854,Corruption ,0.166666667
SYR,Syrian Arab Republic,41855,Critical Print / broadcast media ,0.190331452
SYR,Syrian Arab Republic,41856,CSO  participatory environment ,0.070453824
SYR,Syrian Arab Republic,41857,CSO entry and exit ,0.129317981
SYR,Syrian Arab Republic,41858,CSO participatory environment ,0.241059603
SYR,Syrian Arab Republic,41859,CSO repression ,0.379712999
SYR,Syrian Arab Republic,41860,CSO women s participation ,0.421052632
SYR,Syrian Arab Republic,41865,Direct  Democracy ,0.150234742
SYR,Syrian Arab Republic,41866,Direct democracy ,0.225352113
SYR,Syrian Arab Republic,41867,Educational equality ,0
SYR,Syrian Arab Republic,41868,Effective parliament ,0.328365162
SYR,Syrian Arab Republic,41869,Elected executive index ,1
SYR,Syrian Arab Republic,41870,Elected Government ,0.649970764
SYR,Syrian Arab Republic,41871,Election free and fair ,0
SYR,Syrian Arab Republic,41872,Election government intimidation ,0
SYR,Syrian Arab Republic,41873,Election other voting irregularities ,0
SYR,Syrian Arab Republic,41874,Election voter registry ,0
SYR,Syrian Arab Republic,41875,Election women in the cabinet ,0.411764706
SYR,Syrian Arab Republic,41876,Elections multiparty ,0
SYR,Syrian Arab Republic,41877,Electoral,0.666666667
SYR,Syrian Arab Republic,41878,Electoral participation ,0
SYR,Syrian Arab Republic,41879,EMB autonomy ,0
SYR,Syrian Arab Republic,41880,EMB capacity ,0
SYR,Syrian Arab Republic,41881,Engaged society ,0.236668136
SYR,Syrian Arab Republic,41882,Executive bribery and corrupt exchanges ,0.157894737
SYR,Syrian Arab Republic,41883,Executive constraints ,0
SYR,Syrian Arab Republic,41884,Executive embezzlement and theft ,0.157894737
SYR,Syrian Arab Republic,41885,Executive oversight ,0.2
SYR,Syrian Arab Republic,41886,Executive respects constitution ,0.210526316
SYR,Syrian Arab Republic,41895,Fair trial ,0
SYR,Syrian Arab Republic,41896,Female vs. male mean years of schooling ,0.368421053
SYR,Syrian Arab Republic,41913,Free Political Parties ,0.227518013
SYR,Syrian Arab Republic,41914,Freedom from forced labour for men ,0.421052632
SYR,Syrian Arab Republic,41915,Freedom from forced labour for women ,0.578947368
SYR,Syrian Arab Republic,41916,Freedom from political killings ,0
SYR,Syrian Arab Republic,41917,Freedom from torture ,0
SYR,Syrian Arab Republic,41918,Freedom of academic and cultural expression ,0.262185104
SYR,Syrian Arab Republic,41919,Freedom of assembly and association ,0
SYR,Syrian Arab Republic,41920,Freedom of association and assembly ,0.189140964
SYR,Syrian Arab Republic,41921,Freedom of discussion for men ,0.260148806
SYR,Syrian Arab Republic,41922,Freedom of discussion for women ,0.244668752
SYR,Syrian Arab Republic,41923,Freedom of domestic movement for men ,0.430629461
