"International Category ID","International Category Name","International Sector Code","International Sector Name","Transaction Type ID","Transaction Type Name","Fiscal Year","current_amount","constant_amount"
7,Other,430,Other Multisector,19,Initial Allocations,2009,446828000,526732462
7,Other,430,Other Multisector,19,Initial Allocations,2010,724993000,847357235
7,Other,430,Other Multisector,19,Initial Allocations,2011,613794000,703355139
7,Other,430,Other Multisector,19,Initial Allocations,2012,589623000,663090025
7,Other,430,Other Multisector,19,Initial Allocations,2013,523110000,577660554
7,Other,430,Other Multisector,19,Initial Allocations,2014,464694000,503463269
7,Other,430,Other Multisector,19,Initial Allocations,2015,2129968000,2281297156
7,Other,430,Other Multisector,19,Initial Allocations,2016,2220617000,2357505782
7,Other,430,Other Multisector,19,Initial Allocations,2017,2028596000,2116092255
7,Other,430,Other Multisector,19,Initial Allocations,2018,2518605422,2567461619
7,Other,430,Other Multisector,19,Initial Allocations,2019,2199120000,2199120000
7,Other,510,General Budget Support,2,Obligations,2001,922878000,1299935620
7,Other,510,General Budget Support,2,Obligations,2002,350919195,486493745
7,Other,510,General Budget Support,2,Obligations,2003,318010000,432970999
7,Other,510,General Budget Support,2,Obligations,2004,317733330,422467371
7,Other,510,General Budget Support,2,Obligations,2005,333887178,430804867
7,Other,510,General Budget Support,2,Obligations,2006,44949771,56198456
7,Other,510,General Budget Support,2,Obligations,2007,90639782,110317637
7,Other,510,General Budget Support,2,Obligations,2008,178479790,212828304
7,Other,510,General Budget Support,2,Obligations,2009,401269388,473026787
7,Other,510,General Budget Support,2,Obligations,2010,336229748,392978565
7,Other,510,General Budget Support,2,Obligations,2011,475162272,544495100
7,Other,510,General Budget Support,2,Obligations,2012,365477477,411015970
7,Other,510,General Budget Support,2,Obligations,2013,743118960,820612316
7,Other,510,General Budget Support,2,Obligations,2014,258432073,279992974
7,Other,510,General Budget Support,2,Obligations,2015,532283305,570100764
7,Other,510,General Budget Support,2,Obligations,2016,352992999,374753068
7,Other,510,General Budget Support,2,Obligations,2017,105679044,110237129
7,Other,510,General Budget Support,2,Obligations,2018,220309902,224583498
7,Other,510,General Budget Support,2,Obligations,2019,160548666,160548666
7,Other,510,General Budget Support,2,Obligations,2020,173530123,170170890
7,Other,510,General Budget Support,2,Obligations,2021,178327707,171451946
7,Other,510,General Budget Support,3,Disbursements,2001,922878000,1299935620
7,Other,510,General Budget Support,3,Disbursements,2002,151010867,209352589
7,Other,510,General Budget Support,3,Disbursements,2003,517918328,705146430
7,Other,510,General Budget Support,3,Disbursements,2004,317733330,422467371
7,Other,510,General Budget Support,3,Disbursements,2005,333887178,430804867
7,Other,510,General Budget Support,3,Disbursements,2006,44949771,56198456
7,Other,510,General Budget Support,3,Disbursements,2007,90639782,110317637
7,Other,510,General Budget Support,3,Disbursements,2008,178479790,212828304
7,Other,510,General Budget Support,3,Disbursements,2009,401269388,473026787
7,Other,510,General Budget Support,3,Disbursements,2010,229969565,268783799
7,Other,510,General Budget Support,3,Disbursements,2011,383726252,439717284
7,Other,510,General Budget Support,3,Disbursements,2012,364347257,409744927
7,Other,510,General Budget Support,3,Disbursements,2013,732880092,809305726
7,Other,510,General Budget Support,3,Disbursements,2014,248103474,268802667
7,Other,510,General Budget Support,3,Disbursements,2015,530737724,568445377
7,Other,510,General Budget Support,3,Disbursements,2016,335943598,356652667
7,Other,510,General Budget Support,3,Disbursements,2017,80057888,83510899
7,Other,510,General Budget Support,3,Disbursements,2018,148847906,151735278
7,Other,510,General Budget Support,3,Disbursements,2019,71383691,71383691
7,Other,510,General Budget Support,3,Disbursements,2020,242758642,238059269
7,Other,510,General Budget Support,3,Disbursements,2021,82383919,79207451
7,Other,600,Action Relating To Debt,1,Appropriated and Planned,2020,15000000,14709627
7,Other,600,Action Relating To Debt,2,Obligations,2003,187351336,255079071
7,Other,600,Action Relating To Debt,2,Obligations,2004,200000000,265925751
7,Other,600,Action Relating To Debt,2,Obligations,2010,154882499,181023549
7,Other,600,Action Relating To Debt,3,Disbursements,2001,5000000,7042836
7,Other,600,Action Relating To Debt,3,Disbursements,2003,187351336,255079071
7,Other,600,Action Relating To Debt,3,Disbursements,2004,200000000,265925751
7,Other,600,Action Relating To Debt,3,Disbursements,2010,144451634,168832163
7,Other,600,Action Relating To Debt,18,President's Budget Requests,2021,78000000,74992562
7,Other,998,Unallocated/ Unspecified,1,Appropriated and Planned,2006,1277235340,1596863661
7,Other,998,Unallocated/ Unspecified,1,Appropriated and Planned,2007,1241868720,1511477882
7,Other,998,Unallocated/ Unspecified,1,Appropriated and Planned,2008,1277288635,1523103381
7,Other,998,Unallocated/ Unspecified,1,Appropriated and Planned,2009,1493869092,1761011720
7,Other,998,Unallocated/ Unspecified,1,Appropriated and Planned,2010,2255670000,2636381711
7,Other,998,Unallocated/ Unspecified,1,Appropriated and Planned,2011,1973561391,2261531629
7,Other,998,Unallocated/ Unspecified,1,Appropriated and Planned,2012,2649388064,2979501817
7,Other,998,Unallocated/ Unspecified,1,Appropriated and Planned,2013,2574000871,2842420836
7,Other,998,Unallocated/ Unspecified,1,Appropriated and Planned,2014,2640229000,2860502441
7,Other,998,Unallocated/ Unspecified,1,Appropriated and Planned,2015,2400897448,2571475495
7,Other,998,Unallocated/ Unspecified,1,Appropriated and Planned,2016,2280249910,2420814735
7,Other,998,Unallocated/ Unspecified,1,Appropriated and Planned,2017,1770577148,1846944681
7,Other,998,Unallocated/ Unspecified,1,Appropriated and Planned,2018,1758553159,1792665775
7,Other,998,Unallocated/ Unspecified,1,Appropriated and Planned,2019,1515697159,1515697159
7,Other,998,Unallocated/ Unspecified,1,Appropriated and Planned,2020,1522205000,1492737829
7,Other,998,Unallocated/ Unspecified,2,Obligations,2001,1141465983,1607831468
7,Other,998,Unallocated/ Unspecified,2,Obligations,2002,1171589113,1624222284
7,Other,998,Unallocated/ Unspecified,2,Obligations,2003,234932418,319860771
7,Other,998,Unallocated/ Unspecified,2,Obligations,2004,2417587453,3214493792
7,Other,998,Unallocated/ Unspecified,2,Obligations,2005,1310831433,1691327480
7,Other,998,Unallocated/ Unspecified,2,Obligations,2006,1271712224,1589958389
7,Other,998,Unallocated/ Unspecified,2,Obligations,2007,1691145754,2058292760
7,Other,998,Unallocated/ Unspecified,2,Obligations,2008,1024801060,1222024465
7,Other,998,Unallocated/ Unspecified,2,Obligations,2009,1574116869,1855609882
7,Other,998,Unallocated/ Unspecified,2,Obligations,2010,1855628533,2168821282
7,Other,998,Unallocated/ Unspecified,2,Obligations,2011,1754659902,2010689343
7,Other,998,Unallocated/ Unspecified,2,Obligations,2012,2448124293,2753160575
7,Other,998,Unallocated/ Unspecified,2,Obligations,2013,2118951228,2339918042
7,Other,998,Unallocated/ Unspecified,2,Obligations,2014,2347953173,2543842133
7,Other,998,Unallocated/ Unspecified,2,Obligations,2015,2166487178,2320410932
7,Other,998,Unallocated/ Unspecified,2,Obligations,2016,1979016934,2101012411
7,Other,998,Unallocated/ Unspecified,2,Obligations,2017,1776528482,1853152704
7,Other,998,Unallocated/ Unspecified,2,Obligations,2018,1527190474,1556815098
7,Other,998,Unallocated/ Unspecified,2,Obligations,2019,1520252444,1520252444
7,Other,998,Unallocated/ Unspecified,2,Obligations,2020,1683432801,1650844544
7,Other,998,Unallocated/ Unspecified,2,Obligations,2021,1534713977,1475540173
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2001,1141465983,1607831468
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2002,1171589113,1624222284
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2003,234932418,319860771
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2004,2417296203,3214106538
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2005,1264200802,1631161336
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2006,1142423472,1428315099
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2007,1528264740,1860050336
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2008,1236993525,1475053440
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2009,1639395901,1932562512
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2010,1846764044,2158460663
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2011,1761732056,2018793424
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2012,2550936561,2868783259
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2013,2128015768,2349927843
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2014,2381575562,2580269629
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2015,2143988747,2296314042
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2016,1941758198,2061456872
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2017,1766149865,1842326435
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2018,1526362121,1555970672
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2019,1518232828,1518232828
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2020,1700387046,1667470583
7,Other,998,Unallocated/ Unspecified,3,Disbursements,2021,1552669678,1492803558
7,Other,998,Unallocated/ Unspecified,18,President's Budget Requests,2015,2565504159,2747777121
7,Other,998,Unallocated/ Unspecified,18,President's Budget Requests,2016,2811846331,2985181142
7,Other,998,Unallocated/ Unspecified,18,President's Budget Requests,2017,2285021148,2383577389
7,Other,998,Unallocated/ Unspecified,18,President's Budget Requests,2018,1480498000,1509216870
7,Other,998,Unallocated/ Unspecified,18,President's Budget Requests,2019,1416422159,1416422159
7,Other,998,Unallocated/ Unspecified,18,President's Budget Requests,2020,1522205000,1492737830
7,Other,998,Unallocated/ Unspecified,18,President's Budget Requests,2021,1481243752,1424131592
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2001,1471301703,2072427160
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2002,729591781,1011463175
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2003,1023693062,1393759355
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2004,961992411,1279092770
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2005,613318932,791347484
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2006,725782090,907409184
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2007,516578331,628727283
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2008,556462422,663553851
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2009,608874485,717757063
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2010,592146455,692088842
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2011,649178309,743902484
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2012,590180769,663717276
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2013,454602729,502009246
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2014,380261868,411986984
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2015,781939073,837493972
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2016,524135485,556445515
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2017,445193164,464394970
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2018,671326601,684349090
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2019,519187178,519187178
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2020,425346082,417112135
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,2,Obligations,2021,947458279,910927235
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2001,614256839,865222002
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2002,605580080,839540653
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2003,988840147,1346307067
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2004,956333686,1271568758
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2005,630266892,813214944
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2006,693280982,866774655
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2007,520083093,632992934
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2008,544211129,648944769
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2009,558043874,657836616
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2010,560534463,655141361
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2011,643868534,737817959
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2012,578115468,650148659
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2013,416895826,460370176
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2014,415544089,450212791
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2015,706555189,756754255
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2016,530883448,563609456
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2017,668536817,697371778
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2018,583340985,594656711
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2019,493941994,493941994
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2020,451037632,442306314
8,Commodity Assistance,520,Developmental Food Aid/Food Security Assistance,3,Disbursements,2021,463039686,445186316
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2001,203844810,287129101
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2002,307676134,426544107
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2003,193278936,263149509
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2004,103267349,137307237
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2005,130195042,167986860
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2006,66618496,83289782
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2007,196862787,239601610
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2008,4429435,5281880
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2009,-1000305,-1179186
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2010,1593877,1862892
8,Commodity Assistance,530,Other Commodity Assistance,2,Obligations,2011,-5566,-6377
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2001,235945802,332345505
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2002,259510258,359769762
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2003,198971695,270900205
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2004,172001557,228698218
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2005,102657138,132455494
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2006,83380237,104246155
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2007,131660735,160244221
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2008,110928077,132276229
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2009,42291902,49854791
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2010,2631131,3075210
8,Commodity Assistance,530,Other Commodity Assistance,3,Disbursements,2011,29,33
9,Humanitarian,720,Emergency Response,1,Appropriated and Planned,2006,2294887000,2869182792
9,Humanitarian,720,Emergency Response,1,Appropriated and Planned,2007,2963713000,3607133811
9,Humanitarian,720,Emergency Response,1,Appropriated and Planned,2008,2373543000,2830332369
9,Humanitarian,720,Emergency Response,1,Appropriated and Planned,2009,4658858000,5491982923
9,Humanitarian,720,Emergency Response,1,Appropriated and Planned,2010,4846033000,5663945865
9,Humanitarian,720,Emergency Response,1,Appropriated and Planned,2011,3615898000,4143508142
9,Humanitarian,720,Emergency Response,1,Appropriated and Planned,2012,4135704000,4651012720
9,Humanitarian,720,Emergency Response,1,Appropriated and Planned,2013,5523825000,6099856239
9,Humanitarian,720,Emergency Response,1,Appropriated and Planned,2014,5992623000,6492585574
9,Humanitarian,720,Emergency Response,1,Appropriated and Planned,2015,6048486000,6478216528
9,Humanitarian,720,Emergency Response,1,Appropriated and Planned,2016,7104262000,7542200552
9,Humanitarian,720,Emergency Response,1,Appropriated and Planned,2017,8879632000,9262623269
9,Humanitarian,720,Emergency Response,1,Appropriated and Planned,2018,8549271000,8715110739
9,Humanitarian,720,Emergency Response,1,Appropriated and Planned,2019,8865680000,8865680000
9,Humanitarian,720,Emergency Response,1,Appropriated and Planned,2020,8714855000,8546150970
9,Humanitarian,720,Emergency Response,2,Obligations,2001,1815686440,2557516268
9,Humanitarian,720,Emergency Response,2,Obligations,2002,2250919357,3120542286
9,Humanitarian,720,Emergency Response,2,Obligations,2003,3605215488,4908505263
9,Humanitarian,720,Emergency Response,2,Obligations,2004,2375552345,3158602718
9,Humanitarian,720,Emergency Response,2,Obligations,2005,3450853634,4452535574
9,Humanitarian,720,Emergency Response,2,Obligations,2006,3018941972,3774432669
9,Humanitarian,720,Emergency Response,2,Obligations,2007,2939820397,3578054155
9,Humanitarian,720,Emergency Response,2,Obligations,2008,4369719013,5210673316
9,Humanitarian,720,Emergency Response,2,Obligations,2009,4634761753,5463577615
9,Humanitarian,720,Emergency Response,2,Obligations,2010,5333873457,6234123982
9,Humanitarian,720,Emergency Response,2,Obligations,2011,4338107467,4971098122
9,Humanitarian,720,Emergency Response,2,Obligations,2012,4185598351,4707123935
9,Humanitarian,720,Emergency Response,2,Obligations,2013,4792943148,5292757116
9,Humanitarian,720,Emergency Response,2,Obligations,2014,6079697242,6586924436
9,Humanitarian,720,Emergency Response,2,Obligations,2015,6813186100,7297246767
9,Humanitarian,720,Emergency Response,2,Obligations,2016,6795624443,7214537155
9,Humanitarian,720,Emergency Response,2,Obligations,2017,8366627410,8727492006
9,Humanitarian,720,Emergency Response,2,Obligations,2018,8011642386,8167053101
9,Humanitarian,720,Emergency Response,2,Obligations,2019,9078937273,9078937273
9,Humanitarian,720,Emergency Response,2,Obligations,2020,9233327463,9054586732
9,Humanitarian,720,Emergency Response,2,Obligations,2021,3693081785,3550688041
9,Humanitarian,720,Emergency Response,3,Disbursements,2001,1412107670,1989048478
9,Humanitarian,720,Emergency Response,3,Disbursements,2002,2462247685,3413515431
9,Humanitarian,720,Emergency Response,3,Disbursements,2003,3385979879,4610015723
9,Humanitarian,720,Emergency Response,3,Disbursements,2004,2369592836,3150678734
9,Humanitarian,720,Emergency Response,3,Disbursements,2005,3472636126,4480640860
9,Humanitarian,720,Emergency Response,3,Disbursements,2006,3132541411,3916460388
9,Humanitarian,720,Emergency Response,3,Disbursements,2007,2970549996,3615455101
9,Humanitarian,720,Emergency Response,3,Disbursements,2008,3946843533,4706415221
9,Humanitarian,720,Emergency Response,3,Disbursements,2009,4364864647,5145415885
9,Humanitarian,720,Emergency Response,3,Disbursements,2010,4552072466,5320370659
9,Humanitarian,720,Emergency Response,3,Disbursements,2011,4578155805,5246172853
9,Humanitarian,720,Emergency Response,3,Disbursements,2012,3979160237,4474963602
9,Humanitarian,720,Emergency Response,3,Disbursements,2013,4213554899,4652949514
9,Humanitarian,720,Emergency Response,3,Disbursements,2014,5737828922,6216534108
9,Humanitarian,720,Emergency Response,3,Disbursements,2015,6504786970,6966936587
9,Humanitarian,720,Emergency Response,3,Disbursements,2016,6260146907,6646050372
9,Humanitarian,720,Emergency Response,3,Disbursements,2017,6711225927,7000690702
9,Humanitarian,720,Emergency Response,3,Disbursements,2018,7399713139,7543253605
9,Humanitarian,720,Emergency Response,3,Disbursements,2019,8189570566,8189570566
9,Humanitarian,720,Emergency Response,3,Disbursements,2020,8776180006,8606288758
9,Humanitarian,720,Emergency Response,3,Disbursements,2021,4956221313,4765124768
9,Humanitarian,720,Emergency Response,18,President's Budget Requests,2008,2053593000,2448807854
9,Humanitarian,720,Emergency Response,18,President's Budget Requests,2009,2995720000,3531432612
9,Humanitarian,720,Emergency Response,18,President's Budget Requests,2010,4224616000,4937646181
9,Humanitarian,720,Emergency Response,18,President's Budget Requests,2011,3860892000,4424250200
9,Humanitarian,720,Emergency Response,18,President's Budget Requests,2012,3821922000,4298133481
9,Humanitarian,720,Emergency Response,18,President's Budget Requests,2013,3645084000,4025197825
9,Humanitarian,720,Emergency Response,18,President's Budget Requests,2014,4306831000,4666148498
9,Humanitarian,720,Emergency Response,18,President's Budget Requests,2015,6146686000,6583393405
9,Humanitarian,720,Emergency Response,18,President's Budget Requests,2016,5352084000,5682010447
9,Humanitarian,720,Emergency Response,18,President's Budget Requests,2017,6224719000,6493200062
9,Humanitarian,720,Emergency Response,18,President's Budget Requests,2018,5113080000,5212264112
9,Humanitarian,720,Emergency Response,18,President's Budget Requests,2019,6196526000,6196526000
9,Humanitarian,720,Emergency Response,18,President's Budget Requests,2020,6326862000,6204385250
9,Humanitarian,720,Emergency Response,18,President's Budget Requests,2021,6261004000,6019599126
9,Humanitarian,720,Emergency Response,18,President's Budget Requests,2022,9869267000,9301858588
9,Humanitarian,720,Emergency Response,19,Initial Allocations,2008,2401226000,2863342974
9,Humanitarian,720,Emergency Response,19,Initial Allocations,2009,2210910000,2606278181
9,Humanitarian,720,Emergency Response,19,Initial Allocations,2010,3882410000,4537682693
9,Humanitarian,720,Emergency Response,19,Initial Allocations,2011,3645467000,4177391673
9,Humanitarian,720,Emergency Response,19,Initial Allocations,2012,3879809000,4363233201
9,Humanitarian,720,Emergency Response,19,Initial Allocations,2013,5181329000,5721644337
9,Humanitarian,720,Emergency Response,19,Initial Allocations,2014,5982900000,6482051387
9,Humanitarian,720,Emergency Response,19,Initial Allocations,2015,6361162000,6813107413
9,Humanitarian,720,Emergency Response,19,Initial Allocations,2016,7201666000,7645608970
9,Humanitarian,720,Emergency Response,19,Initial Allocations,2017,8932055000,9317307350
9,Humanitarian,720,Emergency Response,19,Initial Allocations,2018,8515063000,8680239168
9,Humanitarian,720,Emergency Response,19,Initial Allocations,2019,8830365000,8830365000
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2001,68389993,96331899
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2002,73104941,101348387
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2003,1109867764,1511086303
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2004,42551007,56577040
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2005,376331382,485569380
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2006,253606247,317071235
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2007,251253638,305800687
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2008,105973994,126368736
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2009,58797906,69312489
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2010,60985581,71278720
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2011,3616744,4144470
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2012,-913796,-1027656
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2013,2448260,2703570
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2014,3826172,4145387
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2015,23411,25074
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2016,5848361,6208881
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2017,105350,109894
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2018,-163088,-166252
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,2,Obligations,2021,-58260,-56014
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2001,253330641,356833209
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2002,161125739,223375253
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2003,98521190,134136720
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2004,425394144,565616284
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2005,201562228,260069848
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2006,209503789,261932139
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2007,251699588,306343451
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2008,212834461,253794534
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2009,128233812,151165346
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2010,91659220,107129450
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2011,85512902,97990429
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2012,22922,25780
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2013,1548806,1710315
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2014,6529360,7074100
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2015,860864,922026
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2016,5690342,6041122
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2017,96784,100958
9,Humanitarian,730,Reconstruction Relief and Rehabilitation,3,Disbursements,2018,9009,9184
9,Humanitarian,740,Disaster Prevention and Preparedness,1,Appropriated and Planned,2006,87264000,109101829
9,Humanitarian,740,Disaster Prevention and Preparedness,1,Appropriated and Planned,2007,78226000,95208832
9,Humanitarian,740,Disaster Prevention and Preparedness,1,Appropriated and Planned,2008,78785000,93947207
9,Humanitarian,740,Disaster Prevention and Preparedness,1,Appropriated and Planned,2009,151107000,178128859
9,Humanitarian,740,Disaster Prevention and Preparedness,1,Appropriated and Planned,2010,81464000,95213486
9,Humanitarian,740,Disaster Prevention and Preparedness,1,Appropriated and Planned,2011,142811000,163649125
9,Humanitarian,740,Disaster Prevention and Preparedness,1,Appropriated and Planned,2012,104755000,117807472
9,Humanitarian,740,Disaster Prevention and Preparedness,1,Appropriated and Planned,2013,169820000,187529036
9,Humanitarian,740,Disaster Prevention and Preparedness,1,Appropriated and Planned,2014,175481000,190121322
9,Humanitarian,740,Disaster Prevention and Preparedness,1,Appropriated and Planned,2015,161928000,173432598
9,Humanitarian,740,Disaster Prevention and Preparedness,1,Appropriated and Planned,2016,319884000,339603084
9,Humanitarian,740,Disaster Prevention and Preparedness,1,Appropriated and Planned,2017,219617000,229089396
9,Humanitarian,740,Disaster Prevention and Preparedness,1,Appropriated and Planned,2018,427827000,436126037
9,Humanitarian,740,Disaster Prevention and Preparedness,1,Appropriated and Planned,2019,313251000,313251000
9,Humanitarian,740,Disaster Prevention and Preparedness,1,Appropriated and Planned,2020,493069000,483524065
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2001,331913,467522
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2002,387256,536868
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2003,542800,739022
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2004,5888229,7829157
9,Humanitarian,740,Disaster Prevention and Preparedness,2,Obligations,2005,5336795,6885912
