"Country Code","Country Name","Region ID","Region Name","Income Group Acronym","Income Group Name","Transaction Type ID","Transaction Type Name","Fiscal Year","current_amount","constant_amount"
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1993,8820200,14400696
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1994,5346100,8542519
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1995,2950400,4616054
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1996,5061000,7772225
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1997,3999000,6034181
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1998,1735000,2585716
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,1999,5266950,7749852
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2000,1705000,2458260
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2001,5851714,8242530
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2002,4427971,6138678
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2003,6276647,8545662
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2004,4152153,5520821
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2005,2674269,3450531
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2006,2709628,3387713
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2007,7658678,9321374
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2008,3490418,4162153
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2009,4863979,5733786
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2010,3958242,4626317
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2011,5004876,5735156
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2012,4319539,4857750
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2013,3265533,3606061
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2014,3816328,4134725
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2015,4319734,4626641
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2016,6067169,6441172
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2017,7070256,7375206
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2018,5871837,5985736
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2019,25151675,25151675
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2020,4351338,4267098
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,2,Obligations,2021,39456685,37935361
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2001,1829899,2577535
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2002,4365370,6051893
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2003,6531172,8892199
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2004,4174681,5550775
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2005,2264790,2922193
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2006,3016418,3771276
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2007,7590407,9238281
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2008,3031900,3615391
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2009,4162492,4906853
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2010,4156306,4857809
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2011,4295231,4921962
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2012,4236786,4764686
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2013,3378722,3731052
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2014,3578168,3876695
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2015,4194592,4492608
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2016,5238769,5561715
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2017,6500866,6781256
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2018,4857613,4951849
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2019,4145228,4145228
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2020,4986210,4889687
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,3,Disbursements,2021,9619930,9249016
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2008,220000,262339
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2009,220000,259342
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2010,270000,315571
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2011,550000,630253
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2012,140000,157444
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2013,120000,132514
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2014,120000,130012
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2015,200000,214210
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2016,200000,212329
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2017,300000,312939
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2018,300000,305819
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2019,300000,300000
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2020,300000,294193
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2021,300000,288433
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,18,President's Budget Requests,2022,300000,282752
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2008,96000,114475
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2009,130000,153247
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2010,235000,274663
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2011,140000,160428
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2012,140000,157444
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2013,155000,171164
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2014,200000,216686
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2015,200000,214210
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2016,200000,212329
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2017,300000,312939
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2018,300000,305819
TGO,Togo,5,Sub-Saharan Africa,LIC,Low Income Country,19,Initial Allocations,2019,1841000,1841000
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2006,9823000,12281208
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2007,5390000,6560167
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2008,7286000,8688193
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2009,15659000,18459234
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2010,18362000,21461138
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2011,14514000,16631796
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2012,13358000,15022407
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2013,10461000,11551885
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2014,9237827,10008535
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2015,6175000,6613718
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2016,5630000,5977058
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2017,7185000,7494899
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2018,9300000,9480401
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2019,11800000,11800000
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,1,Appropriated and Planned,2020,11100000,10885125
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1946,6200000,66722679
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1950,9700000,84301546
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1951,55595000,458709736
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1952,38796000,307686754
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1953,30791000,239803037
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1954,51299000,394872385
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1955,92798000,708971677
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1956,80096000,596529547
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1957,51654000,370945648
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1958,50299000,350689742
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1959,61394000,421512164
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1960,65704000,444856823
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1961,86332000,576880375
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1962,116207000,768743483
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1963,83351000,544979852
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1964,50193000,324035866
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1965,72444000,459765928
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1966,98266000,610552175
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1967,125540000,757009566
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1968,139111000,810591868
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1969,133814000,745724600
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1970,134930000,713745429
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1971,118887000,598479500
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1972,152949000,735070280
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1973,100987000,465069535
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1974,49641000,213403167
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1975,47093000,183509315
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1976,118919000,433224189
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1976tq,39401000,139340768
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1977,64643000,219629963
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1978,48664000,154903862
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1979,57738000,170068504
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1980,68165000,184674437
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1981,85289000,210388264
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1982,112611000,259725862
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1983,107343000,237213476
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1984,138049000,294535961
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1985,144095000,297501813
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1986,120445000,243225798
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1987,36921000,72921243
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1988,77736000,148727298
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1989,34463000,63369996
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1990,28909000,51279278
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1991,13260007,22711246
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1992,9987000,16688529
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1993,17940724,29291722
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1994,13196535,21086706
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1995,7993000,12505466
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1996,11500069,17660762
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1997,14335140,21630617
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1998,19199748,28613884
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,1999,12308715,18111189
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2000,23816152,34338003
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2001,35298538,49720358
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2002,34845397,48307607
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2003,33326989,45374735
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2004,19445216,25854914
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2005,53041083,68437358
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2006,51573287,64479509
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2007,49514177,60263685
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2008,54047034,64448401
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2009,69484255,81909846
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2010,84298391,98526262
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2011,73726236,84483929
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2012,76516287,86050212
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2013,86111890,95091742
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2014,77759512,84246963
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2015,63496423,68007692
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2016,70044637,74362504
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2017,75904648,79178526
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2018,59795437,60955357
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2019,78770290,78770290
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2020,76171811,74697260
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,2,Obligations,2021,17311426,16643949
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2001,33882668,47726008
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2002,31230895,43296676
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2003,38143692,51932680
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2004,19175692,25496547
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2005,35653870,46003143
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2006,43342720,54189240
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2007,49592026,60358441
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2008,41729824,49760746
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2009,39243281,46261001
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2010,54330359,63500238
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2011,60874216,69756615
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2012,60534002,68076532
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2013,74085672,81811415
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2014,55282245,59894423
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2015,51350896,54999241
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2016,60241711,63955277
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2017,73392074,76557591
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2018,50876658,51863576
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2019,63116888,63116888
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2020,61330107,60142854
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,3,Disbursements,2021,16955460,16301709
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,18,President's Budget Requests,2008,7540000,8991076
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,18,President's Budget Requests,2009,11100000,13084967
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,18,President's Budget Requests,2010,13901000,16247211
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,18,President's Budget Requests,2011,13501000,15470985
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,18,President's Budget Requests,2012,13151000,14789615
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,18,President's Budget Requests,2013,11275000,12450771
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,18,President's Budget Requests,2014,10125000,10969725
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,18,President's Budget Requests,2015,11220000,12017154
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,18,President's Budget Requests,2016,10420000,11062336
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,18,President's Budget Requests,2017,8170000,8522384
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,18,President's Budget Requests,2018,1870000,1906274
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,18,President's Budget Requests,2019,1870000,1870000
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,18,President's Budget Requests,2020,8400000,8237391
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,18,President's Budget Requests,2021,17150000,16488751
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,18,President's Budget Requests,2022,23300000,21960426
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,19,Initial Allocations,2008,6952000,8289914
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,19,Initial Allocations,2009,15600000,18389684
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,19,Initial Allocations,2010,16841000,19683424
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,19,Initial Allocations,2011,12800000,14667700
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,19,Initial Allocations,2012,12054000,13555929
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,19,Initial Allocations,2013,10461000,11551885
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,19,Initial Allocations,2014,9086000,9844042
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,19,Initial Allocations,2015,6220000,6661915
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,19,Initial Allocations,2016,5630000,5977058
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,19,Initial Allocations,2017,7170000,7479252
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,19,Initial Allocations,2018,9300000,9480401
THA,Thailand,1,East Asia and Oceania,UMIC,Upper Middle Income Country,19,Initial Allocations,2019,11800000,11800000
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,1990,46500,82482
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,1991,47175,80799
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,1992,59000,98590
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,1994,35520,56757
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,1995,63950,100053
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,1996,480500,737908
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,1997,30516,46046
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,1998,191710,285710
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,1999,110000,161855
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2000,100000,144179
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2001,80000,112685
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2002,80000,110907
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2003,600000,816902
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2004,85000,113018
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2005,86000,110963
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2006,336000,420084
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2007,331000,402860
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2008,113000,134747
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2009,520520,613600
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2010,391000,456994
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2011,420000,481283
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2012,414000,465584
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2013,415635,458977
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2014,606466,657062
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2015,746000,799002
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2016,1002850,1064668
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2017,820000,855368
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2018,680890,694098
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,2,Obligations,2019,564702,564702
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2001,80000,112685
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2002,80000,110907
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2003,1600000,2178403
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2004,1085000,1442647
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2005,86000,110963
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2006,94606,118281
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2007,583000,709569
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2008,113000,134747
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2009,408929,482054
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2010,391000,456994
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2011,420000,481283
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2012,414000,465584
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2013,415635,458977
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2014,606466,657062
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2015,746000,799002
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2016,1002850,1064668
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2017,820000,855368
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2018,680890,694098
TIB,China (Tibet),1,East Asia and Oceania,NULL,NULL,3,Disbursements,2019,564702,564702
TJK,Tajikistan,4,South and Central Asia,LIC,Low Income Country,1,Appropriated and Planned,2006,40403000,50513855
