country,state,county,lat,lng,type,measure,beds,population,year,source,source_url
US,PA,montgomery,41.203322,-77.194525,ACUTE,1000HAB,2.932781,818677,2017,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,montgomery,41.203322,-77.194525,ICU,1000HAB,0.262619,818677,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,montgomery,41.203322,-77.194525,OTHER,1000HAB,0.481264,818677,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,montgomery,41.203322,-77.194525,PSYCHIATRIC,1000HAB,0.958864,818677,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,montour,41.203322,-77.194525,ACUTE,1000HAB,22.07409,18302,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,montour,41.203322,-77.194525,ICU,1000HAB,2.294831,18302,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,montour,41.203322,-77.194525,OTHER,1000HAB,3.933996,18302,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,montour,41.203322,-77.194525,PSYCHIATRIC,1000HAB,9.834991,18302,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,northampton,41.203322,-77.194525,ACUTE,1000HAB,1.202894,300941,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,northampton,41.203322,-77.194525,ICU,1000HAB,0.212666,300941,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,northumberland,41.203322,-77.194525,ACUTE,1000HAB,1.859455,93038,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,northumberland,41.203322,-77.194525,ICU,1000HAB,0.06449,93038,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,perry,41.203322,-77.194525,ICU,1000HAB,0.0,45878,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,philadelphia,41.203322,-77.194525,ACUTE,1000HAB,3.982399,1569657,2017,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,philadelphia,41.203322,-77.194525,ICU,1000HAB,0.336379,1569657,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,philadelphia,41.203322,-77.194525,OTHER,1000HAB,0.841585,1569657,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,philadelphia,41.203322,-77.194525,PSYCHIATRIC,1000HAB,0.519222,1569657,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,pike,41.203322,-77.194525,ICU,1000HAB,0.0,55687,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,potter,41.203322,-77.194525,ACUTE,1000HAB,3.456356,17070,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,potter,41.203322,-77.194525,ICU,1000HAB,0.234329,17070,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,schuylkill,41.203322,-77.194525,ACUTE,1000HAB,2.501958,144287,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,schuylkill,41.203322,-77.194525,ICU,1000HAB,0.11089,144287,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,snyder,41.203322,-77.194525,ICU,1000HAB,0.0,40570,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,somerset,41.203322,-77.194525,ACUTE,1000HAB,2.962218,75619,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,somerset,41.203322,-77.194525,ICU,1000HAB,0.185139,75619,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,sullivan,41.203322,-77.194525,ICU,1000HAB,0.0,6192,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,susquehanna,41.203322,-77.194525,ACUTE,1000HAB,2.493048,41716,2017,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,susquehanna,41.203322,-77.194525,ICU,1000HAB,0.095886,41716,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,tioga,41.203322,-77.194525,ACUTE,1000HAB,1.997593,41550,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,tioga,41.203322,-77.194525,ICU,1000HAB,0.144404,41550,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,union,41.203322,-77.194525,ACUTE,1000HAB,2.818714,45056,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,union,41.203322,-77.194525,ICU,1000HAB,0.266335,45056,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,venango,41.203322,-77.194525,ACUTE,1000HAB,3.101362,52880,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,venango,41.203322,-77.194525,ICU,1000HAB,0.151286,52880,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,warren,41.203322,-77.194525,ACUTE,1000HAB,2.205973,40345,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,warren,41.203322,-77.194525,ICU,1000HAB,0.148717,40345,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,warren,41.203322,-77.194525,PSYCHIATRIC,1000HAB,4.709382,40345,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,washington,41.203322,-77.194525,ACUTE,1000HAB,2.898956,207661,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,washington,41.203322,-77.194525,ICU,1000HAB,0.240777,207661,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,wayne,41.203322,-77.194525,ACUTE,1000HAB,2.16819,51656,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,wayne,41.203322,-77.194525,ICU,1000HAB,0.154871,51656,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,wayne,41.203322,-77.194525,PSYCHIATRIC,1000HAB,1.742295,51656,2016,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,westmoreland,41.203322,-77.194525,ACUTE,1000HAB,1.83278,356835,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,westmoreland,41.203322,-77.194525,ICU,1000HAB,0.142923,356835,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,westmoreland,41.203322,-77.194525,PSYCHIATRIC,1000HAB,1.003265,356835,2016,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,wyoming,41.203322,-77.194525,ACUTE,1000HAB,1.729107,27760,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,wyoming,41.203322,-77.194525,ICU,1000HAB,0.216138,27760,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,york,41.203322,-77.194525,ACUTE,1000HAB,2.014852,442216,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,PA,york,41.203322,-77.194525,ICU,1000HAB,0.13568,442216,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,PA,york,41.203322,-77.194525,OTHER,1000HAB,0.20352,442216,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,RI,bristol,41.580095,-71.477429,ICU,1000HAB,0.0,49028,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,RI,kent,41.580095,-71.477429,ACUTE,1000HAB,2.188864,164012,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,RI,kent,41.580095,-71.477429,ICU,1000HAB,0.091457,164012,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,RI,newport,41.580095,-71.477429,ACUTE,1000HAB,1.550406,83204,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,RI,newport,41.580095,-71.477429,ICU,1000HAB,0.120187,83204,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,RI,providence,41.580095,-71.477429,ACUTE,1000HAB,3.530039,633704,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,RI,providence,41.580095,-71.477429,ICU,1000HAB,0.373992,633704,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,RI,providence,41.580095,-71.477429,OTHER,1000HAB,0.326651,633704,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,RI,providence,41.580095,-71.477429,PSYCHIATRIC,1000HAB,1.306604,633704,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,RI,washington,41.580095,-71.477429,ACUTE,1000HAB,1.783026,126190,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,RI,washington,41.580095,-71.477429,ICU,1000HAB,0.134717,126190,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,abbeville,33.836081,-81.163725,ACUTE,1000HAB,1.008553,24788,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,abbeville,33.836081,-81.163725,ICU,1000HAB,0.242053,24788,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,aiken,33.836081,-81.163725,ACUTE,1000HAB,1.478513,165707,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,aiken,33.836081,-81.163725,ICU,1000HAB,0.211216,165707,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,allendale,33.836081,-81.163725,ACUTE,1000HAB,2.659009,9402,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,allendale,33.836081,-81.163725,ICU,1000HAB,0.0,9402,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,anderson,33.836081,-81.163725,ACUTE,1000HAB,2.858261,194174,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,anderson,33.836081,-81.163725,ICU,1000HAB,0.206001,194174,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,anderson,33.836081,-81.163725,PSYCHIATRIC,1000HAB,1.030004,194174,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,bamberg,33.836081,-81.163725,ICU,1000HAB,0.0,14842,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,barnwell,33.836081,-81.163725,ACUTE,1000HAB,2.432532,21788,2012,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,barnwell,33.836081,-81.163725,ICU,1000HAB,0.0,21788,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,beaufort,33.836081,-81.163725,ACUTE,1000HAB,1.617257,179316,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,beaufort,33.836081,-81.163725,ICU,1000HAB,0.133842,179316,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,berkeley,33.836081,-81.163725,ICU,1000HAB,0.0,204632,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,calhoun,33.836081,-81.163725,ICU,1000HAB,0.0,14808,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,charleston,33.836081,-81.163725,ACUTE,1000HAB,4.7725,387847,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,charleston,33.836081,-81.163725,ICU,1000HAB,0.569812,387847,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,charleston,33.836081,-81.163725,OTHER,1000HAB,0.523402,387847,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,charleston,33.836081,-81.163725,PSYCHIATRIC,1000HAB,0.288774,387847,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,cherokee,33.836081,-81.163725,ACUTE,1000HAB,2.210472,56549,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,cherokee,33.836081,-81.163725,ICU,1000HAB,0.212205,56549,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,chester,33.836081,-81.163725,ACUTE,1000HAB,2.528991,32424,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,chester,33.836081,-81.163725,ICU,1000HAB,0.185048,32424,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,chesterfield,33.836081,-81.163725,ACUTE,1000HAB,1.279077,46127,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,chesterfield,33.836081,-81.163725,ICU,1000HAB,0.130076,46127,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,clarendon,33.836081,-81.163725,ACUTE,1000HAB,2.605692,34156,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,clarendon,33.836081,-81.163725,ICU,1000HAB,0.175665,34156,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,colleton,33.836081,-81.163725,ACUTE,1000HAB,3.485804,37581,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,colleton,33.836081,-81.163725,ICU,1000HAB,0.212874,37581,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,darlington,33.836081,-81.163725,ACUTE,1000HAB,2.782217,67572,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,darlington,33.836081,-81.163725,ICU,1000HAB,0.177588,67572,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,dillon,33.836081,-81.163725,ACUTE,1000HAB,2.5424,31073,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,dillon,33.836081,-81.163725,ICU,1000HAB,0.193094,31073,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,dorchester,33.836081,-81.163725,ACUTE,1000HAB,0.685491,151716,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,dorchester,33.836081,-81.163725,ICU,1000HAB,0.0,151716,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,edgefield,33.836081,-81.163725,ICU,1000HAB,0.939144,26620,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,fairfield,33.836081,-81.163725,ICU,1000HAB,1.093231,22868,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,florence,33.836081,-81.163725,ACUTE,1000HAB,6.330439,138537,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,florence,33.836081,-81.163725,ICU,1000HAB,0.707392,138537,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,florence,33.836081,-81.163725,OTHER,1000HAB,1.068307,138537,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,georgetown,33.836081,-81.163725,ACUTE,1000HAB,4.880046,61065,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,georgetown,33.836081,-81.163725,ICU,1000HAB,0.16376,61065,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,greenville,33.836081,-81.163725,ACUTE,1000HAB,2.975535,490332,2017,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,greenville,33.836081,-81.163725,ICU,1000HAB,0.279403,490332,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,greenville,33.836081,-81.163725,OTHER,1000HAB,0.259008,490332,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,greenville,33.836081,-81.163725,PSYCHIATRIC,1000HAB,0.354862,490332,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,greenwood,33.836081,-81.163725,ACUTE,1000HAB,5.058516,69981,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,greenwood,33.836081,-81.163725,ICU,1000HAB,0.428688,69981,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,greenwood,33.836081,-81.163725,OTHER,1000HAB,0.657321,69981,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,hampton,33.836081,-81.163725,ACUTE,1000HAB,1.594737,20066,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,hampton,33.836081,-81.163725,ICU,1000HAB,0.299013,20066,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,horry,33.836081,-81.163725,ACUTE,1000HAB,2.147099,310186,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,horry,33.836081,-81.163725,ICU,1000HAB,0.322387,310186,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,horry,33.836081,-81.163725,PSYCHIATRIC,1000HAB,0.280477,310186,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,jasper,33.836081,-81.163725,ACUTE,1000HAB,1.492809,27465,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,jasper,33.836081,-81.163725,ICU,1000HAB,0.14564,27465,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,kershaw,33.836081,-81.163725,ACUTE,1000HAB,1.898516,63734,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,kershaw,33.836081,-81.163725,ICU,1000HAB,0.156902,63734,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,lancaster,33.836081,-81.163725,ACUTE,1000HAB,2.438066,86544,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,lancaster,33.836081,-81.163725,ICU,1000HAB,0.231096,86544,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,lancaster,33.836081,-81.163725,PSYCHIATRIC,1000HAB,0.485302,86544,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,laurens,33.836081,-81.163725,ACUTE,1000HAB,1.14272,66508,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,laurens,33.836081,-81.163725,ICU,1000HAB,0.120286,66508,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,lee,33.836081,-81.163725,ACUTE,1000HAB,1.117506,17897,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,lee,33.836081,-81.163725,ICU,1000HAB,0.0,17897,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,lexington,33.836081,-81.163725,ACUTE,1000HAB,1.624863,281870,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,lexington,33.836081,-81.163725,ICU,1000HAB,0.195125,281870,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,lexington,33.836081,-81.163725,PSYCHIATRIC,1000HAB,0.347678,281870,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,marion,33.836081,-81.163725,ACUTE,1000HAB,3.903668,31765,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,marion,33.836081,-81.163725,ICU,1000HAB,0.314812,31765,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,marlboro,33.836081,-81.163725,ACUTE,1000HAB,3.41756,27505,2012,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,marlboro,33.836081,-81.163725,ICU,1000HAB,0.0,27505,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,mccormick,33.836081,-81.163725,ICU,1000HAB,0.0,9694,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,newberry,33.836081,-81.163725,ACUTE,1000HAB,2.373793,37914,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
US,SC,newberry,33.836081,-81.163725,ICU,1000HAB,0.184628,37914,2019,khn,https://khn.org/news/as-coronavirus-spreads-widely-millions-of-older-americans-live-in-counties-with-no-icu-beds/
US,SC,oconee,33.836081,-81.163725,ACUTE,1000HAB,2.225851,75926,2018,arcgis,https://services1.arcgis.com/Hp6G80Pky0om7QvQ/arcgis/rest/services/Hospitals_1/FeatureServer/0
